股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
贵州茅台,600519,2024-02-19 14:31,1691.15,1692.12,1693.48,1691.03,126,21319051.0,0.14,0.07,1.12,0.0
贵州茅台,600519,2024-02-19 14:32,1691.92,1693.03,1693.03,1691.39,165,27955706.0,0.1,0.05,0.91,0.0
贵州茅台,600519,2024-02-19 14:33,1693.03,1694.44,1694.44,1693.02,130,22095925.0,0.08,0.08,1.41,0.0
贵州茅台,600519,2024-02-19 14:34,1694.6,1695.79,1695.79,1694.6,212,35996700.0,0.07,0.08,1.35,0.0
贵州茅台,600519,2024-02-19 14:35,1695.72,1697.89,1698.0,1695.72,152,25817546.0,0.13,0.12,2.1,0.0
贵州茅台,600519,2024-02-19 14:36,1698.0,1697.46,1698.0,1697.0,162,27504735.0,0.06,-0.03,-0.43,0.0
贵州茅台,600519,2024-02-19 14:37,1697.4,1697.4,1697.46,1697.38,121,20538610.0,0.0,0.0,-0.06,0.0
贵州茅台,600519,2024-02-19 14:38,1697.39,1697.0,1697.4,1697.0,82,13917788.0,0.02,-0.02,-0.4,0.0
贵州茅台,600519,2024-02-19 14:39,1696.98,1697.36,1697.36,1696.5,148,25118118.0,0.05,0.02,0.36,0.0
贵州茅台,600519,2024-02-19 14:40,1697.38,1697.61,1697.68,1696.77,182,30891568.0,0.05,0.01,0.25,0.0
贵州茅台,600519,2024-02-19 14:41,1697.61,1698.91,1698.98,1697.61,180,30576958.0,0.08,0.08,1.3,0.0
贵州茅台,600519,2024-02-19 14:42,1698.96,1699.03,1699.03,1698.95,131,22257048.0,0.0,0.01,0.12,0.0
贵州茅台,600519,2024-02-19 14:43,1699.59,1698.97,1699.66,1698.93,173,29399115.0,0.04,0.0,-0.06,0.0
贵州茅台,600519,2024-02-19 14:44,1698.89,1697.84,1698.93,1697.0,156,26486666.0,0.11,-0.07,-1.13,0.0
贵州茅台,600519,2024-02-19 14:45,1697.84,1697.0,1698.0,1697.0,165,28009020.0,0.06,-0.05,-0.84,0.0
贵州茅台,600519,2024-02-19 14:46,1697.0,1696.57,1697.0,1695.0,118,20013510.0,0.12,-0.03,-0.43,0.0
贵州茅台,600519,2024-02-19 14:47,1696.64,1694.2,1696.64,1693.61,123,20845887.0,0.18,-0.14,-2.37,0.0
贵州茅台,600519,2024-02-19 14:48,1694.2,1694.7,1694.72,1693.66,182,30837644.0,0.06,0.03,0.5,0.0
贵州茅台,600519,2024-02-19 14:49,1695.0,1695.43,1695.61,1694.7,156,26443377.0,0.05,0.04,0.73,0.0
贵州茅台,600519,2024-02-19 14:50,1695.16,1694.7,1695.16,1694.69,101,17118464.0,0.03,-0.04,-0.73,0.0
贵州茅台,600519,2024-02-19 14:51,1694.7,1694.73,1694.75,1694.7,124,21014587.0,0.0,0.0,0.03,0.0
贵州茅台,600519,2024-02-19 14:52,1694.74,1694.13,1694.74,1694.13,166,28130101.0,0.04,-0.04,-0.6,0.0
贵州茅台,600519,2024-02-19 14:53,1694.47,1694.13,1694.99,1694.13,235,39819879.0,0.05,0.0,0.0,0.0
贵州茅台,600519,2024-02-19 14:54,1694.28,1694.91,1694.91,1694.28,154,26097729.0,0.04,0.05,0.78,0.0
贵州茅台,600519,2024-02-19 14:55,1694.91,1694.49,1694.91,1694.46,120,20335095.0,0.03,-0.02,-0.42,0.0
贵州茅台,600519,2024-02-19 14:56,1694.47,1694.58,1694.61,1694.4,128,21718272.0,0.01,0.01,0.09,0.0
贵州茅台,600519,2024-02-19 14:57,1694.44,1694.58,1695.0,1694.4,226,38298613.0,0.04,0.0,0.0,0.0
贵州茅台,600519,2024-02-19 14:58,1695.0,1695.0,1695.0,1695.0,2,338958.0,0.0,0.02,0.42,0.0
贵州茅台,600519,2024-02-19 14:59,1695.0,1695.0,1695.0,1695.0,0,0.0,0.0,0.0,0.0,0.0
贵州茅台,600519,2024-02-19 15:00,1695.43,1695.43,1695.43,1695.43,313,53144949.0,0.0,0.03,0.43,0.0
