date,open,high,low,close,volume
2019-06-21,603444,209.99,210.5,203.0,202.86
2019-06-24,603444,212.0,213.8,210.0,208.31
2019-06-25,603444,209.1,214.99,212.01,206.25
2019-06-26,603444,208.5,211.88,208.95,208.08
2019-06-27,603444,212.37,213.0,210.39,208.5
2019-06-28,603444,209.96,213.48,211.91,208.88
2019-07-01,603444,230.1,230.96,212.5,212.14
2019-07-02,603444,218.95,227.5,227.5,218.13
2019-07-03,603444,215.11,220.38,220.0,214.0
2019-07-04,603444,219.29,219.98,214.97,214.45
2019-07-05,603444,223.6,226.55,218.2,217.0
2019-07-08,603444,222.33,226.16,222.73,216.55
2019-07-09,603444,216.98,223.43,222.33,215.8
2019-07-10,603444,211.91,218.0,217.99,210.81
2019-07-11,603444,211.9,217.96,212.0,210.01
2019-07-12,603444,211.3,212.2,212.2,207.77
2019-07-15,603444,213.35,214.15,211.3,206.6
2019-07-16,603444,214.43,214.85,212.0,211.02
2019-07-17,603444,211.27,215.2,213.69,210.1
2019-07-18,603444,207.88,211.0,210.0,207.7
2019-07-19,603444,208.0,211.0,207.8,207.16
2019-07-22,603444,201.8,209.87,209.0,201.18
2019-07-23,603444,211.5,212.53,200.31,200.31
2019-07-24,603444,208.8,213.5,211.0,207.31
2019-07-25,603444,209.4,210.0,208.08,206.21
2019-07-26,603444,211.5,212.85,208.8,207.1
2019-07-29,603444,218.1,219.96,211.27,210.86
2019-07-30,603444,225.16,230.0,218.93,217.03
2019-07-31,603444,225.0,227.2,224.67,223.0
2019-08-01,603444,221.02,224.0,222.2,218.99
2019-08-02,603444,218.72,221.0,217.83,214.51
2019-08-05,603444,214.5,219.28,217.43,213.99
2019-08-06,603444,212.6,215.86,210.52,210.01
2019-08-07,603444,217.72,223.5,212.6,212.1
2019-08-08,603444,219.63,221.0,218.49,214.15
2019-08-09,603444,213.5,221.0,221.0,212.3
2019-08-12,603444,217.8,217.8,213.32,212.33
2019-08-13,603444,225.8,226.86,224.0,218.0
2019-08-14,603444,239.0,245.55,227.45,227.45
2019-08-15,603444,247.17,248.0,235.1,234.88
2019-08-16,603444,247.77,251.5,246.0,245.0
2019-08-19,603444,266.01,268.88,250.75,250.62
2019-08-20,603444,264.59,279.98,266.0,262.01
2019-08-21,603444,272.2,274.94,265.0,264.5
2019-08-22,603444,272.18,274.6,271.44,266.97
2019-08-23,603444,275.7,285.0,274.64,271.5
2019-08-26,603444,274.56,278.79,269.77,268.6
2019-08-27,603444,272.45,276.99,275.51,271.0
2019-08-28,603444,269.25,274.83,274.8,265.22
2019-08-29,603444,268.0,272.79,269.26,267.5
2019-08-30,603444,267.97,272.99,270.99,263.4
2019-09-02,603444,265.98,268.51,268.51,258.5
2019-09-03,603444,279.9,284.77,266.98,266.96
2019-09-04,603444,269.5,279.85,279.0,260.28
2019-09-05,603444,266.88,270.9,268.49,265.7
2019-09-06,603444,269.18,273.8,267.53,264.38
2019-09-09,603444,278.3,278.5,271.24,266.68
2019-09-10,603444,271.59,277.98,277.98,270.53
2019-09-11,603444,274.97,275.69,272.2,270.15
2019-09-12,603444,266.57,273.89,273.89,263.65
2019-09-16,603444,274.76,278.47,267.98,266.63
2019-09-17,603444,268.88,275.08,275.0,268.68
2019-09-18,603444,281.27,283.98,270.54,270.31
2019-09-19,603444,278.08,282.65,282.56,269.0
2019-09-20,603444,278.01,280.18,275.01,274.2
2019-09-23,603444,274.77,277.88,277.88,269.8
2019-09-24,603444,295.03,295.24,274.99,274.98
2019-09-25,603444,282.8,293.98,293.94,281.0
2019-09-26,603444,261.0,284.79,281.9,254.52
2019-09-27,603444,272.44,274.83,261.0,260.1
2019-09-30,603444,270.08,275.8,273.5,265.01
2019-10-08,603444,263.69,274.49,270.01,263.0
2019-10-09,603444,264.04,267.4,264.92,261.22
2019-10-10,603444,268.9,270.79,267.53,262.28
2019-10-11,603444,273.1,275.55,268.9,267.91
2019-10-14,603444,277.51,281.35,275.0,271.5
2019-10-15,603444,276.41,279.91,276.94,273.07
2019-10-16,603444,282.97,284.98,276.88,274.0
2019-10-17,603444,290.37,297.11,282.34,279.01
2019-10-18,603444,296.43,299.17,287.63,285.21
2019-10-21,603444,287.06,299.0,293.97,280.61
2019-10-22,603444,293.85,295.0,288.9,283.4
2019-10-23,603444,277.61,286.08,286.0,272.13
2019-10-24,603444,274.68,280.17,275.88,272.4
2019-10-25,603444,275.54,275.88,275.1,268.5
2019-10-28,603444,276.23,279.99,275.99,272.66
2019-10-29,603444,273.57,278.55,278.55,273.13
2019-10-30,603444,272.22,275.27,273.97,271.45
2019-10-31,603444,268.95,274.5,272.7,268.66
2019-11-01,603444,264.22,270.5,268.4,263.38
2019-11-04,603444,271.26,273.98,265.38,265.38
2019-11-05,603444,270.0,272.43,271.26,266.9
2019-11-06,603444,261.99,270.54,268.36,261.01
2019-11-07,603444,263.88,264.87,261.99,261.11
2019-11-08,603444,262.0,268.33,265.53,261.49
2019-11-11,603444,258.1,263.72,261.78,257.77
2019-11-12,603444,258.4,260.93,259.59,255.58
2019-11-13,603444,264.1,265.5,258.39,256.05
2019-11-14,603444,263.69,264.94,264.38,262.0
2019-11-15,603444,277.35,280.46,264.79,263.8
2019-11-18,603444,282.2,283.99,276.0,275.0
2019-11-19,603444,308.0,309.88,281.73,280.03
2019-11-20,603444,310.16,325.0,310.0,307.0
2019-11-21,603444,318.5,319.8,316.35,310.16
2019-11-22,603444,316.38,329.5,317.79,312.03
2019-11-25,603444,310.6,321.01,316.0,301.5
2019-11-26,603444,311.75,316.5,315.98,304.18
2019-11-27,603444,302.48,308.88,307.54,300.0
2019-11-28,603444,300.47,303.9,300.0,298.18
2019-11-29,603444,293.27,301.0,301.0,287.39
2019-12-02,603444,293.73,297.58,294.64,290.19
2019-12-03,603444,290.01,293.7,293.45,287.02
2019-12-04,603444,291.97,294.93,290.71,288.12
2019-12-05,603444,294.81,295.18,291.98,286.68
2019-12-06,603444,300.36,302.71,291.06,288.19
2019-12-09,603444,306.14,311.66,299.05,299.05
2019-12-10,603444,307.6,308.94,305.05,302.1
2019-12-11,603444,305.15,314.3,307.19,303.0
2019-12-12,603444,297.38,305.66,304.97,297.12
2019-12-13,603444,299.7,306.0,299.58,298.2
2019-12-16,603444,322.22,325.8,300.63,300.63
2019-12-17,603444,313.13,323.55,323.12,312.01
2019-12-18,603444,318.5,322.88,313.92,311.02
2019-12-19,603444,319.99,330.33,318.0,316.18
2019-12-20,603444,313.78,319.58,316.4,312.55
2019-12-23,603444,305.0,315.6,312.03,301.3
2019-12-24,603444,309.61,310.69,305.2,304.97
2019-12-25,603444,309.29,318.0,306.5,306.5
2019-12-26,603444,303.09,312.4,308.68,300.0
2019-12-27,603444,296.99,304.88,301.4,296.5
2019-12-30,603444,302.45,302.66,297.85,293.0
2019-12-31,603444,298.49,306.62,301.62,298.0
2020-01-02,603444,313.34,315.61,301.68,296.11
2020-01-03,603444,306.39,315.0,311.95,305.38
2020-01-06,603444,337.03,337.03,306.31,306.31
2020-01-07,603444,363.55,365.0,337.04,331.18
2020-01-08,603444,357.02,366.36,356.41,355.0
2020-01-09,603444,358.75,368.55,361.74,347.99
2020-01-10,603444,362.78,367.37,359.88,353.03
2020-01-13,603444,368.0,372.99,363.6,360.2
2020-01-14,603444,369.05,378.74,367.06,365.18
2020-01-15,603444,369.97,375.82,369.05,366.02
2020-01-16,603444,365.45,372.99,370.0,365.01
2020-01-17,603444,367.0,374.95,366.33,364.02
2020-01-20,603444,372.22,376.98,369.3,365.1
2020-01-21,603444,370.0,377.0,373.0,366.2
2020-01-22,603444,368.48,372.98,367.11,362.0
2020-01-23,603444,372.5,393.19,366.9,366.9
2020-02-03,603444,352.5,385.9,336.06,336.06
2020-02-04,603444,371.07,378.8,358.71,358.71
2020-02-05,603444,370.36,377.0,373.11,360.0
2020-02-06,603444,405.88,406.88,371.0,366.66
2020-02-07,603444,413.84,418.64,404.07,393.01
2020-02-10,603444,410.22,425.99,410.98,406.0
2020-02-11,603444,409.5,417.17,412.98,403.39
2020-02-12,603444,419.0,423.1,409.8,406.01
2020-02-13,603444,415.42,422.0,418.0,407.21
2020-02-14,603444,422.95,438.5,411.7,411.0
2020-02-17,603444,433.5,439.98,429.0,419.02
2020-02-18,603444,430.93,436.49,432.0,424.0
2020-02-19,603444,410.0,430.91,429.2,408.0
2020-02-20,603444,416.5,423.0,413.8,409.0
2020-02-21,603444,445.99,452.5,419.84,417.02
2020-02-24,603444,436.2,443.97,440.93,431.8
2020-02-25,603444,423.02,434.0,428.89,410.5
2020-02-26,603444,400.5,424.0,417.37,398.0
2020-02-27,603444,422.88,428.0,405.5,405.0
2020-02-28,603444,418.2,432.0,414.73,403.66
2020-03-02,603444,415.88,423.49,418.15,400.0
2020-03-03,603444,426.12,443.31,417.99,417.0
2020-03-04,603444,417.9,421.12,421.12,406.23
2020-03-05,603444,413.27,422.0,420.5,407.65
2020-03-06,603444,416.38,421.88,410.96,405.0
2020-03-09,603444,400.0,414.95,409.0,400.0
2020-03-10,603444,402.3,405.8,392.0,384.62
2020-03-11,603444,391.3,411.14,401.2,389.12
2020-03-12,603444,382.58,391.29,388.91,377.29
2020-03-13,603444,383.77,388.36,362.26,362.26
2020-03-16,603444,365.11,392.68,391.65,365.03
2020-03-17,603444,368.4,372.0,366.74,341.02
2020-03-18,603444,371.07,382.99,369.0,362.2
2020-03-19,603444,377.24,378.8,371.0,364.0
2020-03-20,603444,405.33,411.2,381.0,379.83
2020-03-23,603444,394.68,410.98,397.0,386.86
2020-03-24,603444,392.18,402.28,397.47,380.0
2020-03-25,603444,402.39,408.4,396.38,392.0
2020-03-26,603444,411.35,414.68,400.0,396.02
2020-03-27,603444,408.0,418.88,415.43,402.0
2020-03-30,603444,394.88,403.89,403.89,390.0
2020-03-31,603444,410.39,412.0,397.26,396.05
2020-04-01,603444,413.65,419.29,410.61,406.5
2020-04-02,603444,408.01,415.78,410.97,400.17
2020-04-03,603444,395.04,412.98,407.48,393.0
2020-04-07,603444,418.66,419.89,400.55,400.55
2020-04-08,603444,423.0,423.65,418.67,412.34
2020-04-09,603444,397.5,402.55,398.9,380.7
2020-04-10,603444,366.8,397.07,392.91,364.2
2020-04-13,603444,364.97,380.0,377.0,361.81
2020-04-14,603444,377.7,380.0,371.0,355.44
2020-04-15,603444,381.81,386.88,377.7,373.81
2020-04-16,603444,390.77,391.81,379.53,376.06
2020-04-17,603444,392.5,398.87,390.79,389.79
2020-04-20,603444,375.81,396.0,390.5,372.88
2020-04-21,603444,376.0,379.6,374.88,370.05
2020-04-22,603444,375.45,379.59,377.58,370.2
2020-04-23,603444,373.15,382.67,377.0,371.18
2020-04-24,603444,377.91,382.11,375.17,372.68
2020-04-27,603444,380.22,387.33,379.01,377.22
2020-04-28,603444,384.85,386.98,382.87,370.0
2020-04-29,603444,380.44,386.97,383.98,375.35
2020-04-30,603444,378.77,384.6,383.0,376.13
2020-05-06,603444,388.98,389.99,381.86,373.8
2020-05-07,603444,407.8,411.66,390.1,387.55
2020-05-08,603444,415.5,418.66,410.0,408.0
