ts_code,trade_date,suspend_timing,suspend_type
600601.SH,20000522,,S
000529.SZ,20000522,,S
000035.SZ,20000522,,S
001872.SZ,20000522,,S
000903.SZ,20000522,,S
600165.SH,20000522,,S
600239.SH,20000522,,S
600086.SH,20000522,,S
000036.SZ,20000522,,S
000525.SZ,20000522,,S
000550.SZ,20000522,,S
000546.SZ,20000522,,S
600768.SH,20000522,,S
000556.SZ,20000522,,S
600738.SH,20000522,,S
000588.SZ,20000522,,S
000056.SZ,20000522,,S
000666.SZ,20000522,,S
000716.SZ,20000522,,S
000766.SZ,20000522,,S
600763.SH,20000522,,S
600208.SH,20000523,,S
000034.SZ,20000523,,S
000960.SZ,20000523,,S
600158.SH,20000523,,S
000530.SZ,20000523,,S
600797.SH,20000523,,S
000959.SZ,20000523,,S
000547.SZ,20000523,,S
000550.SZ,20000523,,S
600855.SH,20000523,,S
000006.SZ,20000523,,S
600779.SH,20000523,,S
600693.SH,20000523,,S
600073.SH,20000523,,S
000625.SZ,20000523,,S
000546.SZ,20000523,,S
600176.SH,20000524,,S
600664.SH,20000524,,S
000550.SZ,20000524,,S
000547.SZ,20000524,,S
600748.SH,20000524,,S
600620.SH,20000524,,S
600855.SH,20000524,,S
600872.SH,20000524,,S
000758.SZ,20000525,,S
600790.SH,20000525,,S
000409.SZ,20000525,,S
600621.SH,20000525,,S
000038.SZ,20000525,,S
000550.SZ,20000525,,S
600159.SH,20000525,,S
000541.SZ,20000525,,S
600636.SH,20000525,,S
600855.SH,20000525,,S
000776.SZ,20000525,,S
600678.SH,20000525,,S
000597.SZ,20000525,,S
000507.SZ,20000525,,S
600863.SH,20000525,,S
600139.SH,20000525,,S
600058.SH,20000525,,S
000609.SZ,20000526,,S
600682.SH,20000526,,S
000957.SZ,20000526,,S
000956.SZ,20000526,,S
600060.SH,20000526,,S
000886.SZ,20000526,,S
000699.SZ,20000526,,S
600891.SH,20000526,,S
600074.SH,20000526,,S
000876.SZ,20000526,,S
600671.SH,20000526,,S
600202.SH,20000526,,S
600701.SH,20000526,,S
000426.SZ,20000526,,S
000628.SZ,20000526,,S
600082.SH,20000526,,S
600776.SH,20000526,,S
600866.SH,20000526,,S
000835.SZ,20000526,,S
000521.SZ,20000526,,S
600083.SH,20000526,,S
600658.SH,20000526,,S
000047.SZ,20000526,,S
600637.SH,20000526,,S
000963.SZ,20000526,,S
600199.SH,20000526,,S
600667.SH,20000526,,S
000553.SZ,20000526,,S
600832.SH,20000526,,S
600689.SH,20000526,,S
000932.SZ,20000526,,S
000866.SZ,20000526,,S
600813.SH,20000526,,S
000515.SZ,20000526,,S
000550.SZ,20000526,,S
600708.SH,20000526,,S
600855.SH,20000526,,S
600169.SH,20000526,,S
600141.SH,20000526,,S
000666.SZ,20000526,,S
000031.SZ,20000526,,S
000524.SZ,20000526,,S
600223.SH,20000529,,S
000799.SZ,20000529,,S
000932.SZ,20000529,,S
600870.SH,20000529,,S
600212.SH,20000529,,S
600879.SH,20000529,,S
000550.SZ,20000529,,S
000567.SZ,20000529,,S
000410.SZ,20000529,,S
000548.SZ,20000529,,S
600072.SH,20000529,,S
000014.SZ,20000529,,S
000026.SZ,20000529,,S
000502.SZ,20000529,,S
000652.SZ,20000529,,S
000658.SZ,20000529,,S
600795.SH,20000529,,S
000897.SZ,20000529,,S
600003.SH,20000529,,S
600843.SH,20000529,,S
000582.SZ,20000529,,S
000678.SZ,20000529,,S
600665.SH,20000529,,S
600789.SH,20000529,,S
000805.SZ,20000529,,S
600815.SH,20000529,,S
000666.SZ,20000529,,S
600666.SH,20000529,,S
600855.SH,20000529,,S
000795.SZ,20000530,,S
600195.SH,20000530,,S
600879.SH,20000530,,S
000885.SZ,20000530,,S
600614.SH,20000530,,S
600623.SH,20000530,,S
000666.SZ,20000530,,S
000592.SZ,20000530,,S
600762.SH,20000530,,S
000416.SZ,20000530,,S
000016.SZ,20000530,,S
600690.SH,20000530,,S
000708.SZ,20000530,,S
600855.SH,20000530,,S
600191.SH,20000530,,S
000929.SZ,20000530,,S
600774.SH,20000530,,S
000788.SZ,20000530,,S
000010.SZ,20000530,,S
000021.SZ,20000530,,S
000550.SZ,20000530,,S
000828.SZ,20000530,,S
000535.SZ,20000530,,S
600743.SH,20000530,,S
600759.SH,20000530,,S
000050.SZ,20000530,,S
001696.SZ,20000530,,S
000407.SZ,20000530,,S
600696.SH,20000530,,S
600820.SH,20000530,,S
000566.SZ,20000530,,S
000550.SZ,20000531,,S
000721.SZ,20000531,,S
600855.SH,20000531,,S
600607.SH,20000531,,S
600623.SH,20000531,,S
600697.SH,20000531,,S
000563.SZ,20000531,,S
600759.SH,20000531,,S
000578.SZ,20000531,,S
000066.SZ,20000531,,S
000008.SZ,20000531,,S
600895.SH,20000601,,S
600759.SH,20000601,,S
600607.SH,20000601,,S
000581.SZ,20000601,,S
000550.SZ,20000601,,S
000898.SZ,20000601,,S
000003.SZ,20000602,,S
600806.SH,20000602,,S
600851.SH,20000602,,S
000015.SZ,20000602,,S
600607.SH,20000602,,S
000550.SZ,20000602,,S
600610.SH,20000602,,S
000562.SZ,20000606,,S
000030.SZ,20000606,,S
000728.SZ,20000606,,S
000586.SZ,20000607,,S
600860.SH,20000607,,S
600189.SH,20000608,,S
000509.SZ,20000608,,S
600875.SH,20000608,,S
000812.SZ,20000608,,S
000769.SZ,20000608,,S
000909.SZ,20000609,,S
600631.SH,20000609,,S
000017.SZ,20000609,,S
000833.SZ,20000609,,S
000032.SZ,20000609,,S
600846.SH,20000609,,S
600885.SH,20000609,,S
600675.SH,20000609,,S
600677.SH,20000612,,S
600670.SH,20000612,,S
000421.SZ,20000612,,S
000751.SZ,20000612,,S
000683.SZ,20000612,,S
000756.SZ,20000612,,S
000619.SZ,20000612,,S
000810.SZ,20000612,,S
600706.SH,20000613,,S
600238.SH,20000613,,S
000585.SZ,20000613,,S
600201.SH,20000613,,S
600790.SH,20000613,,S
600882.SH,20000613,,S
600654.SH,20000613,,S
000613.SZ,20000614,,S
000411.SZ,20000614,,S
600637.SH,20000614,,S
600617.SH,20000614,,S
000023.SZ,20000614,,S
600835.SH,20000615,,S
600009.SH,20000615,,S
000701.SZ,20000615,,S
600831.SH,20000615,,S
600617.SH,20000615,,S
600893.SH,20000615,,S
600688.SH,20000615,,S
600236.SH,20000615,,S
600734.SH,20000615,,S
600775.SH,20000615,,S
000618.SZ,20000615,,S
600703.SH,20000616,,S
000042.SZ,20000616,,S
000638.SZ,20000616,,S
600886.SH,20000616,,S
600685.SH,20000616,,S
000540.SZ,20000616,,S
600887.SH,20000616,,S
600898.SH,20000616,,S
600188.SH,20000616,,S
000408.SZ,20000616,,S
600266.SH,20000616,,S
600639.SH,20000616,,S
000820.SZ,20000616,,S
000660.SZ,20000616,,S
000803.SZ,20000616,,S
600076.SH,20000616,,S
600721.SH,20000619,,S
600075.SH,20000619,,S
600149.SH,20000619,,S
600131.SH,20000619,,S
000826.SZ,20000619,,S
000881.SZ,20000619,,S
600862.SH,20000619,,S
600222.SH,20000619,,S
000868.SZ,20000619,,S
600898.SH,20000619,,S
000803.SZ,20000619,,S
600767.SH,20000619,,S
000919.SZ,20000620,,S
000902.SZ,20000620,,S
600848.SH,20000620,,S
600804.SH,20000620,,S
600732.SH,20000620,,S
600898.SH,20000620,,S
600656.SH,20000620,,S
600880.SH,20000620,,S
600888.SH,20000620,,S
600695.SH,20000620,,S
600500.SH,20000620,,S
000878.SZ,20000620,,S
000762.SZ,20000620,,S
600791.SH,20000620,,S
600616.SH,20000620,,S
600197.SH,20000620,,S
600634.SH,20000620,,S
000711.SZ,20000620,,S
600150.SH,20000620,,S
000011.SZ,20000620,,S
600898.SH,20000621,,S
600680.SH,20000621,,S
600170.SH,20000621,,S
000029.SZ,20000621,,S
000710.SZ,20000621,,S
000698.SZ,20000621,,S
600851.SH,20000621,,S
600203.SH,20000621,,S
600115.SH,20000622,,S
000001.SZ,20000622,,S
000561.SZ,20000622,,S
000037.SZ,20000622,,S
600680.SH,20000622,,S
600878.SH,20000622,,S
600817.SH,20000622,,S
600898.SH,20000622,,S
600823.SH,20000623,,S
000610.SZ,20000623,,S
000532.SZ,20000623,,S
600786.SH,20000623,,S
600001.SH,20000623,,S
600763.SH,20000623,,S
000950.SZ,20000623,,S
000707.SZ,20000623,,S
600090.SH,20000623,,S
600160.SH,20000623,,S
600187.SH,20000623,,S
000430.SZ,20000623,,S
000632.SZ,20000626,,S
600763.SH,20000626,,S
600627.SH,20000626,,S
600758.SH,20000626,,S
600065.SH,20000626,,S
000411.SZ,20000626,,S
000887.SZ,20000626,,S
600830.SH,20000626,,S
600286.SH,20000626,,S
600649.SH,20000626,,S
600081.SH,20000626,,S
000009.SZ,20000626,,S
000573.SZ,20000626,,S
600724.SH,20000626,,S
600872.SH,20000626,,S
000695.SZ,20000626,,S
000892.SZ,20000626,,S
000428.SZ,20000626,,S
000570.SZ,20000626,,S
000402.SZ,20000626,,S
000498.SZ,20000626,,S
600711.SH,20000626,,S
600847.SH,20000626,,S
600229.SH,20000626,,S
600137.SH,20000626,,S
000791.SZ,20000626,,S
600104.SH,20000626,,S
600642.SH,20000626,,S
000880.SZ,20000626,,S
600783.SH,20000626,,S
600627.SH,20000627,,S
600069.SH,20000627,,S
000555.SZ,20000627,,S
600632.SH,20000627,,S
600628.SH,20000627,,S
600600.SH,20000627,,S
600736.SH,20000627,,S
000827.SZ,20000627,,S
000880.SZ,20000627,,S
600876.SH,20000627,,S
000598.SZ,20000627,,S
600754.SH,20000627,,S
000838.SZ,20000627,,S
600745.SH,20000627,,S
600684.SH,20000627,,S
600827.SH,20000627,,S
600808.SH,20000628,,S
600859.SH,20000628,,S
000691.SZ,20000628,,S
600645.SH,20000628,,S
000504.SZ,20000628,,S
600853.SH,20000628,,S
600874.SH,20000628,,S
000971.SZ,20000628,,S
000703.SZ,20000628,,S
000601.SZ,20000628,,S
600299.SH,20000628,,S
600629.SH,20000628,,S
600185.SH,20000628,,S
000712.SZ,20000628,,S
600110.SH,20000628,,S
600095.SH,20000628,,S
000702.SZ,20000628,,S
600650.SH,20000628,,S
600725.SH,20000628,,S
600844.SH,20000628,,S
600684.SH,20000628,,S
600232.SH,20000628,,S
000413.SZ,20000628,,S
000656.SZ,20000628,,S
000088.SZ,20000628,,S
000543.SZ,20000628,,S
600729.SH,20000628,,S
600742.SH,20000628,,S
000976.SZ,20000628,,S
000602.SZ,20000628,,S
600647.SH,20000628,,S
600096.SH,20000628,,S
600766.SH,20000628,,S
600810.SH,20000628,,S
600648.SH,20000628,,S
600819.SH,20000628,,S
600825.SH,20000628,,S
000819.SZ,20000628,,S
000412.SZ,20000628,,S
600626.SH,20000628,,S
600749.SH,20000628,,S
600691.SH,20000628,,S
600116.SH,20000628,,S
600078.SH,20000628,,S
000786.SZ,20000628,,S
600084.SH,20000628,,S
600845.SH,20000628,,S
600663.SH,20000628,,S
600622.SH,20000628,,S
600624.SH,20000628,,S
000757.SZ,20000629,,S
600622.SH,20000629,,S
600663.SH,20000629,,S
600233.SH,20000629,,S
600615.SH,20000629,,S
600784.SH,20000629,,S
600751.SH,20000629,,S
000533.SZ,20000629,,S
600080.SH,20000629,,S
600898.SH,20000629,,S
600228.SH,20000629,,S
000852.SZ,20000629,,S
000797.SZ,20000629,,S
000793.SZ,20000629,,S
000915.SZ,20000629,,S
000002.SZ,20000629,,S
600829.SH,20000629,,S
000027.SZ,20000630,,S
600838.SH,20000630,,S
600818.SH,20000630,,S
000534.SZ,20000630,,S
000025.SZ,20000630,,S
601607.SH,20000630,,S
000658.SZ,20000630,,S
600687.SH,20000630,,S
600834.SH,20000630,,S
000809.SZ,20000630,,S
600608.SH,20000630,,S
600899.SH,20000630,,S
000739.SZ,20000630,,S
600855.SH,20000630,,S
600108.SH,20000630,,S
600088.SH,20000630,,S
600005.SH,20000630,,S
000668.SZ,20000630,,S
600219.SH,20000630,,S
600679.SH,20000630,,S
600662.SH,20000630,,S
600839.SH,20000630,,S
600615.SH,20000630,,S
000078.SZ,20000630,,S
600216.SH,20000630,,S
600195.SH,20000630,,S
600692.SH,20000630,,S
000417.SZ,20000630,,S
000005.SZ,20000630,,S
600640.SH,20000630,,S
600603.SH,20000630,,S
600612.SH,20000630,,S
600651.SH,20000630,,S
000536.SZ,20000630,,S
000931.SZ,20000630,,S
600744.SH,20000630,,S
000800.SZ,20000630,,S
000565.SZ,20000630,,S
600208.SH,20000630,,S
000930.SZ,20000630,,S
600781.SH,20000630,,S
000013.SZ,20000630,,S
000793.SZ,20000630,,S
000688.SZ,20000630,,S
600259.SH,20000630,,S
000603.SZ,20000630,,S
600686.SH,20000630,,S
000805.SZ,20000630,,S
000028.SZ,20000630,,S
600822.SH,20000630,,S
000033.SZ,20000630,,S
600809.SH,20000630,,S
600237.SH,20000630,,S
600871.SH,20000630,,S
000584.SZ,20000630,,S
000822.SZ,20000703,,S
000955.SZ,20000703,,S
000828.SZ,20000703,,S
000805.SZ,20000703,,S
000550.SZ,20000703,,S
600630.SH,20000703,,S
600098.SH,20000704,,S
600211.SH,20000704,,S
000955.SZ,20000704,,S
000823.SZ,20000704,,S
000955.SZ,20000705,,S
000626.SZ,20000705,,S
000732.SZ,20000706,,S
000955.SZ,20000706,,S
000813.SZ,20000706,,S
000735.SZ,20000707,,S
600135.SH,20000707,,S
600209.SH,20000707,,S
000955.SZ,20000707,,S
600726.SH,20000707,,S
600832.SH,20000707,,S
600669.SH,20000710,,S
000035.SZ,20000710,,S
000955.SZ,20000710,,S
600777.SH,20000710,,S
000090.SZ,20000711,,S
000955.SZ,20000711,,S
000627.SZ,20000711,,S
000955.SZ,20000712,,S
600189.SH,20000712,,S
000955.SZ,20000713,,S
600789.SH,20000714,,S
600052.SH,20000714,,S
000955.SZ,20000714,,S
600097.SH,20000714,,S
600103.SH,20000717,,S
000955.SZ,20000717,,S
000585.SZ,20000717,,S
600215.SH,20000717,,S
600755.SH,20000717,,S
600122.SH,20000717,,S
600796.SH,20000718,,S
000955.SZ,20000718,,S
600076.SH,20000718,,S
600743.SH,20000718,,S
600099.SH,20000718,,S
000679.SZ,20000719,,S
000078.SZ,20000719,,S
000955.SZ,20000719,,S
600743.SH,20000719,,S
000916.SZ,20000720,,S
000955.SZ,20000720,,S
000777.SZ,20000721,,S
600063.SH,20000721,,S
000955.SZ,20000721,,S
000561.SZ,20000724,,S
000918.SZ,20000724,,S
000630.SZ,20000724,,S
600621.SH,20000724,,S
000955.SZ,20000724,,S
600760.SH,20000724,,S
000917.SZ,20000724,,S
000911.SZ,20000725,,S
000661.SZ,20000725,,S
000637.SZ,20000725,,S
600257.SH,20000725,,S
600790.SH,20000725,,S
000955.SZ,20000725,,S
600061.SH,20000726,,S
000955.SZ,20000726,,S
600181.SH,20000727,,S
000955.SZ,20000727,,S
600228.SH,20000727,,S
000760.SZ,20000728,,S
000502.SZ,20000728,,S
000892.SZ,20000728,,S
000637.SZ,20000728,,S
000973.SZ,20000728,,S
000716.SZ,20000728,,S
600745.SH,20000728,,S
600151.SH,20000731,,S
600240.SH,20000731,,S
000046.SZ,20000731,,S
600625.SH,20000731,,S
600122.SH,20000731,,S
000653.SZ,20000731,,S
600807.SH,20000731,,S
000048.SZ,20000731,,S
000621.SZ,20000731,,S
600078.SH,20000731,,S
600141.SH,20000801,,S
600268.SH,20000801,,S
600639.SH,20000801,,S
000722.SZ,20000801,,S
000611.SZ,20000801,,S
600758.SH,20000801,,S
600743.SH,20000801,,S
600141.SH,20000802,,S
600764.SH,20000802,,S
000020.SZ,20000802,,S
000850.SZ,20000802,,S
000901.SZ,20000802,,S
600743.SH,20000802,,S
000024.SZ,20000804,,S
000671.SZ,20000804,,S
000923.SZ,20000804,,S
600707.SH,20000804,,S
000721.SZ,20000804,,S
600724.SH,20000807,,S
600783.SH,20000807,,S
000860.SZ,20000807,,S
600768.SH,20000807,,S
600056.SH,20000807,,S
000980.SZ,20000808,,S
600783.SH,20000808,,S
000426.SZ,20000808,,S
600738.SH,20000808,,S
600213.SH,20000808,,S
000612.SZ,20000808,,S
000657.SZ,20000808,,S
000723.SZ,20000809,,S
000799.SZ,20000809,,S
000769.SZ,20000809,,S
000045.SZ,20000809,,S
000617.SZ,20000809,,S
600791.SH,20000809,,S
000498.SZ,20000810,,S
600051.SH,20000810,,S
000821.SZ,20000810,,S
600780.SH,20000810,,S
600670.SH,20000810,,S
600753.SH,20000810,,S
600801.SH,20000811,,S
600778.SH,20000811,,S
000428.SZ,20000811,,S
600234.SH,20000811,,S
600603.SH,20000811,,S
000404.SZ,20000811,,S
000541.SZ,20000814,,S
600676.SH,20000814,,S
000632.SZ,20000814,,S
000885.SZ,20000814,,S
000708.SZ,20000815,,S
000039.SZ,20000815,,S
000755.SZ,20000815,,S
600844.SH,20000815,,S
600155.SH,20000815,,S
000782.SZ,20000815,,S
600676.SH,20000815,,S
000731.SZ,20000815,,S
600074.SH,20000815,,S
000618.SZ,20000816,,S
600676.SH,20000816,,S
000910.SZ,20000816,,S
000757.SZ,20000816,,S
000006.SZ,20000816,,S
600248.SH,20000816,,S
000099.SZ,20000816,,S
000406.SZ,20000816,,S
600837.SH,20000817,,S
000987.SZ,20000817,,S
000544.SZ,20000817,,S
600267.SH,20000817,,S
000511.SZ,20000817,,S
600750.SH,20000817,,S
000533.SZ,20000817,,S
600179.SH,20000817,,S
600676.SH,20000817,,S
000511.SZ,20000818,,S
000688.SZ,20000818,,S
001914.SZ,20000818,,S
000862.SZ,20000818,,S
000421.SZ,20000818,,S
600773.SH,20000818,,S
000033.SZ,20000818,,S
600685.SH,20000821,,S
600773.SH,20000821,,S
000004.SZ,20000821,,S
000690.SZ,20000821,,S
000962.SZ,20000821,,S
000966.SZ,20000821,,S
600761.SH,20000821,,S
000559.SZ,20000821,,S
000962.SZ,20000822,,S
600608.SH,20000822,,S
001872.SZ,20000822,,S
600898.SH,20000822,,S
000927.SZ,20000822,,S
000592.SZ,20000822,,S
000733.SZ,20000822,,S
000408.SZ,20000823,,S
000877.SZ,20000823,,S
000916.SZ,20000823,,S
600898.SH,20000823,,S
600183.SH,20000823,,S
600637.SH,20000823,,S
000056.SZ,20000824,,S
600898.SH,20000824,,S
600095.SH,20000824,,S
000037.SZ,20000824,,S
600736.SH,20000825,,S
600148.SH,20000825,,S
000735.SZ,20000825,,S
600740.SH,20000825,,S
600898.SH,20000825,,S
600087.SH,20000825,,S
600079.SH,20000825,,S
600082.SH,20000825,,S
000939.SZ,20000825,,S
600813.SH,20000825,,S
600725.SH,20000828,,S
600260.SH,20000828,,S
600732.SH,20000828,,S
600620.SH,20000828,,S
000552.SZ,20000828,,S
000750.SZ,20000828,,S
600605.SH,20000828,,S
600607.SH,20000828,,S
000514.SZ,20000828,,S
000542.SZ,20000828,,S
000565.SZ,20000828,,S
600726.SH,20000828,,S
600827.SH,20000828,,S
000890.SZ,20000828,,S
600199.SH,20000828,,S
000619.SZ,20000828,,S
600866.SH,20000828,,S
600898.SH,20000828,,S
600703.SH,20000828,,S
600725.SH,20000829,,S
600732.SH,20000829,,S
600898.SH,20000829,,S
600221.SH,20000829,,S
000783.SZ,20000829,,S
600185.SH,20000829,,S
600103.SH,20000829,,S
600605.SH,20000829,,S
000819.SZ,20000830,,S
600137.SH,20000830,,S
600185.SH,20000830,,S
600898.SH,20000830,,S
600112.SH,20000830,,S
600705.SH,20000830,,S
000602.SZ,20000831,,S
000573.SZ,20000831,,S
600776.SH,20000831,,S
000892.SZ,20000831,,S
600112.SH,20000831,,S
600898.SH,20000831,,S
000028.SZ,20000831,,S
600744.SH,20000901,,S
000537.SZ,20000901,,S
600776.SH,20000901,,S
600109.SH,20000901,,S
000602.SZ,20000901,,S
600093.SH,20000901,,S
000825.SZ,20000901,,S
000573.SZ,20000901,,S
600081.SH,20000901,,S
000806.SZ,20000901,,S
600898.SH,20000901,,S
600091.SH,20000901,,S
000636.SZ,20000904,,S
600898.SH,20000904,,S
000602.SZ,20000904,,S
600623.SH,20000904,,S
000621.SZ,20000904,,S
000590.SZ,20000904,,S
000969.SZ,20000904,,S
600776.SH,20000904,,S
600734.SH,20000904,,S
600672.SH,20000904,,S
600776.SH,20000905,,S
600623.SH,20000905,,S
000665.SZ,20000905,,S
600770.SH,20000905,,S
000602.SZ,20000905,,S
600898.SH,20000905,,S
000863.SZ,20000905,,S
600679.SH,20000905,,S
600676.SH,20000905,,S
000795.SZ,20000905,,S
000602.SZ,20000906,,S
600200.SH,20000906,,S
600898.SH,20000906,,S
600776.SH,20000906,,S
000935.SZ,20000906,,S
000503.SZ,20000906,,S
000979.SZ,20000906,,S
600735.SH,20000906,,S
000882.SZ,20000906,,S
000702.SZ,20000906,,S
600898.SH,20000907,,S
000602.SZ,20000907,,S
600165.SH,20000907,,S
000882.SZ,20000907,,S
600794.SH,20000908,,S
600215.SH,20000908,,S
000602.SZ,20000908,,S
000988.SZ,20000908,,S
600719.SH,20000908,,S
600826.SH,20000908,,S
600847.SH,20000908,,S
600898.SH,20000908,,S
600172.SH,20000908,,S
000848.SZ,20000908,,S
000727.SZ,20000911,,S
600186.SH,20000911,,S
000679.SZ,20000911,,S
600783.SH,20000911,,S
600187.SH,20000911,,S
000050.SZ,20000911,,S
600898.SH,20000911,,S
000557.SZ,20000911,,S
000887.SZ,20000911,,S
600657.SH,20000911,,S
000897.SZ,20000911,,S
000668.SZ,20000911,,S
600100.SH,20000911,,S
000789.SZ,20000911,,S
600644.SH,20000911,,S
000685.SZ,20000911,,S
000602.SZ,20000911,,S
000816.SZ,20000911,,S
600128.SH,20000912,,S
000876.SZ,20000912,,S
600177.SH,20000912,,S
600076.SH,20000912,,S
000004.SZ,20000912,,S
000668.SZ,20000912,,S
600555.SH,20000912,,S
000766.SZ,20000912,,S
000930.SZ,20000912,,S
000050.SZ,20000912,,S
600831.SH,20000912,,S
000926.SZ,20000912,,S
000818.SZ,20000912,,S
601607.SH,20000912,,S
600880.SH,20000912,,S
000658.SZ,20000912,,S
000887.SZ,20000912,,S
600783.SH,20000912,,S
600898.SH,20000912,,S
000816.SZ,20000912,,S
000661.SZ,20000912,,S
000610.SZ,20000912,,S
600898.SH,20000913,,S
000823.SZ,20000913,,S
000540.SZ,20000913,,S
000818.SZ,20000913,,S
000937.SZ,20000913,,S
600612.SH,20000913,,S
000408.SZ,20000913,,S
601607.SH,20000913,,S
600783.SH,20000913,,S
000639.SZ,20000914,,S
600898.SH,20000914,,S
000540.SZ,20000914,,S
601607.SH,20000914,,S
000625.SZ,20000914,,S
600898.SH,20000915,,S
000777.SZ,20000915,,S
600840.SH,20000915,,S
600698.SH,20000915,,S
000535.SZ,20000915,,S
600176.SH,20000915,,S
600699.SH,20000915,,S
000827.SZ,20000915,,S
000759.SZ,20000915,,S
600122.SH,20000915,,S
000803.SZ,20000915,,S
600226.SH,20000915,,S
001896.SZ,20000915,,S
000002.SZ,20000915,,S
000425.SZ,20000918,,S
600125.SH,20000918,,S
600212.SH,20000918,,S
000968.SZ,20000918,,S
600261.SH,20000918,,S
600703.SH,20000918,,S
600838.SH,20000918,,S
600651.SH,20000918,,S
600771.SH,20000918,,S
600720.SH,20000918,,S
000415.SZ,20000918,,S
600898.SH,20000918,,S
000070.SZ,20000918,,S
600613.SH,20000918,,S
000429.SZ,20000918,,S
600210.SH,20000918,,S
600256.SH,20000918,,S
600127.SH,20000918,,S
000751.SZ,20000918,,S
000011.SZ,20000918,,S
600651.SH,20000919,,S
000957.SZ,20000919,,S
600703.SH,20000919,,S
600706.SH,20000919,,S
000632.SZ,20000919,,S
600216.SH,20000919,,S
600898.SH,20000919,,S
600720.SH,20000919,,S
600838.SH,20000919,,S
600613.SH,20000919,,S
600131.SH,20000919,,S
600785.SH,20000919,,S
600740.SH,20000919,,S
000710.SZ,20000919,,S
600626.SH,20000919,,S
600125.SH,20000919,,S
600747.SH,20000919,,S
000415.SZ,20000919,,S
000425.SZ,20000919,,S
600723.SH,20000919,,S
000798.SZ,20000919,,S
600766.SH,20000919,,S
000616.SZ,20000919,,S
000906.SZ,20000919,,S
000911.SZ,20000919,,S
600131.SH,20000920,,S
000692.SZ,20000920,,S
000034.SZ,20000920,,S
000616.SZ,20000920,,S
000729.SZ,20000920,,S
600782.SH,20000920,,S
000632.SZ,20000920,,S
000790.SZ,20000920,,S
000620.SZ,20000920,,S
600898.SH,20000920,,S
600747.SH,20000920,,S
600002.SH,20000920,,S
600652.SH,20000920,,S
000638.SZ,20000920,,S
600782.SH,20000921,,S
600898.SH,20000921,,S
000717.SZ,20000921,,S
000790.SZ,20000921,,S
000792.SZ,20000921,,S
600002.SH,20000921,,S
600737.SH,20000921,,S
000028.SZ,20000921,,S
000761.SZ,20000921,,S
000703.SZ,20000921,,S
600898.SH,20000922,,S
600728.SH,20000922,,S
600681.SH,20000922,,S
000830.SZ,20000922,,S
600085.SH,20000922,,S
000609.SZ,20000922,,S
600188.SH,20000922,,S
000792.SZ,20000922,,S
600632.SH,20000925,,S
000905.SZ,20000925,,S
600825.SH,20000925,,S
600797.SH,20000925,,S
000932.SZ,20000925,,S
000707.SZ,20000925,,S
600898.SH,20000925,,S
000908.SZ,20000925,,S
000828.SZ,20000925,,S
000573.SZ,20000925,,S
000068.SZ,20000925,,S
600008.SH,20000925,,S
000905.SZ,20000926,,S
000791.SZ,20000926,,S
000068.SZ,20000926,,S
000878.SZ,20000926,,S
600638.SH,20000926,,S
600882.SH,20000926,,S
000018.SZ,20000926,,S
000036.SZ,20000926,,S
000758.SZ,20000926,,S
600804.SH,20000926,,S
600797.SH,20000926,,S
000913.SZ,20000926,,S
000817.SZ,20000926,,S
600701.SH,20000926,,S
600799.SH,20000926,,S
000601.SZ,20000926,,S
000573.SZ,20000926,,S
600898.SH,20000926,,S
600898.SH,20000927,,S
000768.SZ,20000927,,S
600659.SH,20000927,,S
000817.SZ,20000927,,S
000063.SZ,20000927,,S
000913.SZ,20000927,,S
000631.SZ,20000927,,S
000878.SZ,20000927,,S
600701.SH,20000927,,S
000661.SZ,20000928,,S
600201.SH,20000928,,S
600065.SH,20000928,,S
600690.SH,20000928,,S
000613.SZ,20000928,,S
600892.SH,20000928,,S
600659.SH,20000928,,S
600898.SH,20000928,,S
000983.SZ,20000928,,S
000698.SZ,20000929,,S
000713.SZ,20000929,,S
000983.SZ,20000929,,S
600843.SH,20000929,,S
000096.SZ,20000929,,S
600868.SH,20000929,,S
600898.SH,20000929,,S
000517.SZ,20000929,,S
600866.SH,20000929,,S
600898.SH,20001009,,S
600654.SH,20001009,,S
600733.SH,20001009,,S
600608.SH,20001009,,S
000766.SZ,20001009,,S
600763.SH,20001009,,S
000812.SZ,20001009,,S
000422.SZ,20001009,,S
600742.SH,20001009,,S
000823.SZ,20001009,,S
600060.SH,20001009,,S
000062.SZ,20001009,,S
600890.SH,20001009,,S
600630.SH,20001009,,S
000738.SZ,20001009,,S
600731.SH,20001009,,S
000823.SZ,20001010,,S
000848.SZ,20001010,,S
600898.SH,20001010,,S
000010.SZ,20001010,,S
000688.SZ,20001010,,S
600763.SH,20001010,,S
000880.SZ,20001010,,S
600102.SH,20001010,,S
000711.SZ,20001010,,S
000812.SZ,20001010,,S
600677.SH,20001010,,S
000069.SZ,20001010,,S
600731.SH,20001010,,S
600007.SH,20001010,,S
600658.SH,20001010,,S
000554.SZ,20001010,,S
000422.SZ,20001010,,S
600630.SH,20001010,,S
000882.SZ,20001010,,S
600807.SH,20001010,,S
600890.SH,20001010,,S
000880.SZ,20001011,,S
000659.SZ,20001011,,S
600007.SH,20001011,,S
000888.SZ,20001011,,S
000848.SZ,20001011,,S
000554.SZ,20001011,,S
000699.SZ,20001011,,S
600898.SH,20001011,,S
000928.SZ,20001012,,S
000919.SZ,20001012,,S
