ts_code,trade_date,his_low,his_high,cost_5pct,cost_15pct,cost_50pct,cost_85pct,cost_95pct,weight_avg,winner_rate
002120.SZ,20180314,1.2,23.8,16.6,17.6,19.2,21.2,22.6,19.19,67.21
002120.SZ,20180313,1.2,23.8,16.6,17.6,19.2,21.2,22.6,19.19,67.32
002120.SZ,20180312,1.2,23.8,16.6,17.6,19.2,21.2,22.6,19.18,77.18
002120.SZ,20180309,1.2,23.8,16.6,17.4,19.2,21.2,22.6,19.14,81.93
002120.SZ,20180308,1.2,23.8,16.6,17.4,19.2,21.4,22.6,19.11,79.22
002120.SZ,20180307,1.2,23.8,16.6,17.4,19.0,21.4,22.6,19.05,69.46
002120.SZ,20180306,1.2,23.8,16.6,17.4,19.0,21.4,22.6,19.04,59.63
002120.SZ,20180305,1.2,23.8,16.6,17.4,19.0,21.4,22.6,19.04,52.95
002120.SZ,20180302,1.2,23.8,16.6,17.4,19.0,21.4,22.8,19.03,59.54
002120.SZ,20180301,1.2,23.8,16.6,17.4,19.0,21.4,22.8,19.04,54.1
002120.SZ,20180228,1.2,23.8,16.4,17.4,19.0,21.6,22.8,19.03,45.8
002120.SZ,20180227,1.2,23.8,16.4,17.4,19.0,21.6,22.8,19.04,37.06
002120.SZ,20180226,1.2,23.8,16.4,17.4,19.0,21.6,22.8,19.07,26.59
002120.SZ,20180223,1.2,23.8,16.4,17.4,19.0,21.6,22.8,19.09,14.37
002120.SZ,20180222,1.2,23.8,16.4,17.4,19.0,21.6,22.8,19.11,20.46
002120.SZ,20180214,1.2,23.8,16.4,17.4,19.0,21.6,22.8,19.13,24.33
002120.SZ,20180213,1.2,23.8,16.4,17.4,19.0,21.6,22.8,19.13,24.25
002120.SZ,20180212,1.2,23.8,16.4,17.4,19.2,21.6,22.8,19.16,7.96
002120.SZ,20180209,1.2,23.8,16.4,17.4,19.2,21.6,22.8,19.18,7.94
002120.SZ,20180208,1.2,23.8,16.4,17.4,19.2,21.6,22.8,19.2,13.38
002120.SZ,20180207,1.2,23.8,16.4,17.4,19.2,21.6,22.8,19.22,7.91
002120.SZ,20180206,1.2,23.8,16.6,17.6,19.2,21.6,22.8,19.26,11.44
002120.SZ,20180205,1.2,23.8,16.6,17.6,19.2,21.8,22.8,19.28,15.33
002120.SZ,20180202,1.2,23.8,16.6,17.8,19.2,21.8,22.8,19.31,18.12
002120.SZ,20180201,1.2,23.8,16.6,17.8,19.2,21.8,22.8,19.32,26.92
002120.SZ,20180131,1.2,23.8,16.4,17.8,19.2,21.8,22.8,19.34,31.57
002120.SZ,20180130,1.2,23.8,16.4,17.8,19.2,21.8,22.8,19.35,31.31
002120.SZ,20180129,1.2,23.8,16.4,17.6,19.2,21.8,22.8,19.36,39.05
002120.SZ,20180126,1.2,23.8,16.4,17.6,19.2,21.8,22.8,19.37,43.24
002120.SZ,20180125,1.2,23.8,16.4,17.6,19.4,21.8,22.8,19.37,49.9
002120.SZ,20180124,1.2,23.8,16.4,17.6,19.4,21.8,22.8,19.37,49.79
002120.SZ,20180123,1.2,23.8,16.4,17.6,19.4,21.8,22.8,19.37,44.17
002120.SZ,20180122,1.2,23.8,16.4,17.6,19.4,21.8,22.8,19.38,36.34
002120.SZ,20180119,1.2,23.8,16.4,17.6,19.4,21.8,22.8,19.39,36.45
002120.SZ,20180118,1.2,23.8,16.4,17.6,19.4,21.8,22.8,19.42,24.7
002120.SZ,20180117,1.2,23.8,16.4,17.6,19.4,21.8,22.8,19.44,31.7
002120.SZ,20180116,1.2,23.8,16.4,17.6,19.4,21.8,22.8,19.47,23.46
002120.SZ,20180115,1.2,23.8,16.4,17.6,19.4,22.0,22.8,19.49,26.26
002120.SZ,20180112,1.2,23.8,16.4,17.6,19.6,22.0,22.8,19.5,38.19
002120.SZ,20180111,1.2,23.8,16.4,17.6,19.6,22.0,22.8,19.51,49.12
002120.SZ,20180110,1.2,23.8,16.4,17.4,19.6,22.0,22.8,19.52,48.9
002120.SZ,20180109,1.2,23.8,16.4,17.4,19.6,22.0,22.8,19.52,65.66
002120.SZ,20180108,1.2,23.8,16.4,17.4,19.6,22.0,22.8,19.51,39.29
002120.SZ,20180105,1.2,23.8,16.4,17.4,19.6,22.0,22.8,19.51,49.31
002120.SZ,20180104,1.2,23.8,16.4,17.4,19.6,22.0,22.8,19.52,64.28
002120.SZ,20180103,1.2,23.8,16.4,17.4,19.4,22.0,23.0,19.52,60.69
002120.SZ,20180102,1.2,23.8,16.4,17.4,19.4,22.0,23.0,19.51,63.41
