日期,当日资金流入,当日余额,历史资金累计流入,当日成交净买入额,买入成交额,卖出成交额,深圳指数,涨跌幅
2022-01-06 00:00:00,-19.9849,539.9848999999999,8191.3270999999995,-44.207,320.38689999999997,364.5939,14429.51,-0.66
2022-01-05 00:00:00,24.6975,495.3025,8235.5341,1.26339999999997,384.8757,383.6123,14525.76,-1.8
2022-01-04 00:00:00,38.522600000000004,481.4774,8234.2707,14.0087,390.4832,376.4745,14791.31,-0.44
2021-12-31 00:00:00,48.092600000000004,471.9074,8220.261999999999,25.4327,266.94689999999997,241.5142,14857.35,0.41
2021-12-30 00:00:00,70.2142,449.7858,8194.829300000001,45.611999999999995,284.1941,238.5821,14796.23,0.97
2021-12-29 00:00:00,27.9252,492.07480000000004,8149.2173,4.7557,272.9942,268.2385,14653.82,-1.24
2021-12-28 00:00:00,25.784699999999997,494.2153,8144.4616000000005,2.93009999999998,307.6955,304.7654,14837.87,0.83
2021-12-23 00:00:00,10.3694,509.63059999999996,8141.5315,-5.5313000000000105,266.8426,272.3739,14863.93,0.49
2021-12-22 00:00:00,23.9634,496.0366,8147.062800000001,-0.38509999999998,279.8179,280.203,14791.33,0.7
2021-12-21 00:00:00,1.64949999999997,518.3505,8147.4479,-22.1982,279.4238,301.622,14688.98,0.82
2021-12-20 00:00:00,28.359099999999998,491.6409,8169.6461,4.70169999999998,330.0209,325.31919999999997,14569.18,-2.01
2021-12-17 00:00:00,-0.90440000000002,520.9044,8164.944399999999,-29.6732,347.1535,376.82669999999996,14867.55,-1.62
2021-12-16 00:00:00,63.1301,456.8699,8194.6176,38.3359,297.3988,259.0629,15112.81,0.58
2021-12-15 00:00:00,25.0377,494.9623,8156.2817000000005,1.9221999999999801,269.6553,267.73310000000004,15026.21,-0.73
2021-12-14 00:00:00,44.4009,475.5991,8154.3595,20.4979,294.2751,273.7772,15136.78,-0.5
2021-12-13 00:00:00,38.6325,481.3675,8133.8616,14.0559,356.01300000000003,341.95709999999997,15212.49,0.67
2021-12-10 00:00:00,67.8124,452.18760000000003,8119.8057,29.0093,418.6764,389.6671,15111.56,-0.24
2021-12-09 00:00:00,125.51,394.49,8090.7964,100.6483,395.5387,294.8904,15147.87,1.23
2021-12-08 00:00:00,84.95649999999999,435.0435,7990.1481,58.961099999999995,334.934,275.9729,14964.46,1.82
2021-12-07 00:00:00,38.6105,481.3895,7931.187,16.3282,348.2731,331.94489999999996,14697.17,-0.38
2021-12-06 00:00:00,3.9487000000000303,516.0513,7914.8588,-17.2806,291.8426,309.1232,14752.96,-0.93
2021-12-03 00:00:00,53.8509,466.14910000000003,7932.139399999999,29.9381,300.4297,270.4916,14892.05,0.86
2021-12-02 00:00:00,12.351199999999999,507.6488,7902.2013,-9.26510000000002,289.143,298.4081,14765.56,-0.19
2021-12-01 00:00:00,24.4897,495.5103,7911.4664,0.00869999999999,301.27369999999996,301.265,14794.25,-0.01
2021-11-30 00:00:00,26.1123,493.8877,7911.4577,-12.2546,412.88160000000005,425.13620000000003,14795.73,-0.1
2021-11-29 00:00:00,50.32149999999999,469.6785,7923.7123,27.0385,318.3852,291.3467,14810.2,0.22
2021-11-26 00:00:00,8.53360000000001,511.4664,7896.6738000000005,-12.4464,251.9866,264.433,14777.17,-0.34
2021-11-25 00:00:00,41.3974,478.6026,7909.1202,20.3721,257.62669999999997,237.25459999999998,14827.95,-0.4
2021-11-24 00:00:00,44.8861,475.1139,7888.748100000001,23.186799999999998,289.074,265.8872,14887.6,-0.12
2021-11-23 00:00:00,46.8395,473.1605,7865.5613,26.260900000000003,313.3936,287.1327,14905.13,-0.37
2021-11-22 00:00:00,52.0941,467.9059,7839.3004,29.4161,323.0666,293.65049999999997,14960.66,1.41
2021-11-19 00:00:00,65.7253,454.2747,7809.884300000001,43.670100000000005,313.2285,269.5584,14752.49,1.19
2021-11-18 00:00:00,0.65580000000002,519.3442,7766.2142,-11.3414,261.9914,273.33279999999996,14579.17,-0.9
2021-11-17 00:00:00,28.788200000000003,491.2118,7777.555600000001,7.948899999999989,261.3542,253.40529999999998,14711.18,0.67
2021-11-16 00:00:00,63.7116,456.28839999999997,7769.6067,42.631099999999996,319.1949,276.5638,14613.97,-0.15
2021-11-15 00:00:00,50.7598,469.24019999999996,7726.975600000001,28.4628,315.6571,287.1943,14636.39,-0.47
2021-11-12 00:00:00,57.73,462.27,7698.5128,36.9436,297.0902,260.1466,14705.37,0.04
2021-11-11 00:00:00,64.00439999999999,455.99559999999997,7661.569200000001,43.181000000000004,304.6091,261.42810000000003,14699.74,1.27
2021-11-10 00:00:00,-47.927600000000005,567.9276,7618.388199999999,-67.4823,271.9001,339.38239999999996,14515.88,-0.38
2021-11-09 00:00:00,19.4073,500.5927,7685.870500000001,-1.62110000000001,253.32209999999998,254.9432,14571.93,0.43
2021-11-08 00:00:00,2.40879999999997,517.5912000000001,7687.4916,-17.7269,280.51919999999996,298.2461,14508.86,0.32
2021-11-05 00:00:00,33.2173,486.7827,7705.2185,13.9474,298.7088,284.7614,14462.62,-0.64
2021-11-04 00:00:00,32.628099999999996,487.37190000000004,7691.2711,12.4581,301.7738,289.3157,14555.27,1.3
2021-11-03 00:00:00,32.6147,487.3853,7678.813,13.444700000000001,303.453,290.0083,14367.78,-0.07
2021-11-02 00:00:00,29.2871,490.7129,7665.368299999999,10.1669,342.0975,331.93059999999997,14377.27,-0.69
2021-11-01 00:00:00,12.904300000000001,507.0957,7655.2014,-6.49690000000002,353.7528,360.2497,14476.53,0.17
2021-10-29 00:00:00,44.296899999999994,475.70309999999995,7661.6983,14.7378,398.5982,383.8604,14451.38,1.45
2021-10-28 00:00:00,45.0704,474.9296,7646.9605,26.0928,343.839,317.7462,14244.82,-1.03
2021-10-27 00:00:00,-20.751199999999997,540.7512,7620.8677,-38.8879,309.16810000000004,348.056,14393.51,-1.09
2021-10-26 00:00:00,40.361,479.639,7659.7556,22.883899999999997,318.9991,296.1152,14552.82,-0.3
2021-10-25 00:00:00,12.2797,507.7203,7636.871700000001,-6.5459000000000005,289.9659,296.5118,14596.72,0.72
2021-10-22 00:00:00,78.5724,441.42760000000004,7643.4176,59.698,308.7935,249.0955,14492.82,0.33
2021-10-21 00:00:00,63.748000000000005,456.25199999999995,7583.719599999999,44.4589,292.8863,248.4274,14444.86,-0.05
2021-10-20 00:00:00,44.4806,475.5194,7539.2607,24.4811,293.0741,268.593,14452.25,-0.33
2021-10-19 00:00:00,40.2554,479.7446,7514.7796,21.5187,291.7343,270.2156,14499.77,1.04
2021-10-18 00:00:00,1.98019999999997,518.0198,7493.260899999999,-18.0818,295.181,313.26279999999997,14350.02,-0.46
2021-10-15 00:00:00,25.0779,494.9221,7511.3427,4.9495999999999905,375.279,370.3294,14415.99,0.52
2021-10-12 00:00:00,2.64989999999998,517.3501,7506.3931,-9.79669999999998,300.482,310.2787,14135.38,-1.62
2021-10-11 00:00:00,0.17830000000002,519.8217,7516.1898,-17.6964,285.1751,302.8715,14367.6,-0.32
2021-10-08 00:00:00,-3.19849999999999,523.1985,7533.8862,-22.1521,365.4583,387.6104,14414.16,0.73
2021-09-30 00:00:00,35.9446,484.0554,7556.038299999999,16.1277,297.53970000000004,281.41200000000003,14309.01,1.63
2021-09-29 00:00:00,21.193,498.80699999999996,7539.9106,7.77530000000002,325.5788,317.8035,14079.02,-1.64
2021-09-28 00:00:00,25.721700000000002,494.2783,7532.1353,6.097300000000001,320.6194,314.52209999999997,14313.82,-0.21
2021-09-27 00:00:00,35.841300000000004,484.1587,7526.0380000000005,12.822000000000001,392.6546,379.8326,14344.29,-0.09
2021-09-24 00:00:00,43.1088,476.8912,7513.215999999999,17.6703,356.38379999999995,338.7135,14357.85,-0.21
2021-09-23 00:00:00,19.417,500.583,7495.5457,-4.94199999999997,410.2193,415.1613,14387.36,0.77
2021-09-16 00:00:00,-11.1877,531.1877,7500.487700000001,-31.5971,393.6458,425.2429,14258.13,-1.91
2021-09-15 00:00:00,20.543400000000002,499.45660000000004,7532.0848,-3.8545999999999903,349.36190000000005,353.2165,14536.31,-0.61
2021-09-14 00:00:00,18.1739,501.8261,7535.939399999999,-3.4462999999999697,374.9539,378.4002,14626.08,-0.54
2021-09-13 00:00:00,-9.071999999999969,529.072,7539.3857,-32.3283,333.3035,365.6318,14705.83,-0.45
2021-09-10 00:00:00,52.618599999999994,467.3814,7571.714,29.9477,399.55769999999995,369.61,14771.87,0.5
2021-09-09 00:00:00,24.3409,495.6591,7541.7663,1.92280000000006,359.20910000000003,357.2863,14698.53,0.07
2021-09-08 00:00:00,37.5588,482.44120000000004,7539.8435,12.656600000000001,390.289,377.63239999999996,14688.08,-0.1
2021-09-07 00:00:00,48.6765,471.32349999999997,7527.1869,24.7489,363.17089999999996,338.42199999999997,14702.9,1.07
2021-09-06 00:00:00,50.67100000000001,469.329,7502.438,27.203400000000002,442.38019999999995,415.1768,14546.6,2.59
2021-09-03 00:00:00,52.0351,467.9649,7475.2346,28.7514,443.2611,414.5097,14179.86,-0.68
2021-09-02 00:00:00,31.6804,488.3196,7446.4832,6.707999999999959,408.2306,401.5226,14277.34,-0.26
2021-09-01 00:00:00,30.4507,489.5493,7439.7752,16.131500000000003,471.564,455.4325,14314.09,-0.1
2021-08-31 00:00:00,59.3595,460.64050000000003,7423.6437,32.259299999999996,449.81449999999995,417.55519999999996,14328.38,-0.66
2021-08-30 00:00:00,42.719300000000004,477.2807,7391.384399999999,20.000899999999998,428.8502,408.8493,14423.37,-0.09
2021-08-27 00:00:00,48.603100000000005,471.3969,7371.3835,25.2394,349.70050000000003,324.4611,14436.9,0.15
2021-08-26 00:00:00,17.6724,502.3276,7346.1441,-5.792200000000011,354.86379999999997,360.656,14415.46,-1.92
2021-08-25 00:00:00,33.218,486.782,7351.9363,9.32869999999995,355.80949999999996,346.48080000000004,14697.5,0.23
2021-08-24 00:00:00,28.8733,491.12669999999997,7342.6076,3.14580000000002,380.9017,377.75589999999994,14663.55,0.88
2021-08-23 00:00:00,35.6254,484.3746,7339.461800000001,13.74,379.8254,366.0854,14535.88,1.98
2021-08-20 00:00:00,-24.996399999999998,544.9964,7325.7218,-45.8045,378.2054,424.00989999999996,14253.53,-1.61
2021-08-19 00:00:00,-26.1425,546.1425,7371.5263,-47.8945,339.5844,387.4789,14487.36,0.23
2021-08-18 00:00:00,31.3728,488.6272,7419.4208,8.97380000000005,351.19230000000005,342.2185,14454.11,0.72
2021-08-17 00:00:00,29.7546,490.2454,7410.446999999999,8.84040000000001,365.215,356.3746,14350.65,-2.33
2021-08-16 00:00:00,42.9146,477.0854,7401.6066,21.0238,336.2572,315.2334,14693.74,-0.71
2021-08-13 00:00:00,18.2421,501.7579,7380.5828,-4.43699999999997,355.475,359.912,14799.03,-0.69
2021-08-12 00:00:00,21.586799999999997,498.4132,7385.0198,-1.08650000000001,338.4964,339.5829,14901.97,-0.79
2021-08-11 00:00:00,5.05419999999998,514.9458,7386.1063,-17.8764,330.5815,348.4579,15021.17,-0.24
2021-08-10 00:00:00,27.541999999999998,492.458,7403.9827000000005,4.24759999999995,379.2159,374.9683,15057.59,0.78
2021-08-09 00:00:00,45.6821,474.3179,7399.7351,23.541,379.6293,356.0883,14941.44,0.77
2021-08-06 00:00:00,28.015100000000004,491.9849,7376.194100000001,6.1370999999999905,359.09860000000003,352.9615,14827.41,-0.3
2021-08-05 00:00:00,28.520799999999998,491.4792,7370.057,5.90100000000006,380.5462,374.6452,14872.23,-0.79
2021-08-04 00:00:00,62.3618,457.6382,7364.156,38.0131,405.76379999999995,367.7507,14990.11,1.72
2021-08-03 00:00:00,28.6903,491.3097,7326.142900000001,6.122999999999959,422.6771,416.55410000000006,14736.92,-0.41
2021-08-02 00:00:00,45.1808,474.81919999999997,7320.0199,20.906999999999996,473.7906,452.8836,14798.16,2.25
2021-07-30 00:00:00,27.730300000000003,492.2697,7299.1129,3.40980000000003,430.33,426.92019999999997,14473.21,-0.29
2021-07-29 00:00:00,82.8045,437.19550000000004,7295.703100000001,60.5537,465.1293,404.57559999999995,14515.32,3.04
2021-07-28 00:00:00,78.3554,441.64459999999997,7235.149399999999,56.2472,492.2137,435.9665,14086.42,-0.05
2021-07-27 00:00:00,13.683699999999998,506.31629999999996,7178.9021999999995,-7.07599999999999,467.9354,475.0114,14093.64,-3.67
2021-07-26 00:00:00,-50.9504,570.9504000000001,7185.9782,-71.5195,419.5364,491.05589999999995,14630.85,-2.65
2021-07-23 00:00:00,-31.4313,551.4313,7257.4977,-51.5207,368.5313,420.05199999999996,15028.57,-1.53
2021-07-22 00:00:00,64.6407,455.3593,7309.0184,43.292,388.0022,344.7102,15262.19,0.33
2021-07-21 00:00:00,44.032399999999996,475.9676,7265.7264000000005,25.1802,367.5315,342.3513,15212.6,1.34
2021-07-20 00:00:00,33.1298,486.87019999999995,7240.5462,14.597100000000001,305.006,290.4089,15011.35,0.12
2021-07-19 00:00:00,50.5647,469.4353,7225.949100000001,31.9899,367.9453,335.9554,14992.9,0.14
2021-07-16 00:00:00,9.63,510.37,7193.9592,-7.4663999999999895,357.8936,365.36,14972.21,-1.3
2021-07-15 00:00:00,54.31270000000001,465.68730000000005,7201.4256000000005,37.978699999999996,368.99769999999995,331.019,15169.33,0.75
2021-07-14 00:00:00,-39.2059,559.2058999999999,7163.446899999999,-56.1627,346.2159,402.3786,15056.32,-0.88
2021-07-13 00:00:00,26.4357,493.5643,7219.6096,9.13400000000001,373.6264,364.4924,15189.29,0.18
2021-07-12 00:00:00,54.1787,465.82129999999995,7210.475600000001,35.6469,394.9903,359.3434,15161.52,2.14
2021-07-09 00:00:00,11.62,508.38,7174.8287,-3.21279999999999,352.1475,355.3603,14844.36,-0.26
2021-07-08 00:00:00,13.0965,506.9035,7178.0415,-0.67420000000006,357.07809999999995,357.75230000000005,14882.9,-0.38
2021-07-07 00:00:00,52.968900000000005,467.0311,7178.7157,37.6824,357.37440000000004,319.692,14940.05,1.86
2021-07-06 00:00:00,5.60400000000001,514.396,7141.033299999999,-8.17400000000002,342.32849999999996,350.5025,14667.65,-0.35
2021-07-05 00:00:00,40.317,479.68300000000005,7149.2073,27.6941,323.495,295.8009,14718.66,0.33
2021-07-02 00:00:00,-12.25,532.25,7121.513199999999,-25.5128000000001,343.17379999999997,368.68660000000006,14670.71,-2.45
2021-06-29 00:00:00,5.93610000000001,514.0639,7147.026,-4.14009999999998,296.8384,300.9785,14999.8,-0.99
2021-06-28 00:00:00,-15.5715,535.5715,7151.1660999999995,-18.8988,151.124,170.0228,15150.17,0.98
2021-06-25 00:00:00,81.7,438.3,7170.0649,65.4816,350.1437,284.6621,15003.85,1.48
2021-06-24 00:00:00,18.419,501.58099999999996,7104.583299999999,4.94950000000001,291.87,286.9205,14784.8,-0.4
2021-06-23 00:00:00,46.7849,473.2151,7099.6338,31.888099999999998,337.0158,305.1277,14843.83,1.0
2021-06-22 00:00:00,3.96220000000001,516.0378,7067.7456999999995,-9.53329999999998,290.6806,300.21389999999997,14696.29,0.38
2021-06-21 00:00:00,11.819700000000001,508.1803,7077.279,-2.535,322.4011,324.9361,14641.29,0.4
2021-06-18 00:00:00,26.63,493.37,7079.814,7.783899999999989,341.0886,333.3047,14583.67,0.77
2021-06-17 00:00:00,42.9814,477.0186,7072.0301,29.4741,285.2193,255.7452,14472.37,1.23
2021-06-16 00:00:00,11.6425,508.3575,7042.556,-2.0598,284.7828,286.8426,14295.93,-2.57
2021-06-15 00:00:00,19.1882,500.8118,7044.6158,4.54400000000001,296.3454,291.8014,14673.34,-0.86
2021-06-11 00:00:00,19.19,500.81,7040.071800000001,-0.1693,352.60830000000004,352.7776,14801.24,-0.62
2021-06-10 00:00:00,41.9806,478.0194,7040.2411,27.288200000000003,292.1017,264.8135,14893.59,1.19
2021-06-09 00:00:00,11.6349,508.36510000000004,7012.9529,-0.35349999999999,250.09900000000002,250.4525,14718.4,0.01
2021-06-08 00:00:00,20.5579,499.4421,7013.3064,6.9825,292.3886,285.4061,14716.98,-0.98
2021-06-07 00:00:00,-14.064100000000002,534.0641,7006.3239,-28.4756,240.9882,269.4638,14862.6,-0.06
2021-06-04 00:00:00,27.7,492.3,7034.799499999999,14.132200000000001,277.3231,263.1909,14870.91,0.74
2021-06-03 00:00:00,28.6531,491.3469,7020.6673,15.478399999999999,269.8258,254.34740000000002,14761.13,-0.65
2021-06-02 00:00:00,-17.200599999999998,537.2006,7005.1889,-31.7764,259.6537,291.4301,14857.91,-1.18
2021-06-01 00:00:00,20.6895,499.31050000000005,7036.9653,6.63459999999999,304.2364,297.6018,15034.78,0.26
2021-05-31 00:00:00,53.7195,466.2805,7030.3306999999995,38.9461,312.4157,273.4696,14996.38,0.97
2021-05-28 00:00:00,15.28,504.72,6991.384599999999,0.84169999999998,299.77029999999996,298.9286,14852.88,-0.3
2021-05-27 00:00:00,106.55879999999999,413.44120000000004,6990.5429,82.8947,390.4689,307.57419999999996,14897.19,0.7
2021-05-26 00:00:00,35.8528,484.1472,6907.6482,21.2445,275.2386,253.9941,14793.68,-0.36
2021-05-25 00:00:00,64.4628,455.5372,6886.4037,49.1156,343.0942,293.97860000000003,14846.45,2.34
2021-05-24 00:00:00,26.7573,493.24269999999996,6837.288100000001,13.140999999999998,258.5868,245.44580000000002,14506.61,0.62
2021-05-21 00:00:00,28.86,491.14,6824.147099999999,14.9395,262.4885,247.549,14417.46,-0.81
2021-05-20 00:00:00,13.5131,506.48690000000005,6809.2076,-0.3943,304.03,304.4243,14535.1,0.35
2021-05-17 00:00:00,13.562100000000001,506.4379,6809.6019,2.4643,267.9843,265.52,14456.54,1.74
2021-05-14 00:00:00,48.74,471.26,6807.1376,34.6395,274.72990000000004,240.09040000000002,14208.78,2.09
2021-05-13 00:00:00,-13.4548,533.4548,6772.498100000001,-25.7822,215.1103,240.8925,13917.65,-1.05
2021-05-12 00:00:00,4.26959999999999,515.7304,6798.2803,-9.31139999999999,220.6898,230.00119999999998,14064.87,0.7
2021-05-11 00:00:00,-5.87900000000001,525.879,6807.591700000001,-18.5043,248.21790000000001,266.7222,13966.79,0.35
2021-05-10 00:00:00,52.1009,467.89910000000003,6826.096,38.8311,281.6964,242.8653,13917.97,-0.11
2021-05-07 00:00:00,29.72,490.28,6787.2649,16.6273,297.2336,280.60630000000003,13933.81,-1.95
2021-05-06 00:00:00,8.67839999999997,511.32160000000005,6770.6376,-3.98769999999997,340.4104,344.3981,14210.6,-1.58
2021-04-30 00:00:00,9.15,510.85,6774.625300000001,-1.19949999999997,308.709,309.9085,14438.57,-0.18
2021-04-29 00:00:00,17.5929,502.4071,6775.824799999999,3.8402,260.9911,257.1509,14464.08,0.46
2021-04-28 00:00:00,19.583299999999998,500.4167,6771.9846,5.91170000000002,249.1668,243.25509999999997,14398.38,0.94
2021-04-27 00:00:00,39.913000000000004,480.087,6766.0729,27.1981,257.9106,230.7125,14264.08,0.28
2021-04-26 00:00:00,44.9538,475.0462,6738.8748,33.0567,306.3582,273.30150000000003,14224.45,-0.89
2021-04-23 00:00:00,53.71,466.29,6705.8181,40.497800000000005,269.7844,229.2866,14351.86,1.0
2021-04-22 00:00:00,18.081500000000002,501.9185,6665.3203,5.86989999999998,241.4117,235.5418,14209.44,0.41
2021-04-21 00:00:00,23.3818,496.6182,6659.450400000001,10.174900000000001,226.9682,216.79330000000002,14151.15,0.35
2021-04-20 00:00:00,1.45220000000001,518.5477999999999,6649.275500000001,-11.7806,244.3488,256.1294,14101.9,-0.11
2021-04-19 00:00:00,112.8424,407.1576,6661.0561,97.5633,318.28880000000004,220.72549999999998,14117.8,2.89
2021-04-16 00:00:00,52.22,467.78,6563.4928,38.388600000000004,238.3598,199.97119999999998,13720.74,0.3
2021-04-15 00:00:00,-2.42,522.42,6525.104200000001,-14.5416,199.5409,214.0825,13680.27,-0.42
2021-04-14 00:00:00,54.6986,465.3014,6539.645799999999,41.9072,240.18470000000002,198.2775,13738.0,1.55
2021-04-13 00:00:00,70.1759,449.82410000000004,6497.7386,58.65,258.73400000000004,200.084,13528.31,0.24
2021-04-12 00:00:00,11.6805,508.31949999999995,6439.0886,0.74290000000001,238.158,237.4151,13495.72,-2.3
2021-04-09 00:00:00,22.3314,497.6686,6438.3457,9.60830000000002,214.2024,204.5941,13813.31,-1.26
2021-04-08 00:00:00,7.74589999999997,512.2541,6428.7374,-3.87889999999999,213.00459999999998,216.8835,13989.94,0.08
2021-04-07 00:00:00,11.037,508.963,6432.6163,-1.4136000000000102,296.81,298.22360000000003,13979.31,-0.74
2021-03-31 00:00:00,-45.7421,565.7420999999999,6434.0298999999995,-58.9446,197.5835,256.5281,13778.67,-0.79
2021-03-30 00:00:00,7.5808999999999696,512.4191000000001,6492.974499999999,-5.25329999999998,245.49310000000003,250.7464,13888.44,0.85
2021-03-29 00:00:00,-18.985699999999998,538.9857,6498.227800000001,-32.0287,256.66470000000004,288.6934,13771.26,0.01
2021-03-26 00:00:00,60.47,459.53,6530.2565,47.77310000000001,306.4994,258.72630000000004,13769.68,2.6
2021-03-25 00:00:00,19.1169,500.88309999999996,6482.4834,7.519299999999999,245.90060000000003,238.3813,13421.16,0.1
2021-03-24 00:00:00,6.61849999999999,513.3815,6474.9641,-4.94050000000003,252.22189999999998,257.1624,13407.35,-1.47
2021-03-23 00:00:00,-30.164499999999997,550.1645,6479.9046,-40.8798,240.1072,280.987,13607.27,-1.12
2021-03-22 00:00:00,59.7242,460.2758,6520.7844,47.5676,296.41720000000004,248.84959999999998,13760.97,1.14
2021-03-19 00:00:00,1.45,518.55,6473.2168,-16.340899999999998,298.832,315.1729,13606.0,-2.56
2021-03-18 00:00:00,25.5415,494.45849999999996,6489.5577,13.5633,274.01919999999996,260.4559,13963.92,1.12
2021-03-17 00:00:00,38.0642,481.93580000000003,6475.9944,26.2071,276.1272,249.9201,13809.77,1.22
2021-03-16 00:00:00,45.4352,474.56480000000005,6449.7873,33.9343,282.66740000000004,248.7331,13642.95,0.91
2021-03-15 00:00:00,35.6428,484.35720000000003,6415.853,22.951999999999998,298.0953,275.1433,13520.07,-2.71
2021-03-12 00:00:00,5.02,514.98,6392.901,-6.86420000000002,295.2267,302.0909,13897.03,0.22
2021-03-11 00:00:00,42.949600000000004,477.0504,6399.7652,29.3841,313.8816,284.4975,13866.37,2.23
2021-03-10 00:00:00,23.753,496.24699999999996,6370.3811,12.3561,307.8187,295.4626,13563.34,0.65
2021-03-09 00:00:00,21.5535,498.4465,6358.025,8.46379999999997,379.6568,371.19300000000004,13475.72,-2.8
2021-03-08 00:00:00,-27.2594,547.2594,6349.5612,-38.939699999999995,314.6391,353.5788,13863.81,-3.81
2021-03-05 00:00:00,6.35,513.65,6388.5009,-7.965200000000039,328.2503,336.2155,14412.31,-0.03
2021-03-04 00:00:00,-38.7013,558.7013,6396.4661,-51.5109,317.8718,369.38269999999994,14416.06,-3.46
2021-03-03 00:00:00,39.0258,480.9742,6447.977,25.9122,296.2174,270.3052,14932.39,1.23
2021-03-02 00:00:00,-22.1348,542.1348,6422.0648,-34.771300000000004,315.1187,349.89,14751.12,-0.71
2021-03-01 00:00:00,43.444300000000005,476.5557,6456.8360999999995,28.6893,334.30230000000006,305.613,14857.34,2.41
2021-02-26 00:00:00,11.02,508.98,6428.1468,-10.5623,408.0949,418.6572,14507.45,-2.17
2021-02-25 00:00:00,-2.30330000000002,522.3033,6438.7091,-15.7334,343.33230000000003,359.0657,14828.8,-0.28
2021-02-24 00:00:00,6.52190000000002,513.4780999999999,6454.4425,-5.2897000000000105,410.2214,415.5111,14870.66,-2.44
2021-02-23 00:00:00,-1.61949999999997,521.6195,6459.7321999999995,-15.449000000000002,364.7181,380.1671,15243.25,-0.61
2021-02-22 00:00:00,8.3832,511.6168,6475.1812,-6.22080000000002,418.10110000000003,424.3219,15336.95,-3.07
2021-02-19 00:00:00,93.68,426.32,6481.401999999999,77.5188,439.36830000000003,361.8495,15823.11,0.35
2021-02-18 00:00:00,39.869299999999996,480.1307,6403.883199999999,24.018600000000003,462.56190000000004,438.54330000000004,15767.44,-1.22
2021-02-10 00:00:00,16.7746,503.22540000000004,6379.8646,2.52440000000002,336.0219,333.4975,15962.25,2.12
2021-02-09 00:00:00,27.7635,492.23650000000004,6377.340200000001,13.7174,334.7367,321.0193,15630.57,2.36
2021-02-08 00:00:00,68.4769,451.5231,6363.6228,54.6509,369.8396,315.1887,15269.63,1.75
2021-02-05 00:00:00,71.2,448.8,6308.9719,56.7682,371.63660000000004,314.8684,15007.3,-0.65
2021-02-04 00:00:00,72.0153,447.98470000000003,6252.2037,57.005900000000004,391.7801,334.7742,15105.94,-0.84
2021-02-03 00:00:00,43.9274,476.0726,6195.1978,28.5669,371.09839999999997,342.5315,15233.15,-0.67
2021-02-02 00:00:00,45.423199999999994,474.5768,6166.6309,29.820300000000003,358.884,329.06370000000004,15335.66,2.07
2021-02-01 00:00:00,19.8001,500.19989999999996,6136.810600000001,6.12579999999998,314.26419999999996,308.1384,15024.24,1.36
2021-01-29 00:00:00,37.31,482.69,6130.6848,20.474,375.0969,354.6229,14821.99,-0.61
2021-01-28 00:00:00,-11.6154,531.6154,6110.2108,-27.4417,334.3717,361.81339999999994,14913.21,-3.25
2021-01-27 00:00:00,14.941600000000001,505.05839999999995,6137.6525,-0.23470000000001,347.62489999999997,347.8596,15413.84,0.4
2021-01-26 00:00:00,9.16169999999998,510.8383,6137.8872,-6.250600000000049,385.6713,391.92190000000005,15352.42,-2.28
2021-01-25 00:00:00,10.3018,509.6982,6144.1378,3.0406999999999997,420.9507,417.91,15710.19,0.52
2021-01-22 00:00:00,2.84,517.16,6141.0971,-12.2229,361.5362,373.75910000000005,15628.73,0.7
2021-01-21 00:00:00,45.1221,474.8779,6153.32,28.5134,387.94339999999994,359.43,15520.6,1.95
2021-01-20 00:00:00,63.053599999999996,456.9464,6124.8066,47.516099999999994,346.4942,298.97810000000004,15223.36,1.46
2021-01-19 00:00:00,13.3897,506.6103,6077.2905,-2.20599999999999,372.0003,374.2063,15003.99,-1.74
2021-01-18 00:00:00,37.7017,482.29830000000004,6079.4965,23.0209,357.73220000000003,334.7113,15269.27,1.58
2021-01-15 00:00:00,27.01,492.99,6056.475600000001,11.407,393.82099999999997,382.414,15031.7,-0.25
2021-01-14 00:00:00,45.3738,474.62620000000004,6045.0686,29.604899999999997,405.0439,375.439,15070.13,-1.92
2021-01-13 00:00:00,47.963100000000004,472.0369,6015.4637,30.6977,435.30300000000005,404.6053,15365.43,-0.61
2021-01-12 00:00:00,63.0173,456.98269999999997,5984.766,44.5814,393.283,348.70160000000004,15460.03,2.28
2021-01-11 00:00:00,32.6873,487.31269999999995,5940.1846,18.432000000000002,436.8944,418.4624,15115.38,-1.33
2021-01-08 00:00:00,114.31,405.69,5921.7526,100.29440000000001,486.1716,385.8772,15319.29,-0.24
2021-01-07 00:00:00,33.1113,486.88870000000003,5821.458199999999,16.1643,392.4004,376.2361,15356.4,1.11
2021-01-06 00:00:00,-0.8107,520.8107,5805.293900000001,-16.3308,381.12059999999997,397.4514,15187.61,0.26
2021-01-05 00:00:00,-4.0616999999999805,524.0617,5821.624699999999,-22.749900000000096,419.81769999999995,442.5676,15147.57,2.16
2021-01-04 00:00:00,23.770500000000002,496.2295,5844.374599999999,8.527699999999971,383.4606,374.9329,14827.47,2.47
2020-12-31 00:00:00,30.514,489.486,5835.8469,15.1302,312.5445,297.4143,14470.68,1.89
2020-12-30 00:00:00,71.2034,448.7966,5820.716700000001,56.5507,314.6126,258.0619,14201.57,1.66
2020-12-29 00:00:00,43.2609,476.7391,5764.166,30.8853,285.2091,254.3238,13970.21,-0.53
2020-12-28 00:00:00,19.383399999999998,500.61660000000006,5733.280699999999,5.98969999999998,304.931,298.9413,14044.1,0.19
