trade_date,ts_code,name,exchange
20241202,601615.SH,明阳智能 ,SSE
20241202,601611.SH,中国核建 ,SSE
20241202,601608.SH,中信重工 ,SSE
20241202,601607.SH,上海医药 ,SSE
20241202,601606.SH,长城军工 ,SSE
20241202,601601.SH,中国太保 ,SSE
20241202,601600.SH,中国铝业 ,SSE
20241202,601598.SH,中国外运 ,SSE
20241202,601588.SH,北辰实业 ,SSE
20241202,601579.SH,会稽山 ,SSE
20241202,601577.SH,长沙银行 ,SSE
20241202,601568.SH,北元集团 ,SSE
20241202,601567.SH,三星医疗 ,SSE
20241202,601566.SH,九牧王 ,SSE
20241202,601555.SH,东吴证券 ,SSE
20241202,601519.SH,大智慧 ,SSE
20241202,601515.SH,东峰集团 ,SSE
20241202,601500.SH,通用股份 ,SSE
20241202,601456.SH,国联证券 ,SSE
20241202,601399.SH,国机重装 ,SSE
20241202,601398.SH,工商银行 ,SSE
20241202,601390.SH,中国中铁 ,SSE
20241202,601388.SH,怡球资源 ,SSE
20241202,601377.SH,兴业证券 ,SSE
20241202,601375.SH,中原证券 ,SSE
20241202,601369.SH,陕鼓动力 ,SSE
20241202,601360.SH,三六零 ,SSE
20241202,601339.SH,百隆东方 ,SSE
20241202,601336.SH,XD新华保 ,SSE
20241202,601333.SH,广深铁路 ,SSE
20241202,601328.SH,交通银行 ,SSE
20241202,601326.SH,秦港股份 ,SSE
20241202,601319.SH,中国人保 ,SSE
20241202,601318.SH,中国平安 ,SSE
20241202,601311.SH,骆驼股份 ,SSE
20241202,601298.SH,青岛港 ,SSE
20241202,601288.SH,农业银行 ,SSE
20241202,601238.SH,广汽集团 ,SSE
20241202,601236.SH,红塔证券 ,SSE
20241202,601233.SH,桐昆股份 ,SSE
20241202,601231.SH,环旭电子 ,SSE
20241202,601229.SH,上海银行 ,SSE
20241202,601228.SH,广州港 ,SSE
20241202,601226.SH,华电科工 ,SSE
20241202,601225.SH,陕西煤业 ,SSE
20241202,601222.SH,林洋能源 ,SSE
20241202,601218.SH,吉鑫科技 ,SSE
20241202,601216.SH,君正集团 ,SSE
20241202,601212.SH,白银有色 ,SSE
20241202,601211.SH,国泰君安 ,SSE
20241202,601208.SH,东材科技 ,SSE
20241202,601200.SH,上海环境 ,SSE
20241202,601199.SH,江南水务 ,SSE
20241202,601198.SH,东兴证券 ,SSE
20241202,601186.SH,中国铁建 ,SSE
20241202,601179.SH,中国西电 ,SSE
20241202,601169.SH,北京银行 ,SSE
20241202,601168.SH,西部矿业 ,SSE
20241202,601166.SH,兴业银行 ,SSE
20241202,601163.SH,三角轮胎 ,SSE
20241202,601162.SH,天风证券 ,SSE
20241202,601158.SH,重庆水务 ,SSE
20241202,601156.SH,东航物流 ,SSE
20241202,601155.SH,新城控股 ,SSE
20241202,601139.SH,深圳燃气 ,SSE
20241202,601138.SH,工业富联 ,SSE
20241202,601137.SH,博威合金 ,SSE
20241202,601136.SH,首创证券 ,SSE
20241202,601133.SH,柏诚股份 ,SSE
20241202,601128.SH,常熟银行 ,SSE
20241202,601127.SH,赛力斯 ,SSE
20241202,601126.SH,四方股份 ,SSE
20241202,601118.SH,海南橡胶 ,SSE
20241202,601117.SH,中国化学 ,SSE
20241202,601116.SH,三江购物 ,SSE
20241202,601111.SH,中国国航 ,SSE
20241202,601108.SH,财通证券 ,SSE
20241202,601107.SH,四川成渝 ,SSE
20241202,601106.SH,中国一重 ,SSE
20241202,601101.SH,昊华能源 ,SSE
20241202,601100.SH,恒立液压 ,SSE
20241202,601099.SH,太平洋 ,SSE
20241202,601098.SH,中南传媒 ,SSE
20241202,601096.SH,宏盛华源 ,SSE
20241202,601088.SH,中国神华 ,SSE
20241202,601083.SH,锦江航运 ,SSE
20241202,601077.SH,渝农商行 ,SSE
20241202,601069.SH,西部黄金 ,SSE
20241202,601068.SH,中铝国际 ,SSE
20241202,601066.SH,中信建投 ,SSE
20241202,601065.SH,江盐集团 ,SSE
20241202,601061.SH,中信金属 ,SSE
20241202,601059.SH,信达证券 ,SSE
20241202,601058.SH,赛轮轮胎 ,SSE
20241202,601038.SH,一拖股份 ,SSE
20241202,601033.SH,永兴股份 ,SSE
20241202,601028.SH,玉龙股份 ,SSE
20241202,601022.SH,宁波远洋 ,SSE
20241202,601021.SH,春秋航空 ,SSE
20241202,601020.SH,华钰矿业 ,SSE
20241202,601019.SH,山东出版 ,SSE
20241202,601018.SH,宁波港 ,SSE
20241202,601016.SH,节能风电 ,SSE
20241202,601015.SH,陕西黑猫 ,SSE
20241202,601012.SH,隆基绿能 ,SSE
20241202,601011.SH,宝泰隆 ,SSE
20241202,601010.SH,文峰股份 ,SSE
20241202,601009.SH,南京银行 ,SSE
20241202,601008.SH,连云港 ,SSE
20241202,601006.SH,大秦铁路 ,SSE
20241202,601005.SH,重庆钢铁 ,SSE
20241202,601003.SH,柳钢股份 ,SSE
20241202,601002.SH,晋亿实业 ,SSE
20241202,601001.SH,晋控煤业 ,SSE
20241202,601000.SH,唐山港 ,SSE
20241202,600999.SH,招商证券 ,SSE
20241202,600998.SH,九州通 ,SSE
20241202,600997.SH,开滦股份 ,SSE
20241202,600996.SH,贵广网络 ,SSE
20241202,600995.SH,南网储能 ,SSE
20241202,600993.SH,马应龙 ,SSE
20241202,600990.SH,四创电子 ,SSE
20241202,600989.SH,宝丰能源 ,SSE
20241202,600988.SH,赤峰黄金 ,SSE
20241202,600987.SH,航民股份 ,SSE
20241202,600986.SH,浙文互联 ,SSE
20241202,600985.SH,淮北矿业 ,SSE
20241202,600979.SH,广安爱众 ,SSE
20241202,600977.SH,中国电影 ,SSE
20241202,600976.SH,健民集团 ,SSE
20241202,600975.SH,新五丰 ,SSE
20241202,600973.SH,宝胜股份 ,SSE
20241202,600971.SH,恒源煤电 ,SSE
20241202,600970.SH,中材国际 ,SSE
20241202,600968.SH,海油发展 ,SSE
20241202,600967.SH,内蒙一机 ,SSE
20241202,600966.SH,博汇纸业 ,SSE
20241202,600965.SH,福成股份 ,SSE
20241202,600963.SH,岳阳林纸 ,SSE
20241202,600961.SH,株冶集团 ,SSE
20241202,600959.SH,江苏有线 ,SSE
20241202,600958.SH,东方证券 ,SSE
20241202,600956.SH,新天绿能 ,SSE
20241202,600941.SH,中国移动 ,SSE
20241202,600938.SH,中国海油 ,SSE
20241202,600936.SH,广西广电 ,SSE
20241202,600933.SH,爱柯迪 ,SSE
20241202,600929.SH,雪天盐业 ,SSE
20241202,600928.SH,西安银行 ,SSE
20241202,600926.SH,杭州银行 ,SSE
20241202,600919.SH,江苏银行 ,SSE
20241202,600918.SH,中泰证券 ,SSE
20241202,600917.SH,重庆燃气 ,SSE
20241202,600916.SH,中国黄金 ,SSE
20241202,600909.SH,华安证券 ,SSE
20241202,600908.SH,无锡银行 ,SSE
20241202,600906.SH,财达证券 ,SSE
20241202,600905.SH,三峡能源 ,SSE
20241202,600903.SH,贵州燃气 ,SSE
20241202,600901.SH,江苏金租 ,SSE
20241202,600900.SH,长江电力 ,SSE
20241202,600897.SH,厦门空港 ,SSE
20241202,600895.SH,张江高科 ,SSE
20241202,600894.SH,广日股份 ,SSE
20241202,600893.SH,航发动力 ,SSE
20241202,600888.SH,新疆众和 ,SSE
20241202,600887.SH,伊利股份 ,SSE
20241202,600886.SH,国投电力 ,SSE
20241202,600885.SH,宏发股份 ,SSE
20241202,600884.SH,杉杉股份 ,SSE
20241202,600882.SH,妙可蓝多 ,SSE
20241202,600881.SH,亚泰集团 ,SSE
20241202,600880.SH,博瑞传播 ,SSE
20241202,600879.SH,航天电子 ,SSE
20241202,600877.SH,电科芯片 ,SSE
20241202,600876.SH,凯盛新能 ,SSE
20241202,600875.SH,东方电气 ,SSE
20241202,600874.SH,创业环保 ,SSE
20241202,600873.SH,梅花生物 ,SSE
20241202,600872.SH,中炬高新 ,SSE
20241202,600871.SH,石化油服 ,SSE
20241202,600869.SH,远东股份 ,SSE
20241202,600868.SH,梅雁吉祥 ,SSE
20241202,600867.SH,通化东宝 ,SSE
20241202,600866.SH,星湖科技 ,SSE
20241202,600864.SH,哈投股份 ,SSE
20241202,600863.SH,内蒙华电 ,SSE
20241202,600862.SH,中航高科 ,SSE
20241202,600860.SH,京城股份 ,SSE
20241202,600859.SH,王府井 ,SSE
20241202,600855.SH,航天长峰 ,SSE
20241202,600851.SH,海欣股份 ,SSE
20241202,600850.SH,电科数字 ,SSE
20241202,600848.SH,上海临港 ,SSE
20241202,600846.SH,同济科技 ,SSE
20241202,600845.SH,宝信软件 ,SSE
20241202,600843.SH,上工申贝 ,SSE
20241202,600839.SH,四川长虹 ,SSE
20241202,600838.SH,上海九百 ,SSE
20241202,600837.SH,海通证券 ,SSE
20241202,600835.SH,上海机电 ,SSE
20241202,600830.SH,香溢融通 ,SSE
20241202,600827.SH,百联股份 ,SSE
20241202,600826.SH,兰生股份 ,SSE
20241202,600825.SH,新华传媒 ,SSE
20241202,600822.SH,上海物贸 ,SSE
20241202,600821.SH,金开新能 ,SSE
20241202,600820.SH,隧道股份 ,SSE
20241202,600818.SH,中路股份 ,SSE
20241202,600816.SH,建元信托 ,SSE
20241202,600812.SH,华北制药 ,SSE
20241202,600811.SH,东方集团 ,SSE
20241202,600810.SH,神马股份 ,SSE
20241202,600809.SH,山西汾酒 ,SSE
20241202,600808.SH,马钢股份 ,SSE
20241202,600805.SH,悦达投资 ,SSE
20241202,600803.SH,新奥股份 ,SSE
20241202,600802.SH,福建水泥 ,SSE
20241202,600801.SH,华新水泥 ,SSE
20241202,600800.SH,渤海化学 ,SSE
20241202,600798.SH,宁波海运 ,SSE
20241202,600797.SH,浙大网新 ,SSE
20241202,600795.SH,国电电力 ,SSE
20241202,600790.SH,轻纺城 ,SSE
20241202,600789.SH,鲁抗医药 ,SSE
20241202,600787.SH,中储股份 ,SSE
20241202,600783.SH,鲁信创投 ,SSE
20241202,600782.SH,新钢股份 ,SSE
20241202,600780.SH,通宝能源 ,SSE
20241202,600779.SH,水井坊 ,SSE
20241202,600776.SH,东方通信 ,SSE
20241202,600775.SH,南京熊猫 ,SSE
20241202,600773.SH,西藏城投 ,SSE
20241202,600771.SH,广誉远 ,SSE
20241202,600770.SH,综艺股份 ,SSE
20241202,600765.SH,中航重机 ,SSE
20241202,600764.SH,中国海防 ,SSE
20241202,600763.SH,通策医疗 ,SSE
20241202,600761.SH,安徽合力 ,SSE
20241202,600760.SH,中航沈飞 ,SSE
20241202,600758.SH,辽宁能源 ,SSE
20241202,600757.SH,长江传媒 ,SSE
20241202,600756.SH,浪潮软件 ,SSE
20241202,600755.SH,厦门国贸 ,SSE
20241202,600754.SH,锦江酒店 ,SSE
20241202,600751.SH,海航科技 ,SSE
20241202,600750.SH,江中药业 ,SSE
20241202,600748.SH,上实发展 ,SSE
20241202,600745.SH,闻泰科技 ,SSE
20241202,600744.SH,华银电力 ,SSE
20241202,600743.SH,华远地产 ,SSE
20241202,600742.SH,一汽富维 ,SSE
20241202,600741.SH,华域汽车 ,SSE
20241202,600740.SH,山西焦化 ,SSE
20241202,600739.SH,辽宁成大 ,SSE
20241202,600737.SH,中粮糖业 ,SSE
20241202,600736.SH,苏州高新 ,SSE
20241202,600733.SH,北汽蓝谷 ,SSE
20241202,600732.SH,爱旭股份 ,SSE
20241202,600730.SH,中国高科 ,SSE
20241202,600729.SH,重庆百货 ,SSE
20241202,600728.SH,佳都科技 ,SSE
20241202,600722.SH,金牛化工 ,SSE
20241202,600720.SH,中交设计 ,SSE
20241202,600718.SH,东软集团 ,SSE
20241202,600717.SH,天津港 ,SSE
20241202,600716.SH,凤凰股份 ,SSE
20241202,600710.SH,苏美达 ,SSE
20241202,600708.SH,光明地产 ,SSE
20241202,600707.SH,彩虹股份 ,SSE
20241202,600705.SH,中航产融 ,SSE
20241202,600704.SH,物产中大 ,SSE
20241202,600703.SH,三安光电 ,SSE
20241202,600702.SH,舍得酒业 ,SSE
20241202,600699.SH,均胜电子 ,SSE
20241202,600696.SH,岩石股份 ,SSE
20241202,600694.SH,大商股份 ,SSE
20241202,600692.SH,亚通股份 ,SSE
20241202,600691.SH,阳煤化工 ,SSE
20241202,600690.SH,海尔智家 ,SSE
20241202,600688.SH,上海石化 ,SSE
20241202,600686.SH,金龙汽车 ,SSE
20241202,600685.SH,中船防务 ,SSE
20241202,600684.SH,珠江股份 ,SSE
20241202,600682.SH,南京新百 ,SSE
20241202,600681.SH,百川能源 ,SSE
20241202,600676.SH,交运股份 ,SSE
20241202,600675.SH,中华企业 ,SSE
20241202,600674.SH,川投能源 ,SSE
20241202,600673.SH,东阳光 ,SSE
20241202,600668.SH,尖峰集团 ,SSE
20241202,600667.SH,太极实业 ,SSE
20241202,600664.SH,哈药股份 ,SSE
20241202,600663.SH,陆家嘴 ,SSE
20241202,600662.SH,外服控股 ,SSE
20241202,600661.SH,昂立教育 ,SSE
20241202,600660.SH,福耀玻璃 ,SSE
20241202,600657.SH,信达地产 ,SSE
20241202,600655.SH,豫园股份 ,SSE
20241202,600653.SH,申华控股 ,SSE
20241202,600649.SH,城投控股 ,SSE
20241202,600648.SH,外高桥 ,SSE
20241202,600645.SH,中源协和 ,SSE
20241202,600644.SH,乐山电力 ,SSE
20241202,600643.SH,爱建集团 ,SSE
20241202,600642.SH,申能股份 ,SSE
20241202,600641.SH,万业企业 ,SSE
20241202,600640.SH,国脉文化 ,SSE
20241202,600639.SH,浦东金桥 ,SSE
20241202,600637.SH,东方明珠 ,SSE
20241202,600636.SH,国新文化 ,SSE
20241202,600635.SH,大众公用 ,SSE
20241202,600633.SH,浙数文化 ,SSE
20241202,600630.SH,龙头股份 ,SSE
20241202,600626.SH,申达股份 ,SSE
20241202,600624.SH,复旦复华 ,SSE
20241202,600623.SH,华谊集团 ,SSE
20241202,600622.SH,光大嘉宝 ,SSE
20241202,600621.SH,华鑫股份 ,SSE
20241202,600620.SH,天宸股份 ,SSE
20241202,600619.SH,海立股份 ,SSE
20241202,600618.SH,氯碱化工 ,SSE
20241202,600617.SH,国新能源 ,SSE
20241202,600616.SH,金枫酒业 ,SSE
20241202,600612.SH,老凤祥 ,SSE
20241202,600611.SH,大众交通 ,SSE
20241202,600610.SH,中毅达 ,SSE
20241202,600609.SH,金杯汽车 ,SSE
20241202,600606.SH,绿地控股 ,SSE
20241202,600604.SH,市北高新 ,SSE
20241202,600602.SH,云赛智联 ,SSE
20241202,600601.SH,方正科技 ,SSE
20241202,600600.SH,青岛啤酒 ,SSE
20241202,600598.SH,北大荒 ,SSE
20241202,600597.SH,光明乳业 ,SSE
20241202,600596.SH,新安股份 ,SSE
20241202,600595.SH,中孚实业 ,SSE
20241202,600594.SH,益佰制药 ,SSE
20241202,600592.SH,龙溪股份 ,SSE
20241202,600590.SH,泰豪科技 ,SSE
20241202,600588.SH,用友网络 ,SSE
20241202,600587.SH,新华医疗 ,SSE
20241202,600586.SH,金晶科技 ,SSE
20241202,600585.SH,海螺水泥 ,SSE
20241202,600584.SH,长电科技 ,SSE
20241202,600583.SH,海油工程 ,SSE
20241202,600582.SH,天地科技 ,SSE
20241202,600581.SH,八一钢铁 ,SSE
20241202,600580.SH,卧龙电驱 ,SSE
20241202,600578.SH,京能电力 ,SSE
20241202,600577.SH,精达股份 ,SSE
20241202,600575.SH,淮河能源 ,SSE
20241202,600572.SH,康恩贝 ,SSE
20241202,600571.SH,信雅达 ,SSE
20241202,600570.SH,恒生电子 ,SSE
20241202,600569.SH,安阳钢铁 ,SSE
20241202,600567.SH,山鹰国际 ,SSE
20241202,600566.SH,济川药业 ,SSE
20241202,600563.SH,法拉电子 ,SSE
20241202,600562.SH,国睿科技 ,SSE
20241202,600559.SH,老白干酒 ,SSE
20241202,600557.SH,康缘药业 ,SSE
20241202,600556.SH,天下秀 ,SSE
20241202,600552.SH,凯盛科技 ,SSE
20241202,600551.SH,XD时代出 ,SSE
20241202,600550.SH,保变电气 ,SSE
20241202,600549.SH,厦门钨业 ,SSE
20241202,600548.SH,深高速 ,SSE
20241202,600547.SH,XD山东黄 ,SSE
20241202,600546.SH,山煤国际 ,SSE
20241202,600545.SH,卓郎智能 ,SSE
20241202,600537.SH,亿晶光电 ,SSE
20241202,600536.SH,中国软件 ,SSE
20241202,600535.SH,天士力 ,SSE
20241202,600533.SH,栖霞建设 ,SSE
20241202,600531.SH,豫光金铅 ,SSE
20241202,600529.SH,山东药玻 ,SSE
20241202,600528.SH,中铁工业 ,SSE
20241202,600525.SH,长园集团 ,SSE
20241202,600523.SH,贵航股份 ,SSE
20241202,600522.SH,中天科技 ,SSE
20241202,600521.SH,华海药业 ,SSE
20241202,600519.SH,贵州茅台 ,SSE
20241202,600518.SH,康美药业 ,SSE
20241202,600517.SH,国网英大 ,SSE
20241202,600516.SH,方大炭素 ,SSE
20241202,600515.SH,海南机场 ,SSE
20241202,600512.SH,腾达建设 ,SSE
20241202,600511.SH,国药股份 ,SSE
20241202,600510.SH,黑牡丹 ,SSE
20241202,600509.SH,天富能源 ,SSE
20241202,600508.SH,上海能源 ,SSE
20241202,600507.SH,方大特钢 ,SSE
20241202,600503.SH,华丽家族 ,SSE
20241202,600502.SH,安徽建工 ,SSE
20241202,600501.SH,航天晨光 ,SSE
20241202,600500.SH,中化国际 ,SSE
20241202,600499.SH,科达制造 ,SSE
20241202,600498.SH,烽火通信 ,SSE
20241202,600497.SH,驰宏锌锗 ,SSE
20241202,600496.SH,精工钢构 ,SSE
20241202,600495.SH,晋西车轴 ,SSE
20241202,600491.SH,龙元建设 ,SSE
20241202,600490.SH,鹏欣资源 ,SSE
20241202,600489.SH,中金黄金 ,SSE
20241202,600487.SH,亨通光电 ,SSE
20241202,600486.SH,扬农化工 ,SSE
20241202,600483.SH,福能股份 ,SSE
20241202,600482.SH,中国动力 ,SSE
20241202,600481.SH,双良节能 ,SSE
20241202,600480.SH,凌云股份 ,SSE
20241202,600478.SH,科力远 ,SSE
20241202,600477.SH,杭萧钢构 ,SSE
20241202,600475.SH,华光环能 ,SSE
20241202,600470.SH,六国化工 ,SSE
20241202,600469.SH,风神股份 ,SSE
20241202,600467.SH,好当家 ,SSE
20241202,600461.SH,洪城环境 ,SSE
20241202,600460.SH,士兰微 ,SSE
20241202,600459.SH,贵研铂业 ,SSE
20241202,600458.SH,时代新材 ,SSE
20241202,600456.SH,宝钛股份 ,SSE
20241202,600452.SH,涪陵电力 ,SSE
20241202,600449.SH,宁夏建材 ,SSE
20241202,600448.SH,华纺股份 ,SSE
20241202,600446.SH,金证股份 ,SSE
20241202,600438.SH,通威股份 ,SSE
20241202,600436.SH,片仔癀 ,SSE
20241202,600435.SH,北方导航 ,SSE
20241202,600433.SH,冠豪高新 ,SSE
20241202,600428.SH,中远海特 ,SSE
20241202,600426.SH,华鲁恒升 ,SSE
20241202,600425.SH,青松建化 ,SSE
20241202,600422.SH,昆药集团 ,SSE
20241202,600420.SH,国药现代 ,SSE
20241202,600418.SH,江淮汽车 ,SSE
20241202,600416.SH,湘电股份 ,SSE
20241202,600415.SH,小商品城 ,SSE
20241202,600410.SH,华胜天成 ,SSE
20241202,600409.SH,三友化工 ,SSE
20241202,600406.SH,国电南瑞 ,SSE
20241202,600405.SH,动力源 ,SSE
20241202,600403.SH,大有能源 ,SSE
20241202,600400.SH,红豆股份 ,SSE
20241202,600399.SH,抚顺特钢 ,SSE
20241202,600398.SH,海澜之家 ,SSE
20241202,600395.SH,盘江股份 ,SSE
20241202,600392.SH,盛和资源 ,SSE
20241202,600391.SH,航发科技 ,SSE
20241202,600390.SH,五矿资本 ,SSE
20241202,600389.SH,江山股份 ,SSE
20241202,600388.SH,龙净环保 ,SSE
20241202,600386.SH,北巴传媒 ,SSE
20241202,600383.SH,金地集团 ,SSE
20241202,600380.SH,健康元 ,SSE
20241202,600379.SH,宝光股份 ,SSE
20241202,600378.SH,昊华科技 ,SSE
20241202,600377.SH,宁沪高速 ,SSE
20241202,600376.SH,首开股份 ,SSE
20241202,600373.SH,中文传媒 ,SSE
20241202,600372.SH,中航机载 ,SSE
20241202,600369.SH,西南证券 ,SSE
20241202,600368.SH,五洲交通 ,SSE
20241202,600367.SH,红星发展 ,SSE
20241202,600366.SH,宁波韵升 ,SSE
20241202,600363.SH,联创光电 ,SSE
20241202,600362.SH,江西铜业 ,SSE
20241202,600359.SH,新农开发 ,SSE
20241202,600354.SH,敦煌种业 ,SSE
20241202,600353.SH,旭光电子 ,SSE
20241202,600352.SH,浙江龙盛 ,SSE
20241202,600351.SH,亚宝药业 ,SSE
20241202,600350.SH,山东高速 ,SSE
20241202,600348.SH,华阳股份 ,SSE
20241202,600346.SH,恒力石化 ,SSE
20241202,600345.SH,长江通信 ,SSE
20241202,600343.SH,航天动力 ,SSE
20241202,600340.SH,华夏幸福 ,SSE
20241202,600339.SH,中油工程 ,SSE
20241202,600338.SH,西藏珠峰 ,SSE
20241202,600337.SH,美克家居 ,SSE
20241202,600336.SH,澳柯玛 ,SSE
20241202,600335.SH,国机汽车 ,SSE
20241202,600333.SH,长春燃气 ,SSE
20241202,600332.SH,白云山 ,SSE
20241202,600331.SH,宏达股份 ,SSE
20241202,600330.SH,天通股份 ,SSE
20241202,600329.SH,达仁堂 ,SSE
20241202,600328.SH,中盐化工 ,SSE
20241202,600326.SH,西藏天路 ,SSE
20241202,600325.SH,华发股份 ,SSE
20241202,600323.SH,瀚蓝环境 ,SSE
20241202,600322.SH,津投城开 ,SSE
20241202,600320.SH,振华重工 ,SSE
20241202,600318.SH,新力金融 ,SSE
20241202,600316.SH,洪都航空 ,SSE
20241202,600315.SH,上海家化 ,SSE
20241202,600313.SH,农发种业 ,SSE
20241202,600312.SH,平高电气 ,SSE
20241202,600310.SH,广西能源 ,SSE
20241202,600309.SH,万华化学 ,SSE
20241202,600308.SH,华泰股份 ,SSE
20241202,600307.SH,酒钢宏兴 ,SSE
20241202,600305.SH,恒顺醋业 ,SSE
20241202,600299.SH,安迪苏 ,SSE
20241202,600298.SH,安琪酵母 ,SSE
20241202,600295.SH,鄂尔多斯 ,SSE
20241202,600293.SH,三峡新材 ,SSE
20241202,600292.SH,远达环保 ,SSE
20241202,600288.SH,大恒科技 ,SSE
20241202,600285.SH,羚锐制药 ,SSE
20241202,600284.SH,浦东建设 ,SSE
20241202,600282.SH,南钢股份 ,SSE
20241202,600278.SH,东方创业 ,SSE
20241202,600276.SH,恒瑞医药 ,SSE
20241202,600273.SH,嘉化能源 ,SSE
20241202,600271.SH,航天信息 ,SSE
20241202,600269.SH,赣粤高速 ,SSE
20241202,600268.SH,国电南自 ,SSE
20241202,600267.SH,海正药业 ,SSE
20241202,600266.SH,城建发展 ,SSE
20241202,600261.SH,阳光照明 ,SSE
20241202,600259.SH,广晟有色 ,SSE
20241202,600258.SH,首旅酒店 ,SSE
20241202,600257.SH,大湖股份 ,SSE
20241202,600256.SH,广汇能源 ,SSE
20241202,600255.SH,鑫科材料 ,SSE
20241202,600252.SH,中恒集团 ,SSE
20241202,600251.SH,冠农股份 ,SSE
20241202,600248.SH,陕建股份 ,SSE
20241202,600246.SH,万通发展 ,SSE
20241202,600238.SH,海南椰岛 ,SSE
20241202,600237.SH,铜峰电子 ,SSE
20241202,600236.SH,桂冠电力 ,SSE
20241202,600233.SH,圆通速递 ,SSE
20241202,600231.SH,凌钢股份 ,SSE
20241202,600230.SH,沧州大化 ,SSE
20241202,600229.SH,城市传媒 ,SSE
20241202,600223.SH,福瑞达 ,SSE
20241202,600222.SH,太龙药业 ,SSE
20241202,600221.SH,海航控股 ,SSE
20241202,600219.SH,南山铝业 ,SSE
20241202,600218.SH,全柴动力 ,SSE
20241202,600217.SH,中再资环 ,SSE
20241202,600216.SH,浙江医药 ,SSE
20241202,600212.SH,绿能慧充 ,SSE
20241202,600211.SH,西藏药业 ,SSE
20241202,600210.SH,紫江企业 ,SSE
20241202,600208.SH,衢州发展 ,SSE
20241202,600207.SH,安彩高科 ,SSE
20241202,600206.SH,有研新材 ,SSE
20241202,600201.SH,生物股份 ,SSE
20241202,600200.SH,江苏吴中 ,SSE
20241202,600199.SH,金种子酒 ,SSE
20241202,600197.SH,伊力特 ,SSE
20241202,600196.SH,复星医药 ,SSE
20241202,600195.SH,中牧股份 ,SSE
20241202,600192.SH,长城电工 ,SSE
20241202,600188.SH,兖矿能源 ,SSE
20241202,600187.SH,国中水务 ,SSE
20241202,600185.SH,格力地产 ,SSE
20241202,600184.SH,光电股份 ,SSE
20241202,600183.SH,生益科技 ,SSE
20241202,600180.SH,瑞茂通 ,SSE
20241202,600179.SH,安通控股 ,SSE
20241202,600177.SH,雅戈尔 ,SSE
20241202,600176.SH,中国巨石 ,SSE
20241202,600172.SH,黄河旋风 ,SSE
20241202,600171.SH,上海贝岭 ,SSE
20241202,600170.SH,上海建工 ,SSE
20241202,600169.SH,太原重工 ,SSE
20241202,600168.SH,武汉控股 ,SSE
20241202,600167.SH,联美控股 ,SSE
20241202,600166.SH,福田汽车 ,SSE
20241202,600163.SH,中闽能源 ,SSE
20241202,600162.SH,香江控股 ,SSE
20241202,600161.SH,天坛生物 ,SSE
20241202,600160.SH,巨化股份 ,SSE
20241202,600158.SH,中体产业 ,SSE
20241202,600157.SH,永泰能源 ,SSE
20241202,600155.SH,华创云信 ,SSE
20241202,600153.SH,建发股份 ,SSE
20241202,600151.SH,航天机电 ,SSE
20241202,600150.SH,中国船舶 ,SSE
20241202,600143.SH,金发科技 ,SSE
20241202,600141.SH,兴发集团 ,SSE
20241202,600138.SH,中青旅 ,SSE
20241202,600135.SH,乐凯胶片 ,SSE
20241202,600133.SH,东湖高新 ,SSE
20241202,600132.SH,重庆啤酒 ,SSE
20241202,600131.SH,国网信通 ,SSE
20241202,600130.SH,波导股份 ,SSE
20241202,600129.SH,太极集团 ,SSE
20241202,600127.SH,金健米业 ,SSE
20241202,600126.SH,杭钢股份 ,SSE
20241202,600125.SH,铁龙物流 ,SSE
20241202,600123.SH,兰花科创 ,SSE
20241202,600121.SH,郑州煤电 ,SSE
20241202,600120.SH,浙江东方 ,SSE
20241202,600118.SH,中国卫星 ,SSE
20241202,600116.SH,三峡水利 ,SSE
20241202,600115.SH,中国东航 ,SSE
20241202,600114.SH,东睦股份 ,SSE
20241202,600113.SH,浙江东日 ,SSE
20241202,600111.SH,北方稀土 ,SSE
20241202,600110.SH,诺德股份 ,SSE
20241202,600109.SH,国金证券 ,SSE
20241202,600108.SH,亚盛集团 ,SSE
20241202,600107.SH,美尔雅 ,SSE
20241202,600106.SH,重庆路桥 ,SSE
20241202,600105.SH,永鼎股份 ,SSE
20241202,600104.SH,上汽集团 ,SSE
20241202,600101.SH,明星电力 ,SSE
20241202,600100.SH,同方股份 ,SSE
20241202,600098.SH,广州发展 ,SSE
20241202,600096.SH,云天化 ,SSE
20241202,600095.SH,湘财股份 ,SSE
20241202,600094.SH,大名城 ,SSE
20241202,600089.SH,特变电工 ,SSE
20241202,600088.SH,中视传媒 ,SSE
20241202,600085.SH,同仁堂 ,SSE
20241202,600081.SH,东风科技 ,SSE
20241202,600079.SH,人福医药 ,SSE
20241202,600076.SH,康欣新材 ,SSE
20241202,600075.SH,新疆天业 ,SSE
20241202,600073.SH,光明肉业 ,SSE
20241202,600072.SH,中船科技 ,SSE
20241202,600071.SH,凤凰光学 ,SSE
20241202,600067.SH,冠城新材 ,SSE
20241202,600066.SH,宇通客车 ,SSE
20241202,600064.SH,南京高科 ,SSE
20241202,600063.SH,皖维高新 ,SSE
20241202,600062.SH,华润双鹤 ,SSE
20241202,600061.SH,国投资本 ,SSE
20241202,600060.SH,海信视像 ,SSE
20241202,600059.SH,古越龙山 ,SSE
20241202,600058.SH,五矿发展 ,SSE
20241202,600057.SH,厦门象屿 ,SSE
20241202,600056.SH,中国医药 ,SSE
20241202,600055.SH,万东医疗 ,SSE
