trade_date,data_type,ts_code,ts_name,rank,pct_change,current_price,hot,concept,rank_time
20241107,A股市场,002261.SZ,拓维信息,79,-1.41,24.55,,,2024-11-07 21:30:06
20241107,港股市场,008187.HK,积木集团,79,72.73,0.76,,,2024-11-07 21:30:04
20241107,港股市场,009926.HK,康方生物,79,-0.97,66.35,,,2024-11-07 21:30:05
20241107,ETF基金,159862.SZ,食品ETF,79,8.23,0.776,,,2024-11-07 21:30:06
20241107,ETF基金,159635.SZ,基建50ETF,79,3.54,1.14,,,2024-11-07 21:30:05
20241107,A股市场,605338.SH,巴比食品,79,5.1,17.51,,,2024-11-07 21:30:05
20241107,美股市场,COST,开市客,79,1.02,899.25,,,2024-11-07 21:30:06
20241107,美股市场,LUXHP,LuxUrban Hotels Inc Series A Pf,79,8.45,16.43,,,2024-11-07 21:30:05
20241107,A股市场,600111.SH,北方稀土,80,-0.15,26.61,,,2024-11-07 21:30:06
20241107,港股市场,008341.HK,艾硕控股,80,-4.14,0.162,,,2024-11-07 21:30:04
20241107,港股市场,001398.HK,工商银行,80,3.16,4.9,,,2024-11-07 21:30:05
20241107,ETF基金,159736.SZ,饮食ETF,80,8.11,0.8,,,2024-11-07 21:30:06
20241107,ETF基金,560980.SH,光伏30ETF,80,-0.87,0.569,,,2024-11-07 21:30:05
20241107,A股市场,003000.SZ,劲仔食品,80,5.49,13.26,,,2024-11-07 21:30:05
20241107,美股市场,YUMC,百胜中国,80,3.08,49.83,,,2024-11-07 21:30:06
20241107,美股市场,ELS,宜居生活资产信托,80,-1.95,68.72,,,2024-11-07 21:30:05
20241107,A股市场,300070.SZ,碧水源,81,20.0,6.36,,,2024-11-07 21:30:06
20241107,港股市场,008367.HK,倩碧控股,81,9.09,0.024,,,2024-11-07 21:30:04
20241107,港股市场,002600.HK,中国铝业,81,5.57,5.5,,,2024-11-07 21:30:05
20241107,ETF基金,159929.SZ,医药ETF,81,3.49,1.393,,,2024-11-07 21:30:06
20241107,ETF基金,159322.SZ,黄金产业ETF,81,-1.5,0.982,,,2024-11-07 21:30:05
20241107,A股市场,600778.SH,友好集团,81,5.95,5.88,,,2024-11-07 21:30:05
20241107,美股市场,TCOM,携程,81,-1.99,67.06,,,2024-11-07 21:30:06
20241107,美股市场,KRO,康诺斯全球,81,8.91,12.96,,,2024-11-07 21:30:05
20241107,A股市场,000980.SZ,众泰汽车,82,-1.67,2.94,,,2024-11-07 21:30:06
20241107,港股市场,000755.HK,大方广瑞德,82,15.0,0.023,,,2024-11-07 21:30:04
20241107,港股市场,000941.HK,中国移动,82,0.63,71.45,,,2024-11-07 21:30:05
20241107,ETF基金,159892.SZ,恒生医药ETF,82,1.19,0.512,,,2024-11-07 21:30:06
20241107,ETF基金,560260.SH,医疗ETF龙头,82,3.42,0.907,,,2024-11-07 21:30:05
20241107,A股市场,001318.SZ,阳光乳业,82,3.97,11.78,,,2024-11-07 21:30:05
20241107,美股市场,CAN,嘉楠科技,82,12.98,1.48,,,2024-11-07 21:30:06
20241107,美股市场,SJ,思享无限,82,16.33,1.0,,,2024-11-07 21:30:05
20241107,A股市场,300010.SZ,豆神教育,83,-15.0,9.52,,,2024-11-07 21:30:06
20241107,港股市场,000309.HK,新华通讯频媒,83,9.76,0.045,,,2024-11-07 21:30:04
20241107,港股市场,001357.HK,美图公司,83,-0.35,2.88,,,2024-11-07 21:30:05
20241107,ETF基金,512400.SH,有色金属ETF,83,-0.18,1.118,,,2024-11-07 21:30:06
20241107,ETF基金,515170.SH,食品饮料ETF,83,8.02,0.66,,,2024-11-07 21:30:05
20241107,A股市场,836826.BJ,盖世食品,83,29.96,15.4,,,2024-11-07 21:30:05
20241107,美股市场,MSTR,MicroStrategy Inc-A,83,13.17,257.81,,,2024-11-07 21:30:06
20241107,美股市场,MYE,Myers Industries Inc,83,7.29,12.22,,,2024-11-07 21:30:05
20241107,A股市场,601318.SH,中国平安,84,5.83,60.84,,,2024-11-07 21:30:06
20241107,港股市场,006113.HK,UTS MARKETING,84,2.22,0.92,,,2024-11-07 21:30:04
20241107,港股市场,001772.HK,赣锋锂业,84,-0.88,22.6,,,2024-11-07 21:30:05
20241107,ETF基金,159605.SZ,中概互联ETF,84,2.92,0.987,,,2024-11-07 21:30:06
20241107,ETF基金,510660.SH,医药卫生ETF,84,3.17,2.248,,,2024-11-07 21:30:05
20241107,A股市场,000869.SZ,张  裕Ａ,84,6.16,25.0,,,2024-11-07 21:30:05
20241107,美股市场,TAL,好未来,84,-0.86,11.52,,,2024-11-07 21:30:06
20241107,美股市场,GMGI,Golden Matrix Group Inc,84,11.76,2.85,,,2024-11-07 21:30:05
20241107,A股市场,002036.SZ,联创电子,85,9.96,11.26,,,2024-11-07 21:30:06
20241107,港股市场,008087.HK,中国三三传媒,85,-20.0,0.088,,,2024-11-07 21:30:04
20241107,港股市场,002238.HK,广汽集团,85,3.04,3.05,,,2024-11-07 21:30:05
20241107,ETF基金,560090.SH,证券指数ETF,85,9.62,1.481,,,2024-11-07 21:30:06
20241107,ETF基金,510800.SH,50ETF基金,85,3.54,1.286,,,2024-11-07 21:30:05
20241107,A股市场,002982.SZ,湘佳股份,85,9.99,20.37,,,2024-11-07 21:30:05
20241107,美股市场,XOM,埃克森美孚,85,1.71,121.0,,,2024-11-07 21:30:06
20241107,美股市场,NAYA,NAYA Biosciences Inc,85,-2.15,0.81,,,2024-11-07 21:30:05
20241107,A股市场,002765.SZ,蓝黛科技,86,9.96,11.26,,,2024-11-07 21:30:06
20241107,港股市场,000543.HK,太平洋网络,86,2.99,0.345,,,2024-11-07 21:30:04
20241107,港股市场,002899.HK,紫金矿业,86,-1.68,16.38,,,2024-11-07 21:30:05
20241107,ETF基金,511090.SH,30年国债ETF,86,-0.14,115.511,,,2024-11-07 21:30:06
20241107,ETF基金,561960.SH,央企回报ETF,86,2.61,1.179,,,2024-11-07 21:30:05
20241107,A股市场,688262.SH,国芯科技,86,4.5,23.24,,,2024-11-07 21:30:05
20241107,美股市场,ZK,极氪,86,-5.97,25.04,,,2024-11-07 21:30:06
20241107,美股市场,DSGN,Design Therapeutics Inc,86,6.83,5.94,,,2024-11-07 21:30:05
20241107,A股市场,600760.SH,中航沈飞,87,-5.9,55.52,,,2024-11-07 21:30:06
20241107,港股市场,008432.HK,太平洋酒吧,87,-1.64,0.06,,,2024-11-07 21:30:04
20241107,港股市场,000291.HK,华润啤酒,87,8.47,32.0,,,2024-11-07 21:30:05
20241107,ETF基金,512800.SH,银行ETF,87,2.14,1.429,,,2024-11-07 21:30:06
20241107,ETF基金,510230.SH,金融ETF,87,4.74,1.37,,,2024-11-07 21:30:05
20241107,A股市场,301303.SZ,真兰仪表,87,5.13,14.54,,,2024-11-07 21:30:05
20241107,美股市场,APH,安费诺,87,3.53,72.17,,,2024-11-07 21:30:06
20241107,美股市场,SNPX,Synaptogenix Inc,87,6.32,3.03,,,2024-11-07 21:30:05
20241107,A股市场,300803.SZ,指南针,88,10.0,120.34,,,2024-11-07 21:30:06
20241107,港股市场,000037.HK,远东酒店实业,88,-1.79,0.55,,,2024-11-07 21:30:04
20241107,港股市场,003968.HK,招商银行,88,3.1,39.95,,,2024-11-07 21:30:05
20241107,ETF基金,159852.SZ,软件ETF,88,4.77,0.856,,,2024-11-07 21:30:06
20241107,ETF基金,512960.SH,央企结构调整ETF,88,2.83,1.38,,,2024-11-07 21:30:05
20241107,A股市场,000838.SZ,财信发展,88,10.07,3.28,,,2024-11-07 21:30:05
20241107,美股市场,RUN,Sunrun Inc,88,-29.63,11.9,,,2024-11-07 21:30:06
20241107,美股市场,UAA,安德玛-A,88,-1.24,8.75,,,2024-11-07 21:30:05
20241107,A股市场,600467.SH,好当家,89,10.17,2.6,,,2024-11-07 21:30:06
20241107,港股市场,001449.HK,立德教育,89,0.0,0.27,,,2024-11-07 21:30:04
20241107,港股市场,002382.HK,舜宇光学科技,89,0.56,54.0,,,2024-11-07 21:30:05
20241107,ETF基金,562500.SH,机器人ETF,89,1.03,0.787,,,2024-11-07 21:30:06
20241107,ETF基金,516180.SH,光伏ETF平安,89,-0.81,0.731,,,2024-11-07 21:30:05
20241107,A股市场,300155.SZ,安居宝,89,10.43,5.61,,,2024-11-07 21:30:05
20241107,美股市场,CAT,卡特彼勒,89,8.74,416.88,,,2024-11-07 21:30:06
20241107,美股市场,SLVM,Sylvamo Corp,89,7.29,94.3,,,2024-11-07 21:30:05
20241107,A股市场,600622.SH,光大嘉宝,90,9.85,6.02,,,2024-11-07 21:30:06
20241107,港股市场,000023.HK,东亚银行,90,0.41,9.79,,,2024-11-07 21:30:04
20241107,港股市场,001951.HK,锦欣生殖,90,5.28,3.59,,,2024-11-07 21:30:05
20241107,ETF基金,513310.SH,中韩半导体ETF,90,2.91,1.519,,,2024-11-07 21:30:06
20241107,ETF基金,159321.SZ,黄金股票ETF,90,-1.69,0.93,,,2024-11-07 21:30:05
20241107,A股市场,300181.SZ,佐力药业,90,7.8,17.28,,,2024-11-07 21:30:05
20241107,美股市场,FREY,FREYR Battery Inc,90,66.67,1.75,,,2024-11-07 21:30:06
20241107,美股市场,KAR,OPENLANE Inc,90,6.39,17.48,,,2024-11-07 21:30:05
20241107,A股市场,000727.SZ,冠捷科技,91,10.1,3.16,,,2024-11-07 21:30:06
20241107,港股市场,001410.HK,安领国际,91,4.28,0.195,,,2024-11-07 21:30:04
20241107,港股市场,009676.HK,十月稻田,91,0.74,9.54,,,2024-11-07 21:30:05
20241107,ETF基金,159351.SZ,A500指数ETF,91,2.57,1.039,,,2024-11-07 21:30:06
20241107,ETF基金,510060.SH,央企ETF,91,2.79,2.579,,,2024-11-07 21:30:05
20241107,A股市场,603296.SH,华勤技术,91,4.0,57.99,,,2024-11-07 21:30:05
20241107,美股市场,MCD,麦当劳,91,-1.12,294.0,,,2024-11-07 21:30:06
20241107,美股市场,TDTH,Trident Digital Tech Holdings L,91,-7.38,2.51,,,2024-11-07 21:30:05
20241107,A股市场,000016.SZ,深康佳Ａ,92,0.31,6.38,,,2024-11-07 21:30:06
20241107,港股市场,001000.HK,北青传媒,92,-9.52,0.38,,,2024-11-07 21:30:04
20241107,港股市场,006098.HK,碧桂园服务,92,4.57,6.18,,,2024-11-07 21:30:05
20241107,ETF基金,159682.SZ,创业50ETF,92,3.76,1.02,,,2024-11-07 21:30:06
20241107,ETF基金,516070.SH,碳中和50ETF,92,0.2,0.493,,,2024-11-07 21:30:05
20241107,A股市场,300863.SZ,卡倍亿,92,13.65,46.89,,,2024-11-07 21:30:05
20241107,美股市场,ORCL,甲骨文,92,5.51,181.24,,,2024-11-07 21:30:06
20241107,A股市场,601628.SH,中国人寿,93,9.99,49.1,,,2024-11-07 21:30:06
20241107,港股市场,000862.HK,远见控股,93,-4.0,0.024,,,2024-11-07 21:30:04
20241107,港股市场,001339.HK,中国人民保险集团,93,4.66,4.27,,,2024-11-07 21:30:05
20241107,ETF基金,159828.SZ,医疗ETF,93,3.93,0.45,,,2024-11-07 21:30:06
20241107,ETF基金,159898.SZ,医疗器械指数ETF,93,3.13,0.561,,,2024-11-07 21:30:05
20241107,A股市场,603557.SH,ST起步,93,5.24,2.21,,,2024-11-07 21:30:05
20241107,美股市场,VIPS,唯品会,93,0.69,14.68,,,2024-11-07 21:30:06
20241107,A股市场,600606.SH,绿地控股,94,10.08,2.73,,,2024-11-07 21:30:06
20241107,港股市场,001303.HK,汇力资源,94,4.62,0.34,,,2024-11-07 21:30:04
20241107,港股市场,001316.HK,耐世特,94,4.45,3.05,,,2024-11-07 21:30:05
20241107,ETF基金,159612.SZ,标普500ETF,94,1.51,1.617,,,2024-11-07 21:30:06
20241107,ETF基金,516910.SH,物流ETF,94,2.05,1.095,,,2024-11-07 21:30:05
20241107,A股市场,300564.SZ,筑博设计,94,10.58,15.15,,,2024-11-07 21:30:05
20241107,美股市场,WMT,沃尔玛,94,-0.29,83.44,,,2024-11-07 21:30:06
20241107,A股市场,301633.SZ,N港迪,95,261.44,137.13,,,2024-11-07 21:30:06
20241107,港股市场,001712.HK,龙资源,95,2.67,1.54,,,2024-11-07 21:30:04
20241107,港股市场,000300.HK,美的集团,95,-1.2,70.05,,,2024-11-07 21:30:05
20241107,ETF基金,513360.SH,教育ETF,95,3.72,0.558,,,2024-11-07 21:30:06
20241107,ETF基金,512070.SH,证券保险ETF,95,8.14,0.943,,,2024-11-07 21:30:05
20241107,A股市场,605090.SH,九丰能源,95,6.86,29.6,,,2024-11-07 21:30:05
20241107,美股市场,UNH,联合健康,95,5.23,596.69,,,2024-11-07 21:30:06
20241107,A股市场,300044.SZ,赛为智能,96,10.22,7.66,,,2024-11-07 21:30:06
20241107,港股市场,080291.HK,华润啤酒-R,96,9.23,29.6,,,2024-11-07 21:30:04
20241107,港股市场,009696.HK,天齐锂业,96,-0.72,27.5,,,2024-11-07 21:30:05
20241107,ETF基金,512100.SH,中证1000ETF,96,1.88,2.605,,,2024-11-07 21:30:06
20241107,ETF基金,159993.SZ,证券ETF龙头,96,8.61,1.425,,,2024-11-07 21:30:05
20241107,A股市场,300571.SZ,平治信息,96,4.01,27.24,,,2024-11-07 21:30:05
20241107,美股市场,MNSO,名创优品,96,-3.27,18.35,,,2024-11-07 21:30:06
20241107,A股市场,603099.SH,长白山,97,9.99,44.81,,,2024-11-07 21:30:06
20241107,港股市场,001980.HK,天鸽互动,97,1.75,0.58,,,2024-11-07 21:30:04
20241107,港股市场,002429.HK,友宝在线,97,-1.24,4.76,,,2024-11-07 21:30:05
20241107,ETF基金,159637.SZ,新能源车龙头ETF,97,1.27,0.64,,,2024-11-07 21:30:06
20241107,ETF基金,516600.SH,消费服务ETF,97,3.63,0.628,,,2024-11-07 21:30:05
20241107,A股市场,603777.SH,来伊份,97,5.24,11.05,,,2024-11-07 21:30:05
20241107,美股市场,ADBE,奥多比,97,3.78,504.83,,,2024-11-07 21:30:06
20241107,A股市场,300015.SZ,爱尔眼科,98,8.91,16.5,,,2024-11-07 21:30:06
20241107,港股市场,000132.HK,兴业控股,98,4.05,0.385,,,2024-11-07 21:30:04
20241107,港股市场,001385.HK,上海复旦,98,4.12,17.2,,,2024-11-07 21:30:05
20241107,ETF基金,159825.SZ,农业ETF,98,2.37,0.735,,,2024-11-07 21:30:06
20241107,ETF基金,510600.SH,申万上证50ETF,98,3.57,3.595,,,2024-11-07 21:30:05
20241107,A股市场,300609.SZ,汇纳科技,98,7.73,33.18,,,2024-11-07 21:30:05
20241107,美股市场,DJCO,每日期刊,98,14.87,585.66,,,2024-11-07 21:30:06
20241107,A股市场,600010.SH,包钢股份,99,-1.39,2.13,,,2024-11-07 21:30:06
20241107,港股市场,000114.HK,HERALD HOLD,99,0.0,0.47,,,2024-11-07 21:30:04
20241107,港股市场,009660.HK,地平线机器人-W,99,-2.23,4.83,,,2024-11-07 21:30:05
20241107,ETF基金,516780.SH,稀土ETF,99,-0.26,1.14,,,2024-11-07 21:30:06
20241107,ETF基金,588330.SH,双创龙头ETF,99,2.86,0.612,,,2024-11-07 21:30:05
20241107,A股市场,301150.SZ,中一科技,99,7.69,24.38,,,2024-11-07 21:30:05
20241107,美股市场,AXP,美国运通,99,6.97,295.16,,,2024-11-07 21:30:06
20241107,A股市场,002693.SZ,双成药业,100,-1.79,27.98,,,2024-11-07 21:30:06
20241107,港股市场,008329.HK,海王英特龙,100,8.21,0.145,,,2024-11-07 21:30:04
20241107,港股市场,002357.HK,中航科工,100,-3.06,4.43,,,2024-11-07 21:30:05
20241107,ETF基金,515030.SH,新能源车ETF,100,2.03,1.307,,,2024-11-07 21:30:06
20241107,ETF基金,159541.SZ,创业板综ETF万家,100,3.08,1.204,,,2024-11-07 21:30:05
20241107,A股市场,603059.SH,倍加洁,100,7.51,24.2,,,2024-11-07 21:30:05
