trade_date,ts_code,ts_name,buy_amount,sell_amount,net_amount,hm_name,hm_orgs
20241226,603711.SH,香飘飘,0.0,6817040.0,-6817040.0,炒股养家,华鑫证券有限责任公司上海宛平南路证券营业部
20241226,002856.SZ,美芝股份,1215281.0,16856633.0,-15641352.0,炒股养家,华鑫证券有限责任公司上海宛平南路证券营业部
20241226,002577.SZ,雷柏科技,7976629.0,4385934.0,3590695.0,炒股养家,华鑫证券有限责任公司上海茅台路证券营业部
20241226,605378.SH,野马电池,9962486.0,10289632.54,-327146.54,炒股养家,华鑫证券有限责任公司上海茅台路证券营业部
20241226,002808.SZ,ST恒久,1870752.0,166722.0,1704030.0,炒新一族,华泰证券股份有限公司上海普陀区江宁路证券营业部
20241226,002837.SZ,英维克,3258993.0,63577737.0,-60318744.0,炒新一族,华泰证券股份有限公司上海武定路证券营业部
20241226,600730.SH,中国高科,13430025.0,0.0,13430025.0,炒新一族,华泰证券股份有限公司上海武定路证券营业部
20241226,000004.SZ,国华网安,56719557.0,250001.0,56469556.0,炒新一族,华泰证券股份有限公司上海武定路证券营业部
20241226,000595.SZ,宝塔实业,53836524.0,730646.0,53105878.0,炒新一族,华泰证券股份有限公司上海武定路证券营业部
20241226,002848.SZ,高斯贝尔,26222326.0,308590.0,25913736.0,炒新一族,华泰证券股份有限公司上海武定路证券营业部
20241226,603803.SH,瑞斯康达,0.0,18970359.8,-18970359.8,炒新一族,华泰证券股份有限公司上海武定路证券营业部
20241226,688668.SH,鼎通科技,38892444.34,36642846.73,2249597.61,炒新一族,华泰证券股份有限公司上海武定路证券营业部
20241226,002808.SZ,ST恒久,2198042.0,828238.0,1369804.0,炒新一族,华泰证券股份有限公司上海武定路证券营业部
20241226,600889.SH,南京化纤,0.0,44457685.0,-44457685.0,湖里大道,兴业证券股份有限公司厦门湖里大道证券营业部
20241226,002122.SZ,汇洲智能,54830033.0,42833931.0,11996102.0,湖滨四季,东亚前海证券有限责任公司苏州留园路证券营业部
20241226,603421.SH,鼎信通讯,3064041.0,1651305.0,1412736.0,湖滨四季,东亚前海证券有限责任公司苏州留园路证券营业部
20241226,603350.SH,安乃达,0.0,4615811.0,-4615811.0,湖滨四季,东亚前海证券有限责任公司苏州留园路证券营业部
20241226,605066.SH,天正电气,0.0,6610517.5,-6610517.5,温州帮,上海证券有限责任公司温州乐清伯乐东路证券营业部
20241226,600601.SH,方正科技,0.0,9068453.0,-9068453.0,温州帮,中国国际金融股份有限公司北京建国门外大街证券营业部
20241226,603350.SH,安乃达,8247548.0,0.0,8247548.0,温州帮,中国国际金融股份有限公司北京建国门外大街证券营业部
20241226,002052.SZ,*ST同洲,4529.0,4885806.0,-4881277.0,温州帮,华泰证券股份有限公司永嘉阳光大道证券营业部
20241226,605066.SH,天正电气,0.0,10201750.0,-10201750.0,温州帮,华福证券有限责任公司乐清清远路证券营业部
20241226,002660.SZ,茂硕电源,14178773.0,4291584.0,9887189.0,温州帮,平安证券股份有限公司浙江分公司
20241226,603350.SH,安乃达,0.0,3616876.0,-3616876.0,温州帮,平安证券股份有限公司浙江分公司
20241226,603980.SH,吉华集团,0.0,7519103.8,-7519103.8,歌神,中信证券股份有限公司杭州金城路证券营业部
20241226,000759.SZ,中百集团,206817.0,28813162.0,-28606345.0,歌神,中国中金财富证券有限公司杭州江河汇证券营业部
20241226,002660.SZ,茂硕电源,9171.0,10848577.0,-10839406.0,欢乐海岸,中泰证券股份有限公司深圳科苑南路证券营业部
20241226,002449.SZ,国星光电,3289872.0,24676237.0,-21386365.0,欢乐海岸,国金证券股份有限公司深圳湾一号证券营业部
20241226,000004.SZ,国华网安,5196349.0,324623.0,4871726.0,欢乐海岸,国金证券股份有限公司深圳湾一号证券营业部
20241226,001266.SZ,宏英智能,5656025.0,519203.0,5136822.0,欢乐海岸,国金证券股份有限公司深圳湾一号证券营业部
20241226,000040.SZ,ST旭蓝,1365657.0,153680.0,1211977.0,欢乐海岸,国金证券股份有限公司深圳湾一号证券营业部
20241226,002130.SZ,沃尔核材,318194922.0,138436361.0,179758561.0,机构专用,机构专用
20241226,002335.SZ,科华数据,125319868.0,63759080.0,61560788.0,机构专用,机构专用
20241226,002617.SZ,露笑科技,134841544.0,79346745.0,55494799.0,机构专用,机构专用
20241226,002837.SZ,英维克,254774649.0,347511157.0,-92736508.0,机构专用,机构专用
20241226,002851.SZ,麦格米特,113417345.0,251976029.0,-138558684.0,机构专用,机构专用
20241226,001258.SZ,立新能源,11267057.0,0.0,11267057.0,机构专用,机构专用
20241226,002449.SZ,国星光电,177038461.0,30451243.0,146587218.0,机构专用,机构专用
20241226,002827.SZ,高争民爆,9288434.0,45815806.0,-36527372.0,机构专用,机构专用
20241226,000004.SZ,国华网安,2235663.0,14212891.0,-11977228.0,机构专用,机构专用
20241226,000595.SZ,宝塔实业,38899442.0,4069272.0,34830170.0,机构专用,机构专用
20241226,002199.SZ,东晶电子,11399781.0,14084406.0,-2684625.0,机构专用,机构专用
20241226,002848.SZ,高斯贝尔,11190001.0,5931601.0,5258400.0,机构专用,机构专用
20241226,001266.SZ,宏英智能,24667554.0,28593794.0,-3926240.0,机构专用,机构专用
20241226,002364.SZ,中恒电气,65471914.0,4276877.0,61195037.0,机构专用,机构专用
20241226,002660.SZ,茂硕电源,2722697.0,22790900.0,-20068203.0,机构专用,机构专用
20241226,002717.SZ,岭南股份,15129296.0,89216166.0,-74086870.0,机构专用,机构专用
20241226,301182.SZ,凯旺科技,15025488.0,20991904.0,-5966416.0,机构专用,机构专用
20241226,301252.SZ,同星科技,21439554.0,31863328.0,-10423774.0,机构专用,机构专用
20241226,301536.SZ,星宸科技,88647353.0,51401381.0,37245972.0,机构专用,机构专用
20241226,000880.SZ,潍柴重机,55265365.0,73872912.0,-18607547.0,机构专用,机构专用
20241226,002137.SZ,实益达,37528053.0,1891579.0,35636474.0,机构专用,机构专用
20241226,002390.SZ,信邦制药,42782519.0,44690683.0,-1908164.0,机构专用,机构专用
20241226,002577.SZ,雷柏科技,1287979.0,14706531.0,-13418552.0,机构专用,机构专用
20241226,002963.SZ,豪尔赛,0.0,9503568.0,-9503568.0,机构专用,机构专用
20241226,600590.SH,泰豪科技,12528306.0,0.0,12528306.0,机构专用,机构专用
20241226,603711.SH,香飘飘,0.0,12351572.0,-12351572.0,机构专用,机构专用
20241226,605378.SH,野马电池,8347129.56,0.0,8347129.56,机构专用,机构专用
20241226,002369.SZ,卓翼科技,38100615.0,115583902.0,-77483287.0,机构专用,机构专用
20241226,600679.SH,上海凤凰,0.0,74937311.35,-74937311.35,机构专用,机构专用
20241226,300249.SZ,依米康,63871249.0,65278151.0,-1406902.0,机构专用,机构专用
20241226,300252.SZ,金信诺,32819365.0,4006535.0,28812830.0,机构专用,机构专用
20241226,300548.SZ,博创科技,57495699.0,20750543.0,36745156.0,机构专用,机构专用
20241226,300913.SZ,兆龙互连,68902262.0,46180538.0,22721724.0,机构专用,机构专用
20241226,300941.SZ,创识科技,28016706.0,56415311.0,-28398605.0,机构专用,机构专用
20241226,688521.SH,芯原股份,145656696.74,66135008.31,79521688.43,机构专用,机构专用
20241226,688800.SH,瑞可达,64855670.54,78053469.09,-13197798.55,机构专用,机构专用
20241226,300006.SZ,莱美药业,21711538.0,96037860.0,-74326322.0,机构专用,机构专用
20241226,300718.SZ,长盛轴承,118433401.0,106875884.0,11557517.0,机构专用,机构专用
20241226,688668.SH,鼎通科技,0.0,59093945.93,-59093945.93,机构专用,机构专用
20241226,000040.SZ,ST旭蓝,1227674.0,960212.0,267462.0,机构专用,机构专用
20241226,002808.SZ,ST恒久,1280806.0,2133794.0,-852988.0,机构专用,机构专用
20241226,002617.SZ,露笑科技,96460190.0,83640.0,96376550.0,方新侠,中信证券股份有限公司西安朱雀大街证券营业部
20241226,000880.SZ,潍柴重机,56065511.0,1682.0,56063829.0,方新侠,中信证券股份有限公司西安朱雀大街证券营业部
20241226,002130.SZ,沃尔核材,9029707.0,25399067.0,-16369360.0,敢死队,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部
20241226,002827.SZ,高争民爆,5414115.0,943838.0,4470277.0,敢死队,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部
20241226,600601.SH,方正科技,21948894.0,0.0,21948894.0,成都系,国泰君安证券股份有限公司成都北一环路证券营业部
20241226,000880.SZ,潍柴重机,57484211.0,25124.0,57459087.0,成都系,国泰君安证券股份有限公司成都北一环路证券营业部
20241226,300252.SZ,金信诺,37850796.0,168906.0,37681890.0,成都系,国泰君安证券股份有限公司成都北一环路证券营业部
20241226,688416.SH,恒烁股份,22296144.0,0.0,22296144.0,成都系,国泰君安证券股份有限公司成都北一环路证券营业部
20241226,002449.SZ,国星光电,1132.0,31859219.0,-31858087.0,思明南路,东亚前海证券有限责任公司上海分公司
20241226,002364.SZ,中恒电气,5785.0,54415221.0,-54409436.0,思明南路,东亚前海证券有限责任公司上海分公司
20241226,301252.SZ,同星科技,6120215.0,137370.0,5982845.0,思明南路,东莞证券股份有限公司湖北分公司
20241225,002199.SZ,东晶电子,3220032.0,1082.0,3218950.0,竞价抢筹,中国银河证券股份有限公司北京中关村大街证券营业部
20241225,603721.SH,中广天择,16623616.0,0.0,16623616.0,竞价抢筹,中国银河证券股份有限公司北京中关村大街证券营业部
20241225,603500.SH,祥和实业,9809245.0,0.0,9809245.0,玉兰路,东莞证券股份有限公司南京分公司
20241225,603686.SH,福龙马,16377470.0,0.0,16377470.0,玉兰路,东莞证券股份有限公司南京分公司
20241225,600579.SH,克劳斯,0.0,47999236.04,-47999236.04,玉兰路,东莞证券股份有限公司南京分公司
20241225,603207.SH,小方制药,0.0,24904020.76,-24904020.76,玉兰路,东莞证券股份有限公司南京分公司
20241225,300718.SZ,长盛轴承,55444908.0,418443.0,55026465.0,玉兰路,东莞证券股份有限公司南京分公司
20241225,688605.SH,先锋精科,0.0,23874932.43,-23874932.43,玉兰路,东莞证券股份有限公司南京分公司
20241225,600865.SH,百大集团,5370624.0,0.0,5370624.0,炒股养家,华鑫证券有限责任公司上海宛平南路证券营业部
20241225,603686.SH,福龙马,0.0,10155001.0,-10155001.0,炒股养家,华鑫证券有限责任公司上海宛平南路证券营业部
20241225,000759.SZ,中百集团,47082.0,16655090.0,-16608008.0,炒股养家,华鑫证券有限责任公司上海新松江路证券营业部
20241225,000810.SZ,创维数字,34483666.0,28171065.0,6312601.0,炒股养家,华鑫证券有限责任公司上海红宝石路证券营业部
20241225,300853.SZ,申昊科技,13709866.0,37000.0,13672866.0,炒股养家,华鑫证券有限责任公司上海红宝石路证券营业部
20241225,603686.SH,福龙马,10005849.0,0.0,10005849.0,炒股养家,华鑫证券有限责任公司上海茅台路证券营业部
20241225,605378.SH,野马电池,9915884.0,0.0,9915884.0,炒股养家,华鑫证券有限责任公司上海茅台路证券营业部
20241225,688668.SH,鼎通科技,35059698.46,0.0,35059698.46,炒新一族,华泰证券股份有限公司上海武定路证券营业部
20241225,600599.SH,ST熊猫,1992588.0,0.0,1992588.0,炒新一族,华泰证券股份有限公司上海武定路证券营业部
20241225,600579.SH,克劳斯,0.0,32820757.0,-32820757.0,湖里大道,兴业证券股份有限公司厦门湖里大道证券营业部
20241225,603207.SH,小方制药,0.0,41811842.84,-41811842.84,湖滨四季,东亚前海证券有限责任公司苏州留园路证券营业部
20241225,603350.SH,安乃达,4804967.0,0.0,4804967.0,湖滨四季,东亚前海证券有限责任公司苏州留园路证券营业部
20241225,600545.SH,卓郎智能,0.0,80119329.0,-80119329.0,湖滨四季,东亚前海证券有限责任公司苏州留园路证券营业部
20241225,000810.SZ,创维数字,49313874.0,32830956.0,16482918.0,湖州劳动路,华鑫证券有限责任公司南京清凉门大街证券营业部
20241225,002364.SZ,中恒电气,296078.0,10403310.0,-10107232.0,湖州劳动路,华鑫证券有限责任公司南京清凉门大街证券营业部
20241225,002730.SZ,电光科技,92573.0,17132783.0,-17040210.0,温州帮,中信证券股份有限公司乐清金溪路证券营业部
20241225,603499.SH,翔港科技,6744699.0,0.0,6744699.0,温州帮,中国国际金融股份有限公司北京建国门外大街证券营业部
20241225,600255.SH,鑫科材料,0.0,33094593.5,-33094593.5,温州帮,中国国际金融股份有限公司北京建国门外大街证券营业部
20241225,688605.SH,先锋精科,18254050.18,23670572.24,-5416522.06,温州帮,中国国际金融股份有限公司北京建国门外大街证券营业部
20241225,002076.SZ,星光股份,7039948.0,23667.0,7016281.0,温州帮,中泰证券股份有限公司天津红旗路证券营业部
20241225,605378.SH,野马电池,0.0,2431709.0,-2431709.0,温州帮,华泰证券股份有限公司江阴福泰路证券营业部
20241225,300208.SZ,*ST中程,0.0,3272100.0,-3272100.0,温州帮,国投证券股份有限公司深圳深南东路证券营业部
20241225,600579.SH,克劳斯,0.0,28954639.92,-28954639.92,温州帮,平安证券股份有限公司山东分公司
20241225,600589.SH,大位科技,2660252.0,0.0,2660252.0,温州帮,平安证券股份有限公司广州华夏路证券营业部
20241225,603350.SH,安乃达,3813967.32,0.0,3813967.32,温州帮,平安证券股份有限公司浙江分公司
20241225,600624.SH,复旦复华,11977101.0,0.0,11977101.0,温州帮,平安证券股份有限公司深圳金田路证券营业部
20241225,603887.SH,城地香江,17980860.0,0.0,17980860.0,温州帮,平安证券股份有限公司福州长乐北路证券营业部
20241225,300208.SZ,*ST中程,0.0,6728626.0,-6728626.0,温州帮,申万宏源证券有限公司青岛分公司
20241225,000681.SZ,视觉中国,57522047.0,197618597.0,-140096550.0,深股通专用,深股通专用
20241225,002717.SZ,岭南股份,0.0,77281552.0,-77281552.0,深股通专用,深股通专用
20241225,600238.SH,海南椰岛,0.0,21813104.0,-21813104.0,沪股通专用,沪股通专用
20241225,600696.SH,岩石股份,0.0,7416957.13,-7416957.13,沪股通专用,沪股通专用
20241225,600811.SH,东方集团,26075317.0,0.0,26075317.0,沪股通专用,沪股通专用
20241225,000759.SZ,中百集团,196987.0,28554633.0,-28357646.0,歌神,中国中金财富证券有限公司杭州江河汇证券营业部
20241225,002449.SZ,国星光电,29209258.0,4823174.0,24386084.0,欢乐海岸,国金证券股份有限公司深圳湾一号证券营业部
20241225,301182.SZ,凯旺科技,1648013.0,5529369.0,-3881356.0,欢乐海岸,国金证券股份有限公司深圳湾一号证券营业部
20241225,600624.SH,复旦复华,0.0,20730595.0,-20730595.0,欢乐海岸,国金证券股份有限公司深圳湾一号证券营业部
20241225,600865.SH,百大集团,0.0,2688978.0,-2688978.0,杭州帮,光大证券股份有限公司杭州延安路证券营业部
20241225,000810.SZ,创维数字,25904955.0,42802128.0,-16897173.0,机构专用,机构专用
20241225,000880.SZ,潍柴重机,21925985.0,79684845.0,-57758860.0,机构专用,机构专用
20241225,002137.SZ,实益达,37528053.0,1891579.0,35636474.0,机构专用,机构专用
20241225,301252.SZ,同星科技,4291900.0,4444300.0,-152400.0,机构专用,机构专用
20241225,603711.SH,香飘飘,0.0,5674046.0,-5674046.0,机构专用,机构专用
20241225,002077.SZ,大港股份,20284532.0,47358447.0,-27073915.0,机构专用,机构专用
20241225,002369.SZ,卓翼科技,11456308.0,12976453.0,-1520145.0,机构专用,机构专用
20241225,002617.SZ,露笑科技,108761093.0,144091347.0,-35330254.0,机构专用,机构专用
20241225,002717.SZ,岭南股份,165681232.0,87403927.0,78277305.0,机构专用,机构专用
20241225,002945.SZ,华林证券,50364557.0,65164437.0,-14799880.0,机构专用,机构专用
20241225,603887.SH,城地香江,0.0,55092758.72,-55092758.72,机构专用,机构专用
20241225,002364.SZ,中恒电气,3492652.0,10760577.0,-7267925.0,机构专用,机构专用
20241225,002272.SZ,川润股份,28808748.0,103438241.0,-74629493.0,机构专用,机构专用
20241225,301182.SZ,凯旺科技,16589081.0,25212397.0,-8623316.0,机构专用,机构专用
20241225,839725.BJ,惠丰钻石,2505582.2,5223921.67,-2718339.47,欢乐海岸,国金证券股份有限公司深圳湾一号证券营业部
20241225,301536.SZ,星宸科技,125760508.0,22604568.0,103155940.0,机构专用,机构专用
20241225,871478.BJ,巨能股份,2583132.91,2884740.1,-301607.19,欢乐海岸,国金证券股份有限公司深圳湾一号证券营业部
20241225,002730.SZ,电光科技,0.0,18057345.0,-18057345.0,机构专用,机构专用
20241225,839725.BJ,惠丰钻石,10279386.98,0.0,10279386.98,机构专用,机构专用
20241225,000681.SZ,视觉中国,154404362.0,127237337.0,27167025.0,机构专用,机构专用
20241225,920002.SH,万达轴承,900344.26,2898740.26,-1998396.0,低位挖掘,东莞证券股份有限公司四川分公司
20241225,002076.SZ,星光股份,5282758.0,23785828.0,-18503070.0,机构专用,机构专用
20241225,832662.BJ,方盛股份,1944427.02,561159.52,1383267.5,T王,东方财富证券股份有限公司山南香曲东路证券营业部
20241225,002199.SZ,东晶电子,0.0,7800780.0,-7800780.0,机构专用,机构专用
20241225,839725.BJ,惠丰钻石,6008766.26,7379062.49,-1370296.23,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,002848.SZ,高斯贝尔,4607509.0,17634365.0,-13026856.0,机构专用,机构专用
20241225,871478.BJ,巨能股份,1413807.29,2328641.49,-914834.2,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,600238.SH,海南椰岛,0.0,45053709.52,-45053709.52,机构专用,机构专用
20241225,920002.SH,万达轴承,2040770.97,1717262.0,323508.97,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,600272.SH,开开实业,0.0,32382487.56,-32382487.56,机构专用,机构专用
20241225,871478.BJ,巨能股份,2525758.9,2584503.1,-58744.2,T王,东方财富证券股份有限公司拉萨东环路第二证券营业部
20241225,603319.SH,湘油泵,0.0,85030709.02,-85030709.02,机构专用,机构专用
20241225,920002.SH,万达轴承,2053916.13,1161191.52,892724.61,T王,东方财富证券股份有限公司拉萨东环路第二证券营业部
20241225,300718.SZ,长盛轴承,29791291.0,42391208.0,-12599917.0,机构专用,机构专用
20241225,832662.BJ,方盛股份,1476427.52,1968352.95,-491925.43,T王,东方财富证券股份有限公司拉萨团结路第一证券营业部
20241225,300564.SZ,筑博设计,17429393.0,14751884.0,2677509.0,机构专用,机构专用
20241225,839725.BJ,惠丰钻石,5438096.14,3588631.06,1849465.08,T王,东方财富证券股份有限公司拉萨团结路第一证券营业部
20241225,688165.SH,埃夫特,0.0,23565816.05,-23565816.05,机构专用,机构专用
20241225,871478.BJ,巨能股份,1640348.68,3166746.86,-1526398.18,T王,东方财富证券股份有限公司拉萨团结路第一证券营业部
20241225,300959.SZ,线上线下,8008987.0,15482883.0,-7473896.0,机构专用,机构专用
20241225,920002.SH,万达轴承,812420.75,2917412.41,-2104991.66,T王,东方财富证券股份有限公司拉萨团结路第二证券营业部
20241225,688605.SH,先锋精科,0.0,47477297.36,-47477297.36,机构专用,机构专用
20241225,600599.SH,ST熊猫,2766054.0,0.0,2766054.0,机构专用,机构专用
20241225,000880.SZ,潍柴重机,56062181.0,1682.0,56060499.0,方新侠,中信证券股份有限公司西安朱雀大街证券营业部
20241225,603499.SH,翔港科技,0.0,9904748.0,-9904748.0,敢死队,平安证券股份有限公司深圳深南东路罗湖商务中心证券营业部
20241225,000880.SZ,潍柴重机,32445573.0,0.0,32445573.0,成都系,国泰君安证券股份有限公司成都北一环路证券营业部
20241225,002717.SZ,岭南股份,7288731.0,94463717.0,-87174986.0,成都系,国泰君安证券股份有限公司成都北一环路证券营业部
20241225,600831.SH,ST广网,1653412.68,0.0,1653412.68,成泉系,华泰证券股份有限公司北京西三环国际财经中心证券营业部
20241225,002449.SZ,国星光电,38343846.0,369370.0,37974476.0,思明南路,东亚前海证券有限责任公司上海分公司
20241225,002364.SZ,中恒电气,61359310.0,2181134.0,59178176.0,思明南路,东亚前海证券有限责任公司上海分公司
20241225,603721.SH,中广天择,0.0,32818381.0,-32818381.0,思明南路,东莞证券股份有限公司湖北分公司
20241225,000506.SZ,*ST中润,10534038.0,6121178.0,4412860.0,山东帮,东方证券股份有限公司厦门仙岳路证券营业部
20241225,000759.SZ,中百集团,1340997.0,147030089.0,-145689092.0,宁波桑田路,国盛证券有限责任公司宁波桑田路证券营业部
20241225,603711.SH,香飘飘,8068736.0,0.0,8068736.0,宁波桑田路,国盛证券有限责任公司宁波桑田路证券营业部
20241225,600255.SH,鑫科材料,72789372.0,0.0,72789372.0,宁波桑田路,国盛证券有限责任公司宁波桑田路证券营业部
20241225,002067.SZ,景兴纸业,18003615.0,3040.0,18000575.0,宁波桑田路,国盛证券有限责任公司宁波桑田路证券营业部
20241225,000681.SZ,视觉中国,183200082.0,52616234.0,130583848.0,宁波桑田路,国盛证券有限责任公司宁波桑田路证券营业部
20241225,002730.SZ,电光科技,11926858.0,11182794.0,744064.0,宁波和源路,甬兴证券有限公司宁波和源路证券营业部
20241225,600272.SH,开开实业,24034745.25,57190686.58,-33155941.33,呼家楼,广发证券股份有限公司北京建外大街证券营业部
20241225,600234.SH,*ST科新,0.0,6292784.21,-6292784.21,古北路,中信证券股份有限公司上海红宝石路证券营业部
20241225,605378.SH,野马电池,4853585.0,0.0,4853585.0,南京帮,华鑫证券有限责任公司杭州分公司
20241225,000880.SZ,潍柴重机,21764016.0,159256.0,21604760.0,南京帮,华鑫证券有限责任公司江苏分公司
20241225,603711.SH,香飘飘,0.0,4820941.0,-4820941.0,佛山系,长江证券股份有限公司惠州金山湖证券营业部
20241225,002137.SZ,实益达,8095018.0,30533798.0,-22438780.0,低位挖掘,万和证券股份有限公司北京分公司
20241225,002277.SZ,友阿股份,22906654.0,1904460.0,21002194.0,低位挖掘,东吴证券股份有限公司苏州石路证券营业部
20241225,600462.SH,*ST九有,0.0,769244.0,-769244.0,低位挖掘,东方财富证券股份有限公司江苏分公司
20241225,600898.SH,*ST美讯,290856.0,0.0,290856.0,低位挖掘,东方财富证券股份有限公司江苏分公司
20241225,002137.SZ,实益达,24980092.0,19871374.0,5108718.0,低位挖掘,东莞证券股份有限公司北京分公司
20241225,603421.SH,鼎信通讯,4125625.0,0.0,4125625.0,低位挖掘,东莞证券股份有限公司厦门分公司
20241225,600865.SH,百大集团,5093424.0,0.0,5093424.0,低位挖掘,东莞证券股份有限公司四川分公司
20241225,600793.SH,宜宾纸业,13869508.0,0.0,13869508.0,低位挖掘,东莞证券股份有限公司四川分公司
20241225,603350.SH,安乃达,0.0,6401905.0,-6401905.0,低位挖掘,华鑫证券有限责任公司佛山南海海五路证券营业部
20241225,603838.SH,四通股份,0.0,4853377.0,-4853377.0,低位挖掘,华鑫证券有限责任公司佛山南海海五路证券营业部
20241225,301252.SZ,同星科技,49947996.0,0.0,49947996.0,低位挖掘,国泰君安证券股份有限公司咸宁咸宁大道证券营业部
20241225,002717.SZ,岭南股份,51691087.0,104625938.0,-52934851.0,低位挖掘,国泰君安证券股份有限公司咸宁咸宁大道证券营业部
20241225,300853.SZ,申昊科技,68072207.0,0.0,68072207.0,低位挖掘,国泰君安证券股份有限公司咸宁咸宁大道证券营业部
20241225,000810.SZ,创维数字,26861854.0,16240.0,26845614.0,低位挖掘,海通证券股份有限公司济南舜华路证券营业部
20241225,603686.SH,福龙马,12019093.0,0.0,12019093.0,交易猿,华泰证券股份有限公司天津东丽开发区二纬路证券营业部
20241225,000681.SZ,视觉中国,174536368.0,2151418.0,172384950.0,交易猿,华泰证券股份有限公司天津东丽开发区二纬路证券营业部
20241225,000810.SZ,创维数字,56590982.0,220644.0,56370338.0,上海超短帮,东方证券股份有限公司上海浦东新区银城中路证券营业部
20241225,002945.SZ,华林证券,10638.0,20431382.0,-20420744.0,上海超短帮,东方证券股份有限公司上海浦东新区银城中路证券营业部
20241225,603887.SH,城地香江,0.0,127611275.06,-127611275.06,上海超短帮,东方证券股份有限公司上海浦东新区银城中路证券营业部
20241225,300959.SZ,线上线下,0.0,71704813.0,-71704813.0,上海超短帮,东方证券股份有限公司上海浦东新区银城中路证券营业部
20241225,000759.SZ,中百集团,34866000.0,18638.0,34847362.0,上塘路,联储证券股份有限公司浙江分公司
20241225,002730.SZ,电光科技,11261207.0,16091611.0,-4830404.0,上塘路,联储证券股份有限公司浙江分公司
20241225,603499.SH,翔港科技,0.0,29743373.0,-29743373.0,三板组,中信建投证券股份有限公司深圳深南中路中核大厦证券营业部
20241225,000810.SZ,创维数字,42732132.0,45348622.0,-2616490.0,一瞬流光,中泰证券股份有限公司湖北分公司
20241225,002369.SZ,卓翼科技,0.0,23501967.0,-23501967.0,一瞬流光,中泰证券股份有限公司湖北分公司
20241225,002449.SZ,国星光电,11537290.0,21726700.0,-10189410.0,T王,东方财富证券股份有限公司山南香曲东路证券营业部
20241225,603711.SH,香飘飘,0.0,2477727.0,-2477727.0,T王,东方财富证券股份有限公司山南香曲东路证券营业部
20241225,600579.SH,克劳斯,15972497.0,0.0,15972497.0,T王,东方财富证券股份有限公司山南香曲东路证券营业部
20241225,603686.SH,福龙马,17777800.52,0.0,17777800.52,T王,东方财富证券股份有限公司山南香曲东路证券营业部
20241225,600203.SH,福日电子,0.0,17614140.0,-17614140.0,T王,东方财富证券股份有限公司山南香曲东路证券营业部
20241225,000506.SZ,*ST中润,2240566.0,5005516.0,-2764950.0,T王,东方财富证券股份有限公司山南香曲东路证券营业部
20241225,600831.SH,ST广网,1873326.0,0.0,1873326.0,T王,东方财富证券股份有限公司山南香曲东路证券营业部
20241225,603388.SH,ST元成,1311559.0,0.0,1311559.0,T王,东方财富证券股份有限公司山南香曲东路证券营业部
20241225,600793.SH,宜宾纸业,0.0,12922104.0,-12922104.0,T王,东方财富证券股份有限公司拉萨东城区江苏大道证券营业部
20241225,600589.SH,大位科技,3463115.0,2778839.0,684276.0,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,603421.SH,鼎信通讯,0.0,2891441.0,-2891441.0,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,002277.SZ,友阿股份,19220928.0,17493964.0,1726964.0,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,002350.SZ,北京科锐,5952343.0,1211987.0,4740356.0,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,600238.SH,海南椰岛,8604717.0,0.0,8604717.0,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,600811.SH,东方集团,0.0,27677429.26,-27677429.26,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,300853.SZ,申昊科技,4911479.0,7350492.0,-2439013.0,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,688165.SH,埃夫特,16056572.37,18201628.45,-2145056.08,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,300208.SZ,*ST中程,3494770.0,2652454.0,842316.0,T王,东方财富证券股份有限公司拉萨东环路第一证券营业部
20241225,002449.SZ,国星光电,20559659.0,23994996.0,-3435337.0,T王,东方财富证券股份有限公司拉萨东环路第二证券营业部
20241225,002077.SZ,大港股份,15431427.0,9723640.0,5707787.0,T王,东方财富证券股份有限公司拉萨东环路第二证券营业部
20241225,002617.SZ,露笑科技,45688054.0,31649265.0,14038789.0,T王,东方财富证券股份有限公司拉萨东环路第二证券营业部
20241225,600589.SH,大位科技,0.0,4257661.0,-4257661.0,T王,东方财富证券股份有限公司拉萨东环路第二证券营业部
20241225,002277.SZ,友阿股份,20464327.0,18217834.0,2246493.0,T王,东方财富证券股份有限公司拉萨东环路第二证券营业部
20241225,600965.SH,福成股份,0.0,5100398.0,-5100398.0,T王,东方财富证券股份有限公司拉萨东环路第二证券营业部
20241225,002272.SZ,川润股份,14128053.0,9367812.0,4760241.0,T王,东方财富证券股份有限公司拉萨东环路第二证券营业部
20241225,301182.SZ,凯旺科技,5742099.0,5300789.0,441310.0,T王,东方财富证券股份有限公司拉萨东环路第二证券营业部
