trade_date,data_type,ts_code,ts_name,rank,pct_change,current_price,hot,concept,rank_time,rank_reason
20241227,热股,002387.SZ,维信诺,89,10.05,10.18,63533.0,"[""智能穿戴"", ""柔性屏(折叠屏)""]",2024-12-27 21:30:28,1、12月24日晚公告：拟向合屏公司、芯屏基金、兴融公司发行股份及支付现金购买其所持有的合肥维信诺科技有限公司（以下简称合肥维信诺）40.91%股权，交易价格为60.98亿元。\n1、24半年报：公司在折叠、卷曲、透明显示、低功耗、超薄、窄边框、屏下集成以及中尺寸AMOLED技术等方面持续精进创新技术，相关产品受到市场欢迎。\n2、华为此前发布的小折叠手机华为Pocket 2所搭载的柔性OLED显示屏，由国内面板商京东方A及维信诺联合供应。\n3、公司主营业务为AMOLED新型显示产品的研发、生产、销售和技术服务。公司产品已进入国内外多家一线品牌客户供应链，智能手机交付了小米、LG、中兴、努比亚、传音等客户的产品。
20241227,热基,019525.OF,华泰柏瑞纳斯达克100ETF发起式联接(QDII)C,89,-0.1,1.3449,,,2024-12-27 21:30:06,
20241227,热股,600418.SH,江淮汽车,90,1.26,39.46,63386.0,"[""智能座舱"", ""无人驾驶""]",2024-12-27 21:30:28,
20241227,热基,000217.OF,华安黄金易(ETF联接)C,90,0.07,2.1194,,,2024-12-27 21:30:06,
20241227,热股,002560.SZ,通达股份,91,10.0,7.26,63335.0,"[""特高压"", ""光伏概念""]",2024-12-27 21:30:29,行业原因：\n1、昨日，网络上出现大量我国一新型战斗机试飞的视频和照片。\n2、美股无人机概念股昨晚大涨，Lilium涨超70%，Palladyne AI涨超47%，Vertical Aerospace涨超31%。\n公司原因：\n1、公司的主营业务为电线电缆生产、销售、航空零部件加工及铝基复合新材料。\n2、公司全资子公司成都航飞主要从事飞机结构零部件及大型关键结构件的高端精密加工制造与部组件装配服务，产品包括机体钛合金、铝合金框、梁、肋、接头等数控加工件，钣金成型模具、复合材料成型模具，以及飞机部组件产品，覆盖多款主要军用机型以及中国商飞C919、C929等民用机型。重点布局了国内的军机和民机产业，目前已进入成飞、商飞、沈飞、西飞和贵飞的产业链体系。\n3、公司参与过南苏丹配网改造项目、白俄罗斯输变电改造项目、巴基斯坦±660kV直流输电项目、伊朗太阳能光伏发电项目、津巴布韦并网光伏发电项目。
20241227,热基,008764.OF,天弘越南市场股票发起(QDII)C,91,0.17,1.492,,,2024-12-27 21:30:06,
20241227,热股,601727.SH,上海电气,92,1.62,8.16,63287.0,"[""航空发动机"", ""智能交通""]",2024-12-27 21:30:29,
20241227,热基,017731.OF,嘉实全球产业升级股票发起式(QDII)C,92,-0.09,1.7166,,,2024-12-27 21:30:06,
20241227,热股,600354.SH,敦煌种业,93,10.04,6.25,63048.0,"[""转基因"", ""玉米""]",2024-12-27 21:30:29,行业原因：\n1、按照往年惯例，每年年初将发布聚焦三农问题的中央一号文件。\n2、中国银河指出，农业板块整体估值处历史相对低位区间，关注政策密集期机会。\n公司原因：\n1、种子产业是公司的主导产业，现已形成集科研育种、生产加工、营销服务为一体的全产业链育繁推一体化发展格局。\n2、公司属于国有企业。公司的最终控制人为酒泉市国有资产监督管理委员会。
20241227,热基,018288.OF,信澳优势产业混合C,93,5.63,1.3269,,,2024-12-27 21:30:06,
20241227,热股,300114.SZ,中航电测,94,5.91,77.4,62078.0,"[""成飞概念"", ""无人机""]",2024-12-27 21:30:29,
20241227,热基,008087.OF,华夏中证5G通信主题ETF联接C,94,-1.73,1.1719,,,2024-12-27 21:30:06,
20241227,热股,002195.SZ,岩山科技,95,1.14,4.42,60094.0,"[""脑机接口"", ""AI语料""]",2024-12-27 21:30:29,
20241227,热基,000628.OF,大成高新技术产业股票A,95,-0.22,4.4916,,,2024-12-27 21:30:06,
20241227,热股,603042.SH,华脉科技,96,-2.27,15.52,59737.0,"[""数据中心"", ""F5G概念""]",2024-12-27 21:30:30,
20241227,热基,021224.OF,华宝上证科创板芯片指数发起A,96,-1.36,1.6271,,,2024-12-27 21:30:06,
20241227,热股,000066.SZ,中国长城,97,-1.28,15.38,58931.0,"[""数据安全"", ""国产操作系统""]",2024-12-27 21:30:31,
20241227,热基,001480.OF,财通成长优选混合A,97,-1.06,2.232,,,2024-12-27 21:30:06,
20241227,热股,601127.SH,赛力斯,98,-0.68,135.08,58439.0,"[""华为汽车"", ""无人驾驶""]",2024-12-27 21:30:31,
20241227,热基,021225.OF,华宝上证科创板芯片指数发起C,98,-1.37,1.6258,,,2024-12-27 21:30:06,
20241227,热股,002219.SZ,新里程,99,-10.03,2.87,57491.0,"[""民营医院"", ""互联网医疗""]",2024-12-27 21:30:31,
20241227,热基,161130.OF,易方达纳斯达克100ETF联接(QDII-LOF)A(人民币,99,-0.14,3.5525,,,2024-12-27 21:30:06,
20241227,热股,002041.SZ,登海种业,100,9.99,10.79,57064.0,"[""转基因"", ""玉米""]",2024-12-27 21:30:32,行业原因：\n1、按照往年惯例，每年年初将发布聚焦三农问题的中央一号文件。\n2、中国银河指出，农业板块整体估值处历史相对低位区间，关注政策密集期机会。\n公司原因：\n1、公司主要从事农作物新品种选育、许可证规定经营范围内的农作物种子生产、分装、销售，长期致力于玉米育种与高产栽培研究工作。\n2、7月5日互动：公司根据国家政策及相关主管部门指导，审定的有关转基因玉米品种有序进入市场销售。
20241227,热基,110020.OF,易方达沪深300ETF发起式联接A,100,-0.15,1.5696,,,2024-12-27 21:30:06,
20241227,热基,001595.OF,天弘中证银行ETF联接C,101,-0.06,1.5843,,,2024-12-27 21:30:06,
20241227,热基,014002.OF,浦银安盛全球智能科技(QDII)C,103,-0.41,2.1133,,,2024-12-27 21:30:06,
20241227,可转债,127080.SZ,声迅转债,210,0.55,0.0,209.5,,2024-12-27 21:30:05,
20241227,可转债,123245.SZ,集智转债,212,-0.59,0.0,212.0,,2024-12-27 21:30:05,
20241227,可转债,111004.SH,明新转债,216,1.52,0.0,215.5,,2024-12-27 21:30:05,
20241227,可转债,113577.SH,春秋转债,221,1.43,0.0,221.0,,2024-12-27 21:30:05,
20241227,可转债,123173.SZ,恒锋转债,225,1.61,0.0,224.5,,2024-12-27 21:30:05,
20241227,可转债,123038.SZ,联得转债,231,-0.74,0.0,231.0,,2024-12-27 21:30:05,
20241227,可转债,123251.SZ,华医转债,232,,0.0,232.0,,2024-12-27 21:30:05,
20241227,可转债,113549.SH,白电转债,233,1.47,0.0,233.0,,2024-12-27 21:30:05,
20241227,可转债,113561.SH,正裕转债,233,0.03,0.0,232.5,,2024-12-27 21:30:05,
20241227,可转债,123031.SZ,晶瑞转债,233,-0.41,0.0,232.5,,2024-12-27 21:30:05,
20241227,可转债,113565.SH,宏辉转债,236,1.25,0.0,235.5,,2024-12-27 21:30:05,
20241227,可转债,113526.SH,联泰转债,239,0.04,0.0,239.0,,2024-12-27 21:30:05,
20241227,可转债,127045.SZ,牧原转债,244,0.36,0.0,244.0,,2024-12-27 21:30:05,
20241227,可转债,127099.SZ,盛航转债,245,1.57,0.0,245.0,,2024-12-27 21:30:05,
20241227,可转债,127026.SZ,超声转债,249,1.91,0.0,249.0,,2024-12-27 21:30:05,
20241227,可转债,110052.SH,贵广转债,249,0.05,0.0,249.0,,2024-12-27 21:30:05,
20241227,可转债,128070.SZ,智能转债,252,-0.32,0.0,252.0,,2024-12-27 21:30:05,
20241227,可转债,118026.SH,利元转债,252,,0.0,251.5,,2024-12-27 21:30:05,
20241227,可转债,123156.SZ,博汇转债,253,1.32,0.0,252.5,,2024-12-27 21:30:05,
20241227,可转债,113609.SH,永安转债,256,0.25,0.0,255.5,,2024-12-27 21:30:05,
20241227,可转债,123048.SZ,应急转债,262,0.59,0.0,262.0,,2024-12-27 21:30:05,
20241227,可转债,113527.SH,维格转债,267,0.07,0.0,267.0,,2024-12-27 21:30:05,
20241227,可转债,118030.SH,睿创转债,272,2.27,0.0,271.5,,2024-12-27 21:30:05,
20241227,可转债,123247.SZ,万凯转债,285,0.72,0.0,284.5,,2024-12-27 21:30:05,
20241227,可转债,128044.SZ,岭南转债,301,,0.0,300.5,,2024-12-27 21:30:05,
20241227,可转债,113569.SH,科达转债,305,0.94,0.0,304.5,,2024-12-27 21:30:05,
20241227,可转债,127047.SZ,帝欧转债,306,1.25,0.0,305.5,,2024-12-27 21:30:05,
20241227,可转债,123182.SZ,广联转债,336,0.8,0.0,335.5,,2024-12-27 21:30:05,
20241227,可转债,113044.SH,大秦转债,343,0.43,0.0,343.0,,2024-12-27 21:30:05,
20241227,可转债,123186.SZ,志特转债,347,2.57,0.0,347.0,,2024-12-27 21:30:05,
20241227,可转债,123129.SZ,锦鸡转债,353,-0.81,0.0,353.0,,2024-12-27 21:30:05,
20241227,可转债,123184.SZ,天阳转债,353,-1.65,0.0,352.5,,2024-12-27 21:30:05,
20241227,可转债,118021.SH,新致转债,362,-0.68,0.0,362.0,,2024-12-27 21:30:05,
20241227,可转债,128082.SZ,华锋转债,364,0.52,0.0,363.5,,2024-12-27 21:30:05,
20241227,可转债,110097.SH,天润转债,374,2.14,0.0,374.0,,2024-12-27 21:30:05,
20241227,可转债,128144.SZ,利民转债,379,2.58,0.0,378.5,,2024-12-27 21:30:05,
20241227,可转债,127091.SZ,科数转债,390,-1.53,0.0,390.0,,2024-12-27 21:30:05,
20241227,可转债,113690.SH,豪24转债,401,-1.22,0.0,400.5,,2024-12-27 21:30:05,
20241227,可转债,113683.SH,伟24转债,405,-0.47,0.0,405.0,,2024-12-27 21:30:05,
20241227,可转债,123138.SZ,丝路转债,414,0.46,0.0,414.0,,2024-12-27 21:30:05,
20241227,可转债,113671.SH,武进转债,421,2.78,0.0,421.0,,2024-12-27 21:30:05,
20241227,可转债,113601.SH,塞力转债,429,1.48,0.0,429.0,,2024-12-27 21:30:05,
20241227,可转债,123157.SZ,科蓝转债,435,1.35,0.0,435.0,,2024-12-27 21:30:05,
20241227,可转债,113684.SH,湘泵转债,444,-1.49,0.0,443.5,,2024-12-27 21:30:05,
20241227,可转债,123142.SZ,申昊转债,459,-0.66,0.0,458.5,,2024-12-27 21:30:05,
20241227,可转债,128109.SZ,楚江转债,468,-0.04,0.0,467.5,,2024-12-27 21:30:05,
20241227,可转债,113589.SH,天创转债,470,1.34,0.0,470.0,,2024-12-27 21:30:05,
20241227,可转债,127096.SZ,泰坦转债,478,-0.6,0.0,478.0,,2024-12-27 21:30:05,
20241227,可转债,123025.SZ,精测转债,484,1.83,0.0,484.0,,2024-12-27 21:30:05,
20241227,可转债,123249.SZ,英搏转债,486,0.81,0.0,485.5,,2024-12-27 21:30:05,
20241227,可转债,127104.SZ,姚记转债,500,1.48,0.0,499.5,,2024-12-27 21:30:05,
20241227,可转债,113691.SH,和邦转债,511,1.51,0.0,511.0,,2024-12-27 21:30:05,
20241227,可转债,127051.SZ,博杰转债,515,2.68,0.0,514.5,,2024-12-27 21:30:05,
20241227,可转债,110092.SH,三房转债,530,1.15,0.0,530.0,,2024-12-27 21:30:05,
20241227,可转债,123203.SZ,明电转02,532,-3.47,0.0,531.5,,2024-12-27 21:30:05,
20241227,可转债,113069.SH,博23转债,534,1.56,0.0,533.5,,2024-12-27 21:30:05,
20241227,可转债,123213.SZ,天源转债,538,-0.91,0.0,537.5,,2024-12-27 21:30:05,
20241227,可转债,123067.SZ,斯莱转债,541,0.4,0.0,541.0,,2024-12-27 21:30:05,
20241227,可转债,127107.SZ,领益转债,550,0.12,0.0,550.0,,2024-12-27 21:30:05,
20241227,可转债,118051.SH,皓元转债,617,0.09,0.0,617.0,,2024-12-27 21:30:05,
20241227,可转债,123234.SZ,中能转债,626,2.82,0.0,625.5,,2024-12-27 21:30:05,
20241227,可转债,123152.SZ,润禾转债,649,0.62,0.0,648.5,,2024-12-27 21:30:05,
20241227,可转债,113689.SH,洛凯转债,653,1.42,0.0,653.0,,2024-12-27 21:30:05,
20241227,可转债,123160.SZ,泰福转债,751,-6.59,0.0,751.0,,2024-12-27 21:30:05,
20241227,可转债,123059.SZ,银信转债,762,0.43,0.0,761.5,,2024-12-27 21:30:05,
20241227,可转债,123211.SZ,阳谷转债,764,2.93,0.0,764.0,,2024-12-27 21:30:05,
20241227,可转债,128124.SZ,科华转债,764,1.52,0.0,763.5,,2024-12-27 21:30:05,
20241227,可转债,127097.SZ,三羊转债,824,-1.22,0.0,823.5,,2024-12-27 21:30:05,
20241227,可转债,123131.SZ,奥飞转债,846,-3.03,0.0,845.5,,2024-12-27 21:30:05,
20241227,可转债,113597.SH,佳力转债,869,-0.04,0.0,868.5,,2024-12-27 21:30:05,
20241227,可转债,123177.SZ,测绘转债,882,1.9,0.0,882.0,,2024-12-27 21:30:05,
20241227,可转债,127106.SZ,伟隆转债,936,-2.62,0.0,936.0,,2024-12-27 21:30:05,
20241227,可转债,113575.SH,东时转债,945,-0.54,0.0,945.0,,2024-12-27 21:30:05,
20241227,可转债,113686.SH,泰瑞转债,960,-1.57,0.0,960.0,,2024-12-27 21:30:05,
20241227,可转债,127033.SZ,中装转2,985,-0.4,0.0,985.0,,2024-12-27 21:30:05,
20241227,可转债,123034.SZ,通光转债,989,0.35,0.0,988.5,,2024-12-27 21:30:05,
20241227,可转债,123246.SZ,远信转债,1114,-2.71,0.0,1113.5,,2024-12-27 21:30:05,
20241227,可转债,118046.SH,诺泰转债,1128,3.31,0.0,1127.5,,2024-12-27 21:30:05,
20241227,可转债,123118.SZ,惠城转债,1142,1.9,0.0,1141.5,,2024-12-27 21:30:05,
20241227,可转债,123087.SZ,明电转债,1160,-3.03,0.0,1159.5,,2024-12-27 21:30:05,
20241227,可转债,110074.SH,精达转债,1212,-1.18,0.0,1211.5,,2024-12-27 21:30:05,
20241227,可转债,110098.SH,南药转债,1215,,0.0,1215.0,,2024-12-27 21:30:05,
20241227,可转债,110060.SH,天路转债,1246,-3.31,0.0,1246.0,,2024-12-27 21:30:05,
20241227,可转债,123242.SZ,赛龙转债,1351,-3.25,0.0,1350.5,,2024-12-27 21:30:05,
20241227,可转债,123241.SZ,欧通转债,1672,-3.14,0.0,1672.0,,2024-12-27 21:30:05,
20241227,可转债,123163.SZ,金沃转债,1752,-5.74,0.0,1752.0,,2024-12-27 21:30:05,
20241227,可转债,123237.SZ,佳禾转债,1785,-0.69,0.0,1785.0,,2024-12-27 21:30:05,
20241227,可转债,123099.SZ,普利转债,2018,1.2,0.0,2017.5,,2024-12-27 21:30:05,
20241227,可转债,123244.SZ,松原转债,2028,-3.54,0.0,2028.0,,2024-12-27 21:30:05,
20241227,可转债,128053.SZ,尚荣转债,2124,2.34,0.0,2123.5,,2024-12-27 21:30:05,
20241227,可转债,113582.SH,火炬转债,2370,3.23,0.0,2369.5,,2024-12-27 21:30:05,
20241227,可转债,118045.SH,盟升转债,2370,3.72,0.0,2369.5,,2024-12-27 21:30:05,
20241227,可转债,113656.SH,嘉诚转债,2493,4.1,0.0,2493.0,,2024-12-27 21:30:05,
20241227,可转债,123089.SZ,九洲转2,3068,1.83,0.0,3067.5,,2024-12-27 21:30:05,
20241227,可转债,113576.SH,起步转债,3088,2.55,0.0,3087.5,,2024-12-27 21:30:05,
20241227,可转债,123061.SZ,航新转债,3268,3.64,0.0,3268.0,,2024-12-27 21:30:05,
20241227,可转债,123035.SZ,利德转债,3740,3.56,0.0,3739.5,,2024-12-27 21:30:05,
20241227,可转债,123238.SZ,卡倍转02,3794,-1.3,0.0,3794.0,,2024-12-27 21:30:05,
20241227,可转债,111012.SH,福新转债,6956,7.68,0.0,6955.5,,2024-12-27 21:30:05,
20241227,可转债,128130.SZ,景兴转债,8457,-10.71,0.0,8456.5,,2024-12-27 21:30:05,
20241227,ETF,588030.SH,科创100指数ETF,142320,-0.95,0.0,142320.0,,2024-12-27 21:30:05,
20241227,ETF,515080.SH,中证红利ETF,148920,0.06,0.0,148920.0,,2024-12-27 21:30:05,
20241227,ETF,510880.SH,红利ETF,149585,-0.03,0.0,149584.5,,2024-12-27 21:30:05,
20241227,ETF,511260.SH,十年国债ETF,151109,0.35,0.0,151109.0,,2024-12-27 21:30:05,
20241227,ETF,159605.SZ,中概互联ETF,159269,-0.55,0.0,159269.0,,2024-12-27 21:30:05,
20241227,ETF,159502.SZ,标普生物科技ETF,163282,1.09,0.0,163281.5,,2024-12-27 21:30:05,
20241227,ETF,513850.SH,美国50ETF,164312,-1.07,0.0,164312.0,,2024-12-27 21:30:05,
20241227,ETF,588050.SH,科创ETF,166483,-0.66,0.0,166482.5,,2024-12-27 21:30:05,
20241227,ETF,510760.SH,上证综指ETF,173222,0.19,0.0,173221.5,,2024-12-27 21:30:05,
20241227,ETF,513120.SH,港股创新药ETF,178209,-1.09,0.0,178208.5,,2024-12-27 21:30:05,
20241227,ETF,159920.SZ,恒生ETF,179584,-0.4,0.0,179584.0,,2024-12-27 21:30:05,
20241227,ETF,512200.SH,房地产ETF,180786,1.07,0.0,180785.5,,2024-12-27 21:30:05,
20241227,ETF,159338.SZ,中证A500ETF,196089,-0.21,0.0,196088.5,,2024-12-27 21:30:05,
20241227,ETF,159501.SZ,纳斯达克指数ETF,200277,-0.9,0.0,200276.5,,2024-12-27 21:30:05,
20241227,ETF,510210.SH,上证指数ETF,200559,0.12,0.0,200559.0,,2024-12-27 21:30:05,
20241227,ETF,513910.SH,港股央企红利ETF,201221,-2.21,0.0,201221.0,,2024-12-27 21:30:05,
20241227,ETF,515790.SH,光伏ETF,201261,-0.77,0.0,201260.5,,2024-12-27 21:30:05,
20241227,ETF,513880.SH,日经225ETF,206145,1.88,0.0,206144.5,,2024-12-27 21:30:05,
20241227,ETF,515220.SH,煤炭ETF,216087,0.0,0.0,216087.0,,2024-12-27 21:30:05,
20241227,ETF,512100.SH,中证1000ETF,216158,0.16,0.0,216157.5,,2024-12-27 21:30:05,
20241227,ETF,513730.SH,东南亚科技ETF,216573,-0.15,0.0,216572.5,,2024-12-27 21:30:05,
20241227,ETF,561980.SH,半导体设备ETF,217104,0.15,0.0,217104.0,,2024-12-27 21:30:05,
20241227,ETF,513650.SH,标普500ETF基金,220460,-0.25,0.0,220459.5,,2024-12-27 21:30:05,
20241227,ETF,159825.SZ,农业ETF,222310,2.1,0.0,222309.5,,2024-12-27 21:30:05,
20241227,ETF,159992.SZ,创新药ETF,229522,0.0,0.0,229521.5,,2024-12-27 21:30:05,
20241227,ETF,159857.SZ,光伏ETF,230960,-0.61,0.0,230959.5,,2024-12-27 21:30:05,
20241227,ETF,159568.SZ,港股互联网ETF,236331,0.5,0.0,236330.5,,2024-12-27 21:30:05,
20241227,ETF,159577.SZ,美国50ETF,239671,-1.19,0.0,239670.5,,2024-12-27 21:30:05,
20241227,ETF,513390.SH,纳指100ETF,240663,-0.75,0.0,240663.0,,2024-12-27 21:30:05,
20241227,ETF,511130.SH,30年国债指数ETF,242297,1.13,0.0,242297.0,,2024-12-27 21:30:05,
20241227,ETF,516860.SH,金融科技ETF,245320,1.18,0.0,245320.0,,2024-12-27 21:30:05,
20241227,ETF,159971.SZ,创业板ETF富国,246912,-0.07,0.0,246912.0,,2024-12-27 21:30:05,
20241227,ETF,513350.SH,标普油气ETF,255653,0.0,0.0,255653.0,,2024-12-27 21:30:05,
20241227,ETF,513110.SH,纳斯达克100ETF,257195,-0.94,0.0,257195.0,,2024-12-27 21:30:05,
20241227,ETF,515880.SH,通信ETF,267787,-1.92,0.0,267787.0,,2024-12-27 21:30:05,
20241227,ETF,159516.SZ,半导体设备ETF,302129,0.1,0.0,302129.0,,2024-12-27 21:30:05,
20241227,ETF,159569.SZ,港股红利低波ETF,324074,-3.56,0.0,324073.5,,2024-12-27 21:30:05,
20241227,ETF,159866.SZ,日经ETF,324475,1.12,0.0,324475.0,,2024-12-27 21:30:05,
20241227,ETF,513060.SH,恒生医疗ETF,324810,-1.26,0.0,324810.0,,2024-12-27 21:30:05,
20241227,ETF,159887.SZ,银行ETF,326500,0.0,0.0,326500.0,,2024-12-27 21:30:05,
20241227,ETF,560090.SH,证券ETF龙头,328344,0.62,0.0,328344.0,,2024-12-27 21:30:05,
20241227,ETF,513500.SH,标普500ETF,331426,-0.41,0.0,331426.0,,2024-12-27 21:30:05,
20241227,ETF,513010.SH,恒生科技30ETF,332937,0.47,0.0,332936.5,,2024-12-27 21:30:05,
20241227,ETF,510500.SH,中证500ETF,341970,0.23,0.0,341969.5,,2024-12-27 21:30:05,
20241227,ETF,512800.SH,银行ETF,345427,-0.27,0.0,345426.5,,2024-12-27 21:30:05,
20241227,ETF,159928.SZ,消费ETF,347147,0.36,0.0,347146.5,,2024-12-27 21:30:05,
20241227,ETF,518880.SH,黄金ETF,351473,0.08,0.0,351472.5,,2024-12-27 21:30:05,
20241227,ETF,512170.SH,医疗ETF,359513,0.3,0.0,359513.0,,2024-12-27 21:30:05,
20241227,ETF,159682.SZ,创业50ETF,360771,-0.21,0.0,360770.5,,2024-12-27 21:30:05,
20241227,ETF,159518.SZ,标普油气ETF,364311,-0.64,0.0,364311.0,,2024-12-27 21:30:05,
20241227,ETF,513310.SH,中韩半导体ETF,367451,0.0,0.0,367451.0,,2024-12-27 21:30:05,
20241227,ETF,513050.SH,中概互联网ETF,374058,-0.51,0.0,374058.0,,2024-12-27 21:30:05,
20241227,ETF,512820.SH,银行ETF龙头,383706,0.15,0.0,383705.5,,2024-12-27 21:30:05,
20241227,ETF,562500.SH,机器人ETF,392557,-1.47,0.0,392557.0,,2024-12-27 21:30:05,
20241227,ETF,520890.SH,港股通红利低波ETF,414133,-9.97,0.0,414132.5,,2024-12-27 21:30:05,
20241227,ETF,159869.SZ,游戏ETF,426545,0.58,0.0,426545.0,,2024-12-27 21:30:05,
20241227,ETF,159632.SZ,纳斯达克ETF,430146,-0.87,0.0,430146.0,,2024-12-27 21:30:05,
20241227,ETF,513180.SH,恒生科技指数ETF,445284,0.48,0.0,445284.0,,2024-12-27 21:30:05,
20241227,ETF,512010.SH,医药ETF,471853,-0.27,0.0,471852.5,,2024-12-27 21:30:05,
20241227,ETF,563300.SH,中证2000ETF,477036,0.28,0.0,477035.5,,2024-12-27 21:30:05,
20241227,ETF,510050.SH,上证50ETF,481779,-0.11,0.0,481778.5,,2024-12-27 21:30:05,
20241227,ETF,512660.SH,军工ETF,482807,1.61,0.0,482807.0,,2024-12-27 21:30:05,
20241227,ETF,513330.SH,恒生互联网ETF,511002,-0.47,0.0,511002.0,,2024-12-27 21:30:05,
20241227,ETF,513100.SH,纳指ETF,527535,-0.72,0.0,527534.5,,2024-12-27 21:30:05,
20241227,ETF,513130.SH,恒生科技ETF,533237,0.49,0.0,533236.5,,2024-12-27 21:30:05,
20241227,ETF,512670.SH,国防ETF,543521,1.58,0.0,543521.0,,2024-12-27 21:30:05,
20241227,ETF,159949.SZ,创业板50ETF,558414,-0.2,0.0,558413.5,,2024-12-27 21:30:05,
20241227,ETF,159781.SZ,科创创业ETF,584701,-0.85,0.0,584700.5,,2024-12-27 21:30:05,
20241227,ETF,159995.SZ,芯片ETF,585291,-0.78,0.0,585290.5,,2024-12-27 21:30:05,
20241227,ETF,159331.SZ,红利港股ETF,600598,-10.03,0.0,600597.5,,2024-12-27 21:30:05,
20241227,ETF,159813.SZ,半导体ETF,624112,-0.85,0.0,624111.5,,2024-12-27 21:30:05,
20241227,ETF,159941.SZ,纳指ETF,636085,-0.63,0.0,636084.5,,2024-12-27 21:30:05,
20241227,ETF,512000.SH,券商ETF,647958,0.7,0.0,647957.5,,2024-12-27 21:30:05,
20241227,ETF,512690.SH,酒ETF,659497,0.16,0.0,659497.0,,2024-12-27 21:30:05,
20241227,ETF,159851.SZ,金融科技ETF,663276,1.21,0.0,663275.5,,2024-12-27 21:30:05,
20241227,ETF,159841.SZ,证券ETF,713736,0.82,0.0,713736.0,,2024-12-27 21:30:05,
20241227,ETF,159333.SZ,港股央企红利ETF,755820,-10.03,0.0,755819.5,,2024-12-27 21:30:05,
20241227,ETF,513870.SH,纳指ETF富国,771342,-1.21,0.0,771342.0,,2024-12-27 21:30:05,
20241227,ETF,159985.SZ,豆粕ETF,801594,0.11,0.0,801593.5,,2024-12-27 21:30:05,
20241227,ETF,159819.SZ,人工智能ETF,822544,-1.65,0.0,822543.5,,2024-12-27 21:30:05,
20241227,ETF,159353.SZ,中证A500ETF景顺,836294,-0.2,0.0,836293.5,,2024-12-27 21:30:05,
20241227,ETF,510300.SH,沪深300ETF,911324,-0.15,0.0,911324.0,,2024-12-27 21:30:05,
20241227,ETF,513300.SH,纳斯达克ETF,932397,-0.88,0.0,932396.5,,2024-12-27 21:30:05,
20241227,ETF,512710.SH,军工龙头ETF,958972,1.77,0.0,958972.0,,2024-12-27 21:30:05,
20241227,ETF,512760.SH,芯片ETF,1041691,-1.02,0.0,1041690.5,,2024-12-27 21:30:05,
20241227,ETF,511090.SH,30年国债ETF,1102622,1.29,0.0,1102621.5,,2024-12-27 21:30:05,
20241227,ETF,588220.SH,科创100ETF基金,1115129,-0.85,0.0,1115129.0,,2024-12-27 21:30:05,
20241227,ETF,159339.SZ,A500ETF,1192078,0.1,0.0,1192077.5,,2024-12-27 21:30:05,
20241227,ETF,512880.SH,证券ETF,1215850,0.75,0.0,1215849.5,,2024-12-27 21:30:05,
20241227,ETF,513090.SH,香港证券ETF,1388616,-0.33,0.0,1388616.0,,2024-12-27 21:30:05,
20241227,ETF,513400.SH,道琼斯ETF,1450044,-0.76,0.0,1450044.0,,2024-12-27 21:30:05,
20241227,ETF,513520.SH,日经ETF,1501848,2.07,0.0,1501848.0,,2024-12-27 21:30:05,
20241227,ETF,512480.SH,半导体ETF,1557506,-1.12,0.0,1557505.5,,2024-12-27 21:30:05,
20241227,ETF,159659.SZ,纳斯达克100ETF,1790424,-1.73,0.0,1790424.0,,2024-12-27 21:30:05,
20241227,ETF,159915.SZ,创业板ETF,1806357,-0.14,0.0,1806357.0,,2024-12-27 21:30:05,
20241227,ETF,159660.SZ,纳指100ETF,1868818,-1.28,0.0,1868817.5,,2024-12-27 21:30:05,
20241227,ETF,588080.SH,科创板50ETF,2021226,-0.76,0.0,2021225.5,,2024-12-27 21:30:05,
20241227,ETF,588000.SH,科创50ETF,2403871,-0.65,0.0,2403871.0,,2024-12-27 21:30:05,
20241227,ETF,588200.SH,科创芯片ETF,2482761,-1.42,0.0,2482760.5,,2024-12-27 21:30:05,
20241227,ETF,159529.SZ,标普消费ETF,3575156,-3.94,0.0,3575155.5,,2024-12-27 21:30:05,
